bar_idx,date,close,rolling_mdd,rolling_atr_q90,atr_ratio,alert_level,alert_name
2434,2024-08-31,58973.99,0.260750,3653.28,6.8188,2,RED
2435,2024-09-01,57301.86,0.260750,3653.28,6.8188,2,RED
2436,2024-09-02,59132.13,0.260750,3653.28,6.8188,2,RED
2437,2024-09-03,57487.73,0.260750,3653.28,6.8188,2,RED
2438,2024-09-04,57970.90,0.260750,3653.28,6.8188,2,RED
2439,2024-09-05,56180.00,0.260750,3653.28,6.8188,2,RED
2440,2024-09-06,53962.97,0.261514,3653.28,6.8188,2,RED
2441,2024-09-07,54160.86,0.261514,3653.28,6.8188,2,RED
2442,2024-09-08,54869.95,0.261514,3653.28,6.8188,2,RED
2443,2024-09-09,57042.00,0.246538,3653.28,6.8188,2,RED
2444,2024-09-10,57635.99,0.246538,3653.28,6.8188,2,RED
2445,2024-09-11,57338.00,0.246538,3653.28,6.8188,2,RED
2446,2024-09-12,58132.32,0.246538,3653.28,6.8188,2,RED
2447,2024-09-13,60498.00,0.246538,3644.36,6.8021,2,RED
2448,2024-09-14,59993.03,0.246538,3644.36,6.8021,2,RED
2449,2024-09-15,59132.00,0.246538,3593.40,6.7070,2,RED
2450,2024-09-16,58213.99,0.246538,3532.85,6.5940,2,RED
2451,2024-09-17,60313.99,0.246538,3504.90,6.5418,2,RED
2452,2024-09-18,61759.99,0.246538,3450.21,6.4397,2,RED
2453,2024-09-19,62947.99,0.246538,3439.49,6.4197,2,RED
2454,2024-09-20,63201.05,0.246538,3433.63,6.4088,2,RED
2455,2024-09-21,63348.96,0.246538,3412.40,6.3692,2,RED
2456,2024-09-22,63578.76,0.246538,3390.32,6.3280,2,RED
2457,2024-09-23,63339.99,0.246538,3382.94,6.3142,2,RED
2458,2024-09-24,64262.70,0.246538,3376.69,6.3025,2,RED
2459,2024-09-25,63152.01,0.246538,3375.07,6.2995,2,RED
2460,2024-09-26,65173.99,0.246538,3371.00,6.2919,2,RED
2461,2024-09-27,65769.95,0.246538,3371.00,6.2919,2,RED
2462,2024-09-28,65858.00,0.246538,3371.00,6.2919,2,RED
2463,2024-09-29,65602.01,0.246538,3324.72,6.2055,2,RED
2464,2024-09-30,63327.59,0.246538,3307.73,6.1738,2,RED
2465,2024-10-01,60805.78,0.246538,3301.20,6.1616,2,RED
2466,2024-10-02,60649.28,0.246538,3279.29,6.1207,2,RED
2467,2024-10-03,60752.71,0.246538,3272.24,6.1076,2,RED
2468,2024-10-04,62086.00,0.246538,3272.24,6.1076,2,RED
2469,2024-10-05,62058.00,0.244709,3272.24,6.1076,2,RED
2470,2024-10-06,62819.91,0.244709,3272.24,6.1076,2,RED
2471,2024-10-07,62224.00,0.244709,3265.70,6.0954,2,RED
2472,2024-10-08,62160.49,0.244709,3265.70,6.0954,2,RED
2473,2024-10-09,60636.02,0.244709,3263.12,6.0906,2,RED
2474,2024-10-10,60326.39,0.244709,3262.15,6.0887,2,RED
2475,2024-10-11,62540.00,0.244709,3259.38,6.0836,2,RED
2476,2024-10-12,63206.22,0.244709,3256.83,6.0788,2,RED
2477,2024-10-13,62870.02,0.244709,3254.51,6.0745,2,RED
2478,2024-10-14,66083.99,0.244709,3206.33,5.9845,2,RED
2479,2024-10-15,67074.14,0.244709,3192.23,5.9582,2,RED
2480,2024-10-16,67620.01,0.244709,3174.55,5.9252,2,RED
2481,2024-10-17,67421.78,0.244709,3166.80,5.9108,2,RED
2482,2024-10-18,68428.00,0.244709,3159.23,5.8966,2,RED
2483,2024-10-19,68378.00,0.244709,3155.65,5.8900,2,RED
2484,2024-10-20,69031.99,0.244709,3153.81,5.8865,2,RED
2485,2024-10-21,67377.50,0.244709,3120.95,5.8252,2,RED
2486,2024-10-22,67426.00,0.244709,3094.21,5.7753,2,RED
2487,2024-10-23,66668.65,0.244709,3077.87,5.7448,2,RED
2488,2024-10-24,68198.28,0.244709,3077.87,5.7448,2,RED
2489,2024-10-25,66698.33,0.244709,3077.87,5.7448,2,RED
2490,2024-10-26,67092.76,0.244709,3077.87,5.7448,2,RED
2491,2024-10-27,68021.70,0.244709,3058.58,5.7088,2,RED
2492,2024-10-28,69962.21,0.244709,3010.00,5.6181,2,RED
2493,2024-10-29,72736.42,0.244709,2993.88,5.5880,2,RED
2494,2024-10-30,72344.74,0.244709,2965.40,5.5349,2,RED
2495,2024-10-31,70292.01,0.244709,2948.98,5.5042,2,RED
2496,2024-11-01,69496.01,0.244709,2932.83,5.4741,2,RED
2497,2024-11-02,69374.74,0.244709,2925.32,5.4600,2,RED
2498,2024-11-03,68775.99,0.244709,2922.05,5.4539,2,RED
2499,2024-11-04,67850.01,0.244709,2921.01,5.4520,2,RED
2500,2024-11-05,69372.01,0.244709,2916.48,5.4436,2,RED
2501,2024-11-06,75571.99,0.244709,2843.47,5.3073,2,RED
2502,2024-11-07,75857.89,0.244709,2843.47,5.3073,2,RED
2503,2024-11-08,76509.78,0.244709,2843.47,5.3073,2,RED
2504,2024-11-09,76677.46,0.244709,2843.47,5.3073,2,RED
2505,2024-11-10,80370.01,0.244709,2843.47,5.3073,2,RED
2506,2024-11-11,88647.99,0.244709,2916.48,5.4436,2,RED
2507,2024-11-12,87952.01,0.244709,2921.30,5.4526,2,RED
2508,2024-11-13,90375.20,0.244709,2928.44,5.4659,2,RED
2509,2024-11-14,87325.59,0.244709,2966.62,5.5371,2,RED
2510,2024-11-15,91032.07,0.244709,3009.99,5.6181,2,RED
2511,2024-11-16,90586.92,0.241113,3060.02,5.7115,2,RED
2512,2024-11-17,89855.99,0.241113,3097.85,5.7821,2,RED
2513,2024-11-18,90464.08,0.241113,3153.81,5.8865,2,RED
2514,2024-11-19,92310.79,0.241113,3155.65,5.8900,2,RED
2515,2024-11-20,94286.56,0.241113,3161.20,5.9003,2,RED
2516,2024-11-21,98317.12,0.241113,3192.74,5.9592,2,RED
2517,2024-11-22,98892.00,0.241113,3254.51,6.0745,2,RED
2518,2024-11-23,97672.40,0.241113,3256.83,6.0788,2,RED
2519,2024-11-24,97900.04,0.241113,3259.38,6.0836,2,RED
2520,2024-11-25,93010.01,0.241113,3262.30,6.0890,2,RED
2521,2024-11-26,91965.16,0.241113,3265.70,6.0954,2,RED
2522,2024-11-27,95863.11,0.241113,3279.29,6.1207,2,RED
2523,2024-11-28,95643.98,0.241113,3302.77,6.1646,2,RED
2524,2024-11-29,97460.00,0.241113,3325.92,6.2078,2,RED
2525,2024-11-30,96407.99,0.241113,3364.36,6.2795,2,RED
2526,2024-12-01,97185.18,0.241113,3364.36,6.2795,2,RED
2527,2024-12-02,95840.62,0.237801,3364.36,6.2795,2,RED
2528,2024-12-03,95849.69,0.225206,3364.36,6.2795,2,RED
2529,2024-12-04,98587.32,0.225206,3381.16,6.3109,2,RED
2530,2024-12-05,96945.63,0.225206,3403.84,6.3532,2,RED
2531,2024-12-06,99740.84,0.224001,3414.45,6.3730,2,RED
2532,2024-12-07,99831.99,0.209496,3453.84,6.4465,2,RED
2533,2024-12-08,101109.59,0.209496,3456.99,6.4524,2,RED
2534,2024-12-09,97276.47,0.209332,3463.44,6.4644,2,RED
2535,2024-12-10,96593.00,0.209332,3468.83,6.4745,2,RED
2536,2024-12-11,101125.00,0.209332,3475.48,6.4869,2,RED
2537,2024-12-12,100004.29,0.209332,3484.17,6.5031,2,RED
2538,2024-12-13,101424.25,0.209332,3505.44,6.5428,2,RED
2539,2024-12-14,101420.00,0.209332,3532.24,6.5929,2,RED
2540,2024-12-15,104463.99,0.209332,3535.47,6.5989,2,RED
2541,2024-12-16,106058.66,0.209332,3559.48,6.6437,2,RED
2542,2024-12-17,106133.74,0.209332,3562.20,6.6488,2,RED
2543,2024-12-18,100204.01,0.209332,3579.56,6.6812,2,RED
2544,2024-12-19,97461.86,0.209332,3583.15,6.6879,2,RED
2545,2024-12-20,97805.44,0.209332,3594.79,6.7096,2,RED
2546,2024-12-21,97291.99,0.209332,3675.22,6.8597,2,RED
2547,2024-12-22,95186.27,0.209332,3733.50,6.9685,2,RED
2548,2024-12-23,94881.47,0.209332,3942.41,7.3584,2,RED
2549,2024-12-24,98663.58,0.209332,3953.91,7.3799,2,RED
2550,2024-12-25,99429.60,0.209332,3974.36,7.4181,2,RED
2551,2024-12-26,95791.60,0.209332,3980.31,7.4292,2,RED
2552,2024-12-27,94299.03,0.209332,4015.08,7.4941,2,RED
2553,2024-12-28,95300.00,0.209332,4043.37,7.5469,2,RED
2554,2024-12-29,93738.20,0.209332,4043.37,7.5469,2,RED
2555,2024-12-30,92792.05,0.209332,4043.37,7.5469,2,RED
2556,2024-12-31,93576.00,0.209332,4043.37,7.5469,2,RED
2557,2025-01-01,94591.79,0.209332,4043.37,7.5469,2,RED
2558,2025-01-02,96984.79,0.209332,4043.37,7.5469,2,RED
2559,2025-01-03,98174.18,0.209332,4043.37,7.5469,2,RED
2560,2025-01-04,98220.50,0.209332,4043.37,7.5469,2,RED
2561,2025-01-05,98363.61,0.209332,4043.37,7.5469,2,RED
2562,2025-01-06,102235.60,0.209332,4043.37,7.5469,2,RED
2563,2025-01-07,96954.61,0.209332,4043.37,7.5469,2,RED
2564,2025-01-08,95060.61,0.209332,4043.37,7.5469,2,RED
2565,2025-01-09,92552.49,0.209332,4043.37,7.5469,2,RED
2566,2025-01-10,94726.11,0.209332,4043.37,7.5469,2,RED
2567,2025-01-11,94599.99,0.209332,4043.37,7.5469,2,RED
2568,2025-01-12,94545.06,0.209332,4043.37,7.5469,2,RED
2569,2025-01-13,94536.10,0.209332,4043.37,7.5469,2,RED
2570,2025-01-14,96560.86,0.209332,4043.37,7.5469,2,RED
2571,2025-01-15,100497.35,0.209332,4043.37,7.5469,2,RED
2572,2025-01-16,99987.30,0.209332,4043.37,7.5469,2,RED
2573,2025-01-17,104077.48,0.209332,4043.37,7.5469,2,RED
2574,2025-01-18,104556.23,0.209332,4043.37,7.5469,2,RED
2575,2025-01-19,101331.57,0.209332,4043.37,7.5469,2,RED
2576,2025-01-20,102260.01,0.209332,4054.42,7.5675,2,RED
2577,2025-01-21,106143.82,0.209332,4109.44,7.6702,2,RED
2578,2025-01-22,103706.66,0.209332,4123.13,7.6957,2,RED
2579,2025-01-23,103910.34,0.209332,4129.59,7.7078,2,RED
2580,2025-01-24,104870.50,0.191986,4163.79,7.7716,2,RED
2581,2025-01-25,104746.85,0.184702,4177.23,7.7967,2,RED
2582,2025-01-26,102620.00,0.174298,4206.49,7.8513,2,RED
2583,2025-01-27,102082.83,0.174298,4219.22,7.8751,2,RED
2584,2025-01-28,101335.52,0.159717,4231.06,7.8972,2,RED
2585,2025-01-29,103733.24,0.159717,4231.06,7.8972,2,RED
2586,2025-01-30,104722.94,0.159717,4231.06,7.8972,2,RED
2587,2025-01-31,102429.56,0.159717,4231.06,7.8972,2,RED
2588,2025-02-01,100635.65,0.159717,4231.06,7.8972,2,RED
2589,2025-02-02,97700.59,0.159717,4231.06,7.8972,2,RED
2590,2025-02-03,101328.52,0.159717,4233.43,7.9016,2,RED
2591,2025-02-04,97763.13,0.159717,4237.98,7.9101,2,RED
2592,2025-02-05,96612.43,0.159717,4245.90,7.9249,2,RED
2593,2025-02-06,96554.35,0.159717,4253.34,7.9388,2,RED
2594,2025-02-07,96506.80,0.159717,4263.14,7.9571,2,RED
2595,2025-02-08,96444.74,0.159717,4263.39,7.9575,2,RED
2596,2025-02-09,96462.75,0.159717,4263.39,7.9575,2,RED
2597,2025-02-10,97430.82,0.159717,4263.39,7.9575,2,RED
2598,2025-02-11,95778.20,0.159717,4263.39,7.9575,2,RED
2599,2025-02-12,97869.99,0.159717,4263.39,7.9575,2,RED
2600,2025-02-13,96608.14,0.159717,4263.39,7.9575,2,RED
2601,2025-02-14,97500.48,0.159717,4263.39,7.9575,2,RED
2602,2025-02-15,97569.66,0.159717,4263.39,7.9575,2,RED
2603,2025-02-16,96118.12,0.159717,4263.39,7.9575,2,RED
2604,2025-02-17,95780.00,0.159717,4263.39,7.9575,2,RED
2605,2025-02-18,95671.74,0.159717,4263.39,7.9575,2,RED
2606,2025-02-19,96644.37,0.159717,4263.39,7.9575,2,RED
2607,2025-02-20,98305.00,0.159717,4263.39,7.9575,2,RED
2608,2025-02-21,96181.98,0.141182,4263.39,7.9575,2,RED
2609,2025-02-22,96551.01,0.127964,4263.39,7.9575,2,RED
2610,2025-02-23,96258.00,0.127964,4263.39,7.9575,2,RED
2611,2025-02-24,91552.88,0.137464,4263.39,7.9575,2,RED
2612,2025-02-25,88680.40,0.164526,4263.39,7.9575,2,RED
2613,2025-02-26,84250.09,0.206265,4263.39,7.9575,2,RED
2614,2025-02-27,84708.58,0.206265,4263.39,7.9575,2,RED
2615,2025-02-28,84349.94,0.206265,4263.39,7.9575,2,RED
2616,2025-03-01,86064.53,0.206265,4263.39,7.9575,2,RED
2617,2025-03-02,94270.00,0.206265,4281.92,7.9921,2,RED
2618,2025-03-03,86220.61,0.206265,4300.78,8.0273,2,RED
2619,2025-03-04,87281.98,0.206265,4308.44,8.0416,2,RED
2620,2025-03-05,90606.01,0.206265,4310.58,8.0456,2,RED
2621,2025-03-06,89931.89,0.206265,4315.70,8.0552,2,RED
2622,2025-03-07,86801.75,0.206265,4340.84,8.1021,2,RED
2623,2025-03-08,86222.45,0.206265,4364.82,8.1468,2,RED
2624,2025-03-09,80734.37,0.239387,4382.35,8.1796,2,RED
2625,2025-03-10,78595.86,0.259534,4411.39,8.2338,2,RED
2626,2025-03-11,82932.99,0.259534,4460.37,8.3252,2,RED
2627,2025-03-12,83680.12,0.259534,4490.54,8.3815,2,RED
2628,2025-03-13,81115.78,0.259534,4496.29,8.3922,2,RED
2629,2025-03-14,83983.20,0.259534,4503.32,8.4054,2,RED
2630,2025-03-15,84338.44,0.259534,4555.58,8.5029,2,RED
2631,2025-03-16,82574.53,0.259534,4569.21,8.5283,2,RED
2632,2025-03-17,84010.03,0.259534,4569.21,8.5283,2,RED
2633,2025-03-18,82715.03,0.259534,4569.21,8.5283,2,RED
2634,2025-03-19,86845.94,0.259534,4569.21,8.5283,2,RED
2635,2025-03-20,84223.39,0.259534,4569.21,8.5283,2,RED
2636,2025-03-21,84088.79,0.259534,4569.21,8.5283,2,RED
2637,2025-03-22,83840.59,0.259534,4569.21,8.5283,2,RED
2638,2025-03-23,86082.50,0.259534,4569.21,8.5283,2,RED
2639,2025-03-24,87498.16,0.259534,4569.21,8.5283,2,RED
2640,2025-03-25,87392.87,0.259534,4569.21,8.5283,2,RED
2641,2025-03-26,86909.17,0.259534,4569.21,8.5283,2,RED
2642,2025-03-27,87232.01,0.259534,4569.21,8.5283,2,RED
2643,2025-03-28,84424.38,0.259534,4569.21,8.5283,2,RED
2644,2025-03-29,82648.54,0.259534,4569.21,8.5283,2,RED
2645,2025-03-30,82389.99,0.259534,4569.21,8.5283,2,RED
2646,2025-03-31,82550.01,0.259534,4569.21,8.5283,2,RED
2647,2025-04-01,85158.34,0.259534,4569.21,8.5283,2,RED
2648,2025-04-02,82516.29,0.259534,4569.21,8.5283,2,RED
2649,2025-04-03,83213.09,0.259534,4569.21,8.5283,2,RED
2650,2025-04-04,83889.87,0.259534,4569.21,8.5283,2,RED
2651,2025-04-05,83537.99,0.259534,4569.21,8.5283,2,RED
2652,2025-04-06,78430.00,0.261097,4569.21,8.5283,2,RED
2653,2025-04-07,79163.24,0.261097,4569.21,8.5283,2,RED
2654,2025-04-08,76322.42,0.280953,4569.21,8.5283,2,RED
2655,2025-04-09,82615.22,0.280953,4569.21,8.5283,2,RED
2656,2025-04-10,79607.30,0.280953,4569.21,8.5283,2,RED
2657,2025-04-11,83423.84,0.280953,4569.21,8.5283,2,RED
2658,2025-04-12,85276.90,0.280953,4569.21,8.5283,2,RED
2659,2025-04-13,83760.00,0.280953,4569.21,8.5283,2,RED
2660,2025-04-14,84591.58,0.280953,4569.21,8.5283,2,RED
2661,2025-04-15,83643.99,0.280953,4569.21,8.5283,2,RED
2662,2025-04-16,84030.38,0.280953,4569.21,8.5283,2,RED
2663,2025-04-17,84947.91,0.280953,4569.21,8.5283,2,RED
2664,2025-04-18,84474.69,0.280953,4569.21,8.5283,2,RED
2665,2025-04-19,85077.01,0.280953,4569.21,8.5283,2,RED
2666,2025-04-20,85179.24,0.280953,4569.21,8.5283,2,RED
2667,2025-04-21,87516.23,0.280953,4569.21,8.5283,2,RED
2668,2025-04-22,93442.99,0.280953,4569.21,8.5283,2,RED
2669,2025-04-23,93691.08,0.280953,4569.21,8.5283,2,RED
2670,2025-04-24,93980.47,0.280953,4569.21,8.5283,2,RED
2671,2025-04-25,94638.68,0.280953,4569.21,8.5283,2,RED
2672,2025-04-26,94628.00,0.280953,4569.21,8.5283,2,RED
2673,2025-04-27,93749.30,0.280953,4569.21,8.5283,2,RED
2674,2025-04-28,95011.18,0.280953,4569.21,8.5283,2,RED
2675,2025-04-29,94256.82,0.280953,4569.21,8.5283,2,RED
2676,2025-04-30,94172.00,0.280953,4569.21,8.5283,2,RED
2677,2025-05-01,96489.91,0.280953,4569.21,8.5283,2,RED
2678,2025-05-02,96887.14,0.280953,4569.21,8.5283,2,RED
2679,2025-05-03,95856.42,0.280953,4569.21,8.5283,2,RED
2680,2025-05-04,94277.62,0.280953,4569.21,8.5283,2,RED
2681,2025-05-05,94733.68,0.280953,4569.21,8.5283,2,RED
2682,2025-05-06,96834.02,0.280953,4569.21,8.5283,2,RED
2683,2025-05-07,97030.50,0.280953,4569.21,8.5283,2,RED
2684,2025-05-08,103261.60,0.280953,4569.21,8.5283,2,RED
2685,2025-05-09,102971.99,0.280953,4569.21,8.5283,2,RED
2686,2025-05-10,104809.53,0.280953,4569.21,8.5283,2,RED
2687,2025-05-11,104118.00,0.280953,4569.21,8.5283,2,RED
2688,2025-05-12,102791.32,0.280953,4569.21,8.5283,2,RED
2689,2025-05-13,104103.72,0.280953,4569.21,8.5283,2,RED
2690,2025-05-14,103507.82,0.280953,4569.21,8.5283,2,RED
2691,2025-05-15,103763.71,0.280953,4569.21,8.5283,2,RED
2692,2025-05-16,103463.90,0.280953,4569.21,8.5283,2,RED
2693,2025-05-17,103126.65,0.280953,4569.21,8.5283,2,RED
2694,2025-05-18,106454.26,0.280953,4569.21,8.5283,2,RED
2695,2025-05-19,105573.74,0.280953,4569.21,8.5283,2,RED
2696,2025-05-20,106849.99,0.280953,4569.21,8.5283,2,RED
2697,2025-05-21,109643.99,0.280953,4569.21,8.5283,2,RED
2698,2025-05-22,111696.21,0.280953,4569.21,8.5283,2,RED
2699,2025-05-23,107318.30,0.280953,4569.21,8.5283,2,RED
2700,2025-05-24,107761.91,0.280953,4569.21,8.5283,2,RED
2701,2025-05-25,109004.19,0.280953,4569.21,8.5283,2,RED
2702,2025-05-26,109434.79,0.280953,4569.21,8.5283,2,RED
2703,2025-05-27,108938.17,0.280953,4569.21,8.5283,2,RED
2704,2025-05-28,107781.78,0.280953,4569.21,8.5283,2,RED
2705,2025-05-29,105589.75,0.280953,4569.21,8.5283,2,RED
2706,2025-05-30,103985.48,0.280953,4569.21,8.5283,2,RED
2707,2025-05-31,104591.88,0.280953,4569.21,8.5283,2,RED
2708,2025-06-01,105642.93,0.280953,4569.21,8.5283,2,RED
2709,2025-06-02,105857.99,0.280953,4569.21,8.5283,2,RED
2710,2025-06-03,105376.89,0.280953,4569.21,8.5283,2,RED
2711,2025-06-04,104696.86,0.280953,4569.21,8.5283,2,RED
2712,2025-06-05,101508.68,0.280953,4569.21,8.5283,2,RED
2713,2025-06-06,104288.44,0.280953,4569.21,8.5283,2,RED
2714,2025-06-07,105552.15,0.280953,4569.21,8.5283,2,RED
2715,2025-06-08,105734.00,0.280953,4569.21,8.5283,2,RED
2716,2025-06-09,110263.02,0.280953,4569.21,8.5283,2,RED
2717,2025-06-10,110274.39,0.280953,4569.21,8.5283,2,RED
2718,2025-06-11,108645.12,0.280953,4569.21,8.5283,2,RED
2719,2025-06-12,105671.73,0.280953,4569.21,8.5283,2,RED
2720,2025-06-13,106066.59,0.280953,4569.21,8.5283,2,RED
2721,2025-06-14,105414.64,0.280953,4569.21,8.5283,2,RED
2722,2025-06-15,105594.01,0.280953,4569.21,8.5283,2,RED
2723,2025-06-16,106794.53,0.280953,4569.21,8.5283,2,RED
2724,2025-06-17,104551.17,0.280953,4569.21,8.5283,2,RED
2725,2025-06-18,104886.78,0.280953,4569.21,8.5283,2,RED
2726,2025-06-19,104658.59,0.280953,4569.21,8.5283,2,RED
2727,2025-06-20,103297.99,0.280953,4569.21,8.5283,2,RED
2728,2025-06-21,102120.01,0.280953,4569.21,8.5283,2,RED
2729,2025-06-22,100963.87,0.280953,4569.21,8.5283,2,RED
2730,2025-06-23,105333.93,0.280953,4569.21,8.5283,2,RED
2731,2025-06-24,106083.00,0.280953,4569.21,8.5283,2,RED
2732,2025-06-25,107340.58,0.280953,4569.21,8.5283,2,RED
2733,2025-06-26,106947.06,0.280953,4569.21,8.5283,2,RED
2734,2025-06-27,107047.59,0.280953,4569.21,8.5283,2,RED
2735,2025-06-28,107296.79,0.280953,4569.21,8.5283,2,RED
2736,2025-06-29,108356.93,0.280953,4569.21,8.5283,2,RED
2737,2025-06-30,107146.50,0.280953,4569.21,8.5283,2,RED
2738,2025-07-01,105681.14,0.280953,4569.21,8.5283,2,RED
2739,2025-07-02,108849.60,0.280953,4569.21,8.5283,2,RED
2740,2025-07-03,109584.78,0.280953,4569.21,8.5283,2,RED
2741,2025-07-04,107984.24,0.280953,4569.21,8.5283,2,RED
2742,2025-07-05,108198.12,0.280953,4569.21,8.5283,2,RED
2743,2025-07-06,109203.84,0.280953,4569.21,8.5283,2,RED
2744,2025-07-07,108262.94,0.280953,4569.21,8.5283,2,RED
2745,2025-07-08,108922.98,0.280953,4569.21,8.5283,2,RED
2746,2025-07-09,111233.99,0.280953,4569.21,8.5283,2,RED
2747,2025-07-10,116010.00,0.280953,4569.21,8.5283,2,RED
2748,2025-07-11,117527.66,0.280953,4569.21,8.5283,2,RED
2749,2025-07-12,117420.00,0.280953,4569.21,8.5283,2,RED
2750,2025-07-13,119086.64,0.280953,4569.21,8.5283,2,RED
2751,2025-07-14,119841.18,0.280953,4569.21,8.5283,2,RED
2752,2025-07-15,117758.09,0.280953,4569.21,8.5283,2,RED
2753,2025-07-16,118630.43,0.280953,4569.21,8.5283,2,RED
2754,2025-07-17,119177.56,0.280953,4569.21,8.5283,2,RED
2755,2025-07-18,117924.84,0.280953,4569.21,8.5283,2,RED
2756,2025-07-19,117840.00,0.280953,4569.21,8.5283,2,RED
2757,2025-07-20,117265.12,0.272222,4555.58,8.5029,2,RED
2758,2025-07-21,117380.36,0.272222,4555.58,8.5029,2,RED
2759,2025-07-22,119954.42,0.272222,4503.32,8.4054,2,RED
2760,2025-07-23,118755.99,0.271363,4496.29,8.3922,2,RED
2761,2025-07-24,118340.99,0.271197,4496.29,8.3922,2,RED
2762,2025-07-25,117614.31,0.271197,4496.29,8.3922,2,RED
2763,2025-07-26,117919.99,0.271197,4496.29,8.3922,2,RED
2764,2025-07-27,119415.55,0.271197,4496.29,8.3922,2,RED
2765,2025-07-28,118062.32,0.271197,4496.29,8.3922,2,RED
2766,2025-07-29,117950.76,0.254879,4496.29,8.3922,2,RED
2767,2025-07-30,117840.30,0.246782,4496.29,8.3922,2,RED
2768,2025-07-31,115764.08,0.246782,4496.29,8.3922,2,RED
2769,2025-08-01,113297.93,0.246782,4496.29,8.3922,2,RED
2770,2025-08-02,112546.35,0.223616,4425.27,8.2597,2,RED
2771,2025-08-03,114208.80,0.223616,4328.32,8.0787,2,RED
2772,2025-08-04,115055.03,0.223616,4309.12,8.0429,2,RED
2773,2025-08-05,114129.75,0.223616,4300.76,8.0273,2,RED
2774,2025-08-06,114992.27,0.223616,4283.15,7.9944,2,RED
2775,2025-08-07,117472.01,0.223616,4283.15,7.9944,2,RED
2776,2025-08-08,116674.74,0.223616,4283.15,7.9944,2,RED
2777,2025-08-09,116462.25,0.223616,4283.15,7.9944,2,RED
2778,2025-08-10,119294.01,0.223616,4283.15,7.9944,2,RED
2779,2025-08-11,118686.00,0.223616,4283.15,7.9944,2,RED
2780,2025-08-12,120134.08,0.223616,4283.15,7.9944,2,RED
2781,2025-08-13,123306.43,0.223616,4283.15,7.9944,2,RED
2782,2025-08-14,118295.09,0.223616,4283.15,7.9944,2,RED
2783,2025-08-15,117342.05,0.223616,4283.15,7.9944,2,RED
2784,2025-08-16,117380.66,0.223616,4283.15,7.9944,2,RED
2785,2025-08-17,117405.01,0.223616,4283.15,7.9944,2,RED
2786,2025-08-18,116227.05,0.223616,4283.15,7.9944,2,RED
2787,2025-08-19,112872.94,0.209512,4283.15,7.9944,2,RED
2788,2025-08-20,114271.24,0.209512,4283.15,7.9944,2,RED
2789,2025-08-21,112500.00,0.207106,4283.15,7.9944,2,RED
2790,2025-08-22,116935.99,0.190385,4283.15,7.9944,2,RED
2791,2025-08-23,115438.05,0.190385,4283.15,7.9944,2,RED
2792,2025-08-24,113493.59,0.190385,4283.15,7.9944,2,RED
2793,2025-08-25,110111.98,0.190385,4283.15,7.9944,2,RED
2794,2025-08-26,111763.22,0.190385,4283.15,7.9944,2,RED
2795,2025-08-27,111262.01,0.190385,4283.15,7.9944,2,RED
2796,2025-08-28,112566.90,0.190385,4283.15,7.9944,2,RED
2797,2025-08-29,108377.40,0.157645,4276.13,7.9813,2,RED
2798,2025-08-30,108816.33,0.157645,4202.53,7.8439,2,RED
2799,2025-08-31,108246.35,0.157645,4192.65,7.8255,2,RED
2800,2025-09-01,109237.42,0.151331,4187.68,7.8162,2,RED
2801,2025-09-02,111240.01,0.127725,4119.49,7.6889,2,RED
2802,2025-09-03,111705.71,0.127725,4096.81,7.6466,2,RED
2803,2025-09-04,110730.87,0.127725,3982.36,7.4330,2,RED
2804,2025-09-05,110659.99,0.127725,3900.83,7.2808,2,RED
2805,2025-09-06,110187.97,0.127725,3870.43,7.2241,2,RED
2806,2025-09-07,111137.34,0.127725,3824.24,7.1379,2,RED
2807,2025-09-08,112065.23,0.127725,3789.04,7.0722,2,RED
2808,2025-09-09,111546.39,0.127725,3760.17,7.0183,2,RED
2809,2025-09-10,113960.00,0.127725,3757.20,7.0127,2,RED
2810,2025-09-11,115482.69,0.127725,3724.47,6.9517,2,RED
2811,2025-09-12,116029.42,0.127725,3647.28,6.8076,2,RED
2812,2025-09-13,115918.29,0.127725,3616.80,6.7507,2,RED
2813,2025-09-14,115268.01,0.127725,3537.22,6.6022,2,RED
2814,2025-09-15,115349.71,0.127725,3528.14,6.5852,2,RED
2815,2025-09-16,116788.96,0.127725,3474.92,6.4859,2,RED
2816,2025-09-17,116447.59,0.127725,3454.68,6.4481,2,RED
2817,2025-09-18,117073.53,0.127725,3439.80,6.4203,2,RED
2818,2025-09-19,115632.38,0.127725,3424.27,6.3913,2,RED
2819,2025-09-20,115685.63,0.126675,3420.53,6.3843,2,RED
2820,2025-09-21,115232.29,0.125064,3419.39,6.3822,2,RED
2821,2025-09-22,112650.99,0.125064,3416.65,6.3771,2,RED
2822,2025-09-23,111998.80,0.122135,3397.09,6.3406,2,RED
2823,2025-09-24,113307.00,0.122135,3377.34,6.3037,2,RED
2824,2025-09-25,108994.49,0.122135,3322.87,6.2021,2,RED
2825,2025-09-26,109643.46,0.122135,3322.87,6.2021,2,RED
2826,2025-09-27,109635.85,0.122135,3322.87,6.2021,2,RED
2827,2025-09-28,112163.95,0.122135,3322.87,6.2021,2,RED
2828,2025-09-29,114311.96,0.122135,3309.11,6.1764,2,RED
2829,2025-09-30,114048.93,0.122135,3302.46,6.1640,2,RED
2830,2025-10-01,118594.99,0.122135,3288.36,6.1377,2,RED
2831,2025-10-02,120529.35,0.122135,3288.08,6.1371,2,RED
