ts_ms,side,qty,price,fee_quote,reason,kind,trade_id,btc_after,cash_after,exposure_after,datetime_utc,notional
1699660799999,SELL,0.01994455,37288.57536204075,0.7437038557369898,daily_deleverage,TWAP,27,0.4174927,5060.799853066035,0.7547344123514799,2023-11-10T23:59:59.999000+00:00,743.7038557369898
1700063999999,BUY,0.03339098,36415.161757060494,1.2159379379267719,rebound_add,TWAP,27,0.45088368,3843.645977201337,0.8102550047085537,2023-11-15T15:59:59.999000+00:00,1215.9379379267718
1700078399999,BUY,0.10235903,37513.115933999754,3.839806159281759,breakout_add,TWAP,27,0.55324271,1.1760296274587745e-05,0.9999999994331457,2023-11-15T19:59:59.999000+00:00,3839.806159281759
1700179199999,SELL,0.05593462,36150.85367558776,2.0220842630196043,daily_deleverage,TWAP,27,0.49730809000000004,2020.062190516881,0.8990194509239303,2023-11-16T23:59:59.999000+00:00,2022.0842630196044
1700265599999,BUY,0.02190977,36626.735787348,0.8024833569515636,rebound_add,TWAP,27,0.51921786,1216.7763502083658,0.9398450764132337,2023-11-17T23:59:59.999000+00:00,802.4833569515636
1700438399999,BUY,0.03252516,37372.9368849965,1.2155607518544127,breakout_add,TWAP,27,0.55174302,3.760209870051767e-05,0.9999999981758103,2023-11-19T23:59:59.999000+00:00,1215.5607518544127
1700611199999,SELL,0.03643146,35729.141316041256,1.3016647826897043,daily_deleverage,TWAP,27,0.51531156,1300.3631555091133,0.9340534753213376,2023-11-21T23:59:59.999000+00:00,1301.6647826897042
1700697599999,SELL,0.03568822,37395.2480162085,1.3345698381570124,daily_deleverage,TWAP,27,0.47962334,2633.598423827969,0.8720032580078633,2023-11-22T23:59:59.999000+00:00,1334.5698381570123
1700841599999,BUY,0.02176466,38234.488344027755,0.8321606390817271,breakout_add,TWAP,27,0.5013880000000001,1800.60562410716,0.9141105010327623,2023-11-24T15:59:59.999000+00:00,832.1606390817271
1701187199999,BUY,0.03296323,37526.32055432976,1.2369887354860993,rebound_add,TWAP,27,0.5343512300000001,562.3798998855746,0.9727100718198163,2023-11-28T15:59:59.999000+00:00,1236.9887354860994
1701201599999,BUY,0.0147352,38127.6009438565,0.5618178254279144,breakout_add,TWAP,27,0.54908643,0.000256632232208176,0.9999999877373879,2023-11-28T19:59:59.999000+00:00,561.8178254279144
1701734399999,SELL,0.03222487,41976.4041647775,1.3526841672774137,daily_deleverage,TWAP,27,0.51686156,1351.3317397423684,0.9413863980296759,2023-12-04T23:59:59.999000+00:00,1352.6841672774137
1701820799999,SELL,0.06896357,44057.895439833,3.038389756217604,daily_deleverage,TWAP,27,0.44789799,4386.6831062037545,0.8181839091045688,2023-12-05T23:59:59.999000+00:00,3038.389756217604
1702267199999,SELL,0.44789799,40847.123211305705,18.295344383626173,crash,MARKET,27,0.0,22663.7321454463,0.0,2023-12-11T03:59:59.999000+00:00,18295.344383626172
