close_time,datetime_utc,realtime_interval,close,bid,ask,mid,cash,btc_qty,btc_value_mid,nav_mid,nav_liq,drawdown_mid,drawdown_liq,exposure,target_exposure,regime,kill_active,crash_cooldown_active,entry_price_avg,note
1635724799999,2021-10-31T23:59:59.999000+00:00,4h,61299.8,61284.47505000001,61315.124950000005,61299.8,4008.418990064046,0.29182463999999997,17888.792067071998,21897.211057136043,21892.738859119276,0.06521695614066803,0.0652254525955751,0.8169438573887359,0.8263244608518963,RISK_ON,False,False,54468.489658820705,
1635739199999,2021-11-01T03:59:59.999000+00:00,4h,59922.98,59907.999255,59937.96074500001,59922.98,4008.418990064046,0.29182463999999997,17487.0020662272,21495.421056291245,21491.049305774686,0.08236920804169467,0.0823767634864172,0.813522192490811,0.8263244608518963,RISK_ON,False,False,54468.489658820705,
1635753599999,2021-11-01T07:59:59.999000+00:00,4h,62178.31,62162.7654225,62193.8545775,62178.31,4008.418990064046,0.29182463999999997,18145.162931558396,22153.58192162244,22149.045630889552,0.05427258809141622,0.05428168497837493,0.8190622625160345,0.8263244608518963,RISK_ON,False,False,54468.489658820705,
1635767999999,2021-11-01T11:59:59.999000+00:00,4h,61807.99,61792.5380025,61823.441997500006,61807.99,4008.418990064046,0.29182463999999997,18037.094430873596,22045.51342093764,22041.004147329924,0.05888598848071058,0.05889483226639847,0.8181752942865433,0.8263244608518963,RISK_ON,False,False,54468.489658820705,
1635782399999,2021-11-01T15:59:59.999000+00:00,4h,61550.89,61535.5022775,61566.2777225,61550.89,4008.418990064046,0.29182463999999997,17962.0663159296,21970.485305993643,21965.99478941466,0.0620889082260323,0.062097576292513335,0.8175543719568847,0.8263244608518963,RISK_ON,False,False,54468.489658820705,
1635796799999,2021-11-01T19:59:59.999000+00:00,4h,61435.98,61420.62100500001,61451.338995000006,61435.98,4008.418990064046,0.29182463999999997,17928.5327465472,21936.951736611245,21932.469603424608,0.06352044267929913,0.06352903220865824,0.8172754793741798,0.8263244608518963,RISK_ON,False,False,54468.489658820705,
1635811199999,2021-11-01T23:59:59.999000+00:00,4h,60911.11,60895.882222500004,60926.337777500004,60911.11,4008.418990064046,0.29182463999999997,17775.362747750398,21783.781737814443,21779.337897127505,0.07005920769963003,0.07006743849798902,0.8159906742406515,0.8649260410611339,RISK_ON,False,False,54468.489658820705,
1635825599999,2021-11-02T03:59:59.999000+00:00,4h,61074.5,61059.231375,61089.768625000004,61074.5,4008.418990064046,0.29182463999999997,17823.043975679997,21831.462965744042,21827.007204750123,0.06802371545074593,0.06803205792067701,0.8163925616733201,0.8649260410611339,RISK_ON,False,False,54468.489658820705,
1635839999999,2021-11-02T07:59:59.999000+00:00,4h,61521.13,61505.7497175,61536.5102825,61521.13,2965.0605771102664,0.30876112,18995.3330024656,21960.393579575866,21955.64474632525,0.06251971992684613,0.06253950166817224,0.864981446422349,0.8649260410611339,RISK_ON,False,False,54856.529484301645,
1635854399999,2021-11-02T11:59:59.999000+00:00,4h,62913.3,62897.57167500001,62929.02832500001,62913.3,2965.0605771102664,0.30876112,19425.180970896003,22390.24154800627,22385.385252763546,0.044169684788687436,0.04419047325321568,0.867573533284446,0.8649260410611339,RISK_ON,False,False,54856.529484301645,
1635868799999,2021-11-02T15:59:59.999000+00:00,4h,64018.73,64002.72531750001,64034.734682500006,64018.73,2965.0605771102664,0.30876112,19766.494775777603,22731.55535288787,22726.613729193927,0.029599137123693553,0.029620724960445766,0.8695619137766752,0.8649260410611339,RISK_ON,False,False,54856.529484301645,
1635883199999,2021-11-02T19:59:59.999000+00:00,4h,63576.05,63560.1559875,63591.94401250001,63576.05,2965.0605771102664,0.30876112,19629.812403176,22594.87298028627,22589.965527185475,0.035434052080171585,0.03545531980068295,0.8687728592368169,0.8649260410611339,RISK_ON,False,False,54856.529484301645,
1635897599999,2021-11-02T23:59:59.999000+00:00,4h,63219.99,63204.1850025,63235.7949975,63219.99,3290.4572807288023,0.30360711,19194.0384581289,22484.495738857702,22479.69722924317,0.04014601167384635,0.0401635474448061,0.8536566121408614,0.8536398927082411,RISK_ON,False,False,54856.529484301645,
1635911999999,2021-11-03T03:59:59.999000+00:00,4h,63210.41,63194.6073975,63226.21260250001,63210.41,3290.4572807288023,0.30360711,19191.129902015102,22481.587182743904,22476.7894002684,0.040270176752686626,0.04028770571167761,0.8536376789600316,0.8536398927082411,RISK_ON,False,False,54856.529484301645,
1635926399999,2021-11-03T07:59:59.999000+00:00,4h,63394.63,63378.7813425,63410.4786575,63394.63,3290.4572807288023,0.30360711,19247.0604038193,22537.517684548104,22532.705919447148,0.037882526353524404,0.037900186304256844,0.8540009007742336,0.8536398927082411,RISK_ON,False,False,54856.529484301645,
1635940799999,2021-11-03T11:59:59.999000+00:00,4h,63108.43,63092.6528925,63124.207107500006,63108.43,3290.4572807288023,0.30360711,19160.1680489373,22450.6253296661,22445.83528765387,0.04159192568172032,0.041609382126663985,0.8534358294073522,0.8536398927082411,RISK_ON,False,False,54856.529484301645,
1635955199999,2021-11-03T15:59:59.999000+00:00,4h,62190.0,62174.4525,62205.54750000001,62190.0,3290.4572807288023,0.30360711,18881.3261709,22171.783451628802,22167.063120086077,0.05349557217017187,0.05351237555494348,0.8515925754052466,0.8536398927082411,RISK_ON,False,False,54856.529484301645,
1635969599999,2021-11-03T19:59:59.999000+00:00,4h,62800.0,62784.3,62815.700000000004,62800.0,3290.4572807288023,0.30360711,19066.526508000003,22356.983788728805,22352.217157101804,0.045589445020628006,0.04560668215288721,0.8528219498737717,0.8536398927082411,RISK_ON,False,False,54856.529484301645,
1635983999999,2021-11-03T23:59:59.999000+00:00,4h,62896.48,62880.755880000004,62912.20412000001,62896.48,2414.0520127801565,0.31752241,19971.0419101168,22385.09392289696,22380.10116241943,0.044389434813280726,0.044416092952589525,0.8921580574513067,0.8921109625939061,RISK_ON,False,False,55209.84210081124,
1635998399999,2021-11-04T03:59:59.999000+00:00,4h,62420.0,62404.395000000004,62435.605,62420.0,2414.0520127801565,0.31752241,19819.7488322,22233.800844980156,22228.84590777211,0.05084807484378018,0.05087437864792155,0.891424231528763,0.8921109625939061,RISK_ON,False,False,55209.84210081124,
1636012799999,2021-11-04T07:59:59.999000+00:00,4h,61853.79,61838.3265525,61869.25344750001,61853.79,2414.0520127801565,0.31752241,19639.9644684339,22054.016481214057,22049.106490096947,0.058522996292044716,0.05854887903315087,0.8905391217587743,0.8921109625939061,RISK_ON,False,False,55209.84210081124,
1636027199999,2021-11-04T11:59:59.999000+00:00,4h,61447.22,61431.858195,61462.58180500001,61447.22,2414.0520127801565,0.31752241,19510.8693822002,21924.921394980356,21920.043677634807,0.06403401307596046,0.0640595934705902,0.8898946103709705,0.8921109625939061,RISK_ON,False,False,55209.84210081124,
1636041599999,2021-11-04T15:59:59.999000+00:00,4h,61035.01,61019.751247500004,61050.26875250001,61035.01,2414.0520127801565,0.31752241,19379.9834695741,21794.03548235426,21789.190486486863,0.06962147951100939,0.0696467533649674,0.8892333631954157,0.8921109625939061,RISK_ON,False,False,55209.84210081124,
1636055999999,2021-11-04T19:59:59.999000+00:00,4h,61249.34,61234.027665,61264.652335,61249.34,2414.0520127801565,0.31752241,19448.038047709397,21862.090060489554,21857.22805097763,0.06671625721891561,0.06674169045974476,0.8895781690542491,0.8921109625939061,RISK_ON,False,False,55209.84210081124,
1636070399999,2021-11-04T23:59:59.999000+00:00,4h,61395.01,61379.6612475,61410.358752500004,61395.01,2414.0520127801565,0.31752241,19494.2915371741,21908.343549954257,21903.469977069963,0.06474171454505118,0.06476725611362522,0.8898112946204371,0.8960979055028973,RISK_ON,False,False,55209.84210081124,
1636084799999,2021-11-05T03:59:59.999000+00:00,4h,62203.8,62188.249050000006,62219.35095000001,62203.8,2302.8558349729706,0.31930760999999996,19862.146710917998,22165.00254589097,22160.037009213243,0.053785046281244475,0.05381237591823429,0.8961039670442139,0.8960979055028973,RISK_ON,False,False,55249.065978363375,
1636099199999,2021-11-05T07:59:59.999000+00:00,4h,62128.71,62113.1778225,62144.242177500004,62128.71,2302.8558349729706,0.31930760999999996,19838.169902483096,22141.025737456068,22136.06619498045,0.054808606492283585,0.05483587997451378,0.8959914566615033,0.8960979055028973,RISK_ON,False,False,55249.065978363375,
1636113599999,2021-11-05T11:59:59.999000+00:00,4h,61259.63,61244.3150925,61274.9449075,61259.63,2302.8558349729706,0.31930760999999996,19560.6660447843,21863.52187975727,21858.631713246075,0.06665513343608132,0.06668175699184287,0.894671322962605,0.8960979055028973,RISK_ON,False,False,55249.065978363375,
1636127999999,2021-11-05T15:59:59.999000+00:00,4h,60782.17,60766.9744575,60797.3655425,60782.17,2302.8558349729706,0.31930760999999996,19408.209433313696,21711.065268286668,21706.213215928343,0.07316344424128429,0.07318971073683078,0.8939316976612497,0.8960979055028973,RISK_ON,False,False,55249.065978363375,
1636142399999,2021-11-05T19:59:59.999000+00:00,4h,61090.69,61075.41732750001,61105.962672500005,61090.69,2302.8558349729706,0.31930760999999996,19506.7222171509,21809.57805212387,21804.701371569583,0.06895797352201727,0.06898447073891756,0.894410802929371,0.8960979055028973,RISK_ON,False,False,55249.065978363375,
1636156799999,2021-11-05T23:59:59.999000+00:00,4h,60937.12,60921.885720000006,60952.35428000001,60937.12,2302.8558349729706,0.31930760999999996,19457.6861474832,21760.541982456172,21755.6775609193,0.07105130341427002,0.07107768578649809,0.8941728640385159,0.9374064635677198,RISK_ON,False,False,55249.065978363375,
1636171199999,2021-11-06T03:59:59.999000+00:00,4h,61109.52,61094.24262,61124.79738,61109.52,2302.8558349729706,0.31930760999999996,19512.734779447197,21815.59061442017,21810.712430725307,0.06870129968030914,0.0687278109788998,0.8944399042100296,0.9374064635677198,RISK_ON,False,False,55249.065978363375,
1636185599999,2021-11-06T07:59:59.999000+00:00,4h,60790.88,60775.68228,60806.07772,60790.88,2302.8558349729706,0.31930760999999996,19410.990602596798,21713.84643756977,21708.99368991912,0.07304471725449313,0.0730709902636627,0.8939452831816789,0.9374064635677198,RISK_ON,False,False,55249.065978363375,
1636199999999,2021-11-06T11:59:59.999000+00:00,4h,60327.47,60312.388132500004,60342.551867500006,60327.47,2302.8558349729706,0.31930760999999996,19263.0202630467,21565.87609801967,21561.060342953908,0.07936151093404542,0.07938743739004983,0.893217608016192,0.9374064635677198,RISK_ON,False,False,55249.065978363375,
1636214399999,2021-11-06T15:59:59.999000+00:00,4h,60648.59,60633.4278525,60663.7521475,60648.59,2302.8558349729706,0.31930760999999996,19365.556322769895,21668.412157742867,21663.570768662175,0.07498428820173975,0.07501045480179014,0.8937229078804428,0.9374064635677198,RISK_ON,False,False,55249.065978363375,
1636228799999,2021-11-06T19:59:59.999000+00:00,4h,61175.4,61160.10615,61190.69385,61175.4,2302.8558349729706,0.31930760999999996,19533.770764793997,21836.62659976697,21831.743157075773,0.06780328201213437,0.067829842577945,0.8945415939384361,0.9374064635677198,RISK_ON,False,False,55249.065978363375,
1636243199999,2021-11-06T23:59:59.999000+00:00,4h,61470.61,61455.2423475,61485.977652500005,61470.61,2302.8558349729706,0.31930760999999996,19628.0335643421,21930.88939931507,21925.982390923986,0.06377924139552982,0.06380602272904068,0.8949948726181213,0.9816195189701531,RISK_ON,False,False,55249.065978363375,
1636257599999,2021-11-07T03:59:59.999000+00:00,4h,62133.04,62117.506740000004,62148.573260000005,62133.04,2302.8558349729706,0.31930760999999996,19839.5525044344,22142.40833940737,22137.448451281263,0.05474958377669148,0.05477686049703745,0.8959979510957475,0.9816195189701531,RISK_ON,False,False,55249.065978363375,
1636271999999,2021-11-07T07:59:59.999000+00:00,4h,61759.87,61744.43003250001,61775.309967500005,61759.87,2302.8558349729706,0.31930760999999996,19720.396483610697,22023.25231858367,22018.32221946277,0.05983630589619382,0.059863303547799895,0.8954352517212103,0.9816195189701531,RISK_ON,False,False,55249.065978363375,
1636286399999,2021-11-07T11:59:59.999000+00:00,4h,61911.4,61895.922150000006,61926.877850000004,61911.4,2302.8558349729706,0.31930760999999996,19768.781165753997,22071.63700072697,22066.694805435534,0.0577707834727188,0.05779789444341843,0.8956644749595545,0.9816195189701531,RISK_ON,False,False,55249.065978363375,
1636300799999,2021-11-07T15:59:59.999000+00:00,4h,61938.01,61922.525497500006,61953.494502500005,61938.01,2302.8558349729706,0.31930760999999996,19777.2779412561,22080.13377622907,22075.18945674376,0.057408059578515136,0.05743519044904377,0.8957046248763144,0.9816195189701531,RISK_ON,False,False,55249.065978363375,
1636315199999,2021-11-07T19:59:59.999000+00:00,4h,62265.57,62250.0036075,62281.136392500004,62265.57,2302.8558349729706,0.31930760999999996,19881.8703419877,22184.72617696067,22179.755709375175,0.05294305248398945,0.052970428314606965,0.8961963372185077,0.9816195189701531,RISK_ON,False,False,55249.065978363375,
1636329599999,2021-11-07T23:59:59.999000+00:00,4h,63273.59,63257.7716025,63289.4083975,63273.59,409.73544594651617,0.34918686,22094.306213027397,22504.041658973914,22498.518082420658,0.03931160428499714,0.03935993604543009,0.9817928062809497,0.9816814476874947,RISK_ON,False,False,55937.60421612115,
1636343999999,2021-11-08T03:59:59.999000+00:00,4h,65199.99,65183.6900025,65216.289997500004,65199.99,409.73544594651617,0.34918686,22766.979780131398,23176.715226077915,23171.023481132885,0.010595442992106241,0.01064535018417323,0.9823212460458809,0.9816814476874947,RISK_ON,False,False,55937.60421612115,
1636358399999,2021-11-08T07:59:59.999000+00:00,4h,65941.89,65925.4045275,65958.3754725,65941.89,409.73544594651617,0.34918686,23026.0415115654,23435.776957511916,23430.020447134022,0.0,0.0,0.9825166689933366,0.9816814476874947,RISK_ON,False,False,55937.60421612115,
1636372799999,2021-11-08T11:59:59.999000+00:00,4h,66037.21,66020.70069750001,66053.71930250002,66037.21,409.73544594651617,0.34918686,23059.3260030606,23469.061449007117,23463.296617506356,0.0,0.0,0.9825414643514068,0.9816814476874947,RISK_ON,False,False,55937.60421612115,
1636387199999,2021-11-08T15:59:59.999000+00:00,4h,66379.41,66362.8151475,66396.0048525,66379.41,409.73544594651617,0.34918686,23178.8177465526,23588.553192499116,23582.758488062478,0.0,0.0,0.9826299034704338,0.9816814476874947,RISK_ON,False,False,55937.60421612115,
1636401599999,2021-11-08T19:59:59.999000+00:00,4h,65835.01,65818.5512475,65851.4687525,65835.01,409.73544594651617,0.34918686,22988.7204199686,23398.455865915115,23392.708685810125,0.008058880298112081,0.008058845293630768,0.9824887826660654,0.9816814476874947,RISK_ON,False,False,55937.60421612115,
1636415999999,2021-11-08T23:59:59.999000+00:00,4h,67525.83,67508.9485425,67542.7114575,67525.83,3916.154838280884,0.2971896,20067.974407368,23984.129245648885,23979.11225204704,0.0,0.0,0.8367189069834029,0.8365536024294524,RISK_ON,False,False,55937.60421612115,
1636430399999,2021-11-09T03:59:59.999000+00:00,4h,68490.0,68472.8775,68507.12250000001,68490.0,3916.154838280884,0.2971896,20354.515704,24270.670542280885,24265.581913354883,0.0,0.0,0.8386466154093798,0.8365536024294524,RISK_ON,False,False,55937.60421612115,
1636444799999,2021-11-09T07:59:59.999000+00:00,4h,67852.56,67835.59686,67869.52314,67852.56,3916.154838280884,0.2971896,20165.075165375998,24081.23000365688,24076.18873486554,0.0078053277635649065,0.007805012843524972,0.8373772918706316,0.8365536024294524,RISK_ON,False,False,55937.60421612115,
1636459199999,2021-11-09T11:59:59.999000+00:00,4h,67594.98,67578.081255,67611.878745,67594.98,3916.154838280884,0.2971896,20088.525068208,24004.679906488884,23999.65777522183,0.010959344338205668,0.010958902163673234,0.8368586936573864,0.8365536024294524,RISK_ON,False,False,55937.60421612115,
1636473599999,2021-11-09T15:59:59.999000+00:00,4h,66771.1,66754.407225,66787.79277500001,66771.1,3916.154838280884,0.2971896,19843.676500560003,23759.831338840886,23754.870419715742,0.021047593330810077,0.02104674412765939,0.8351774984244509,0.8365536024294524,RISK_ON,False,False,55937.60421612115,
1636487999999,2021-11-09T19:59:59.999000+00:00,4h,66800.21,66783.5099475,66816.91005250001,66800.21,3916.154838280884,0.2971896,19852.327689816,23768.482528096883,23763.51944617443,0.0206911470908544,0.02069031226917073,0.8352374900815999,0.8365536024294524,RISK_ON,False,False,55937.60421612115,
1636502399999,2021-11-09T23:59:59.999000+00:00,4h,66947.66,66930.923085,66964.396915,66947.66,3916.154838280884,0.2971896,19896.148296336,23812.303134616883,23807.3290975428,0.01888565076376858,0.01888488878809369,0.8355406943989464,0.8643001668872025,RISK_ON,False,False,55937.60421612115,
1636516799999,2021-11-10T03:59:59.999000+00:00,4h,66487.23,66470.6081925,66503.8518075,66487.23,3916.154838280884,0.2971896,19759.313288808,23675.468127088883,23670.528298766683,0.024523525798561097,0.02452253635263968,0.8345901835072855,0.8643001668872025,RISK_ON,False,False,55937.60421612115,
1636531199999,2021-11-10T07:59:59.999000+00:00,4h,66426.43,66409.8233925,66443.0366075,66426.43,3916.154838280884,0.2971896,19741.244161127997,23657.39899940888,23652.4636883686,0.025268009872395192,0.025266990388919774,0.834463846241984,0.8643001668872025,RISK_ON,False,False,55937.60421612115,
1636545599999,2021-11-10T11:59:59.999000+00:00,4h,66546.8,66530.1633,66563.4367,66546.8,3916.154838280884,0.2971896,19777.01687328,23693.171711560884,23688.227457342564,0.02379410283345751,0.02379314281742262,0.8347137780472832,0.8643001668872025,RISK_ON,False,False,55937.60421612115,
1636559999999,2021-11-10T15:59:59.999000+00:00,4h,68348.63,68331.54284250001,68365.71715750001,68348.63,3916.154838280884,0.2971896,20312.502010248,24228.656848528884,24223.578723026327,0.0017310479197024664,0.0017309780774488193,0.8383668206304773,0.8643001668872025,RISK_ON,False,False,55937.60421612115,
1636574399999,2021-11-10T19:59:59.999000+00:00,4h,66650.99,66634.3272525,66667.6527475,66650.99,3916.154838280884,0.2971896,19807.981057704,23724.135895984884,23719.183900720458,0.022518316720747666,0.02251740817860659,0.8349295057383456,0.8643001668872025,RISK_ON,False,False,55937.60421612115,
1636588799999,2021-11-10T23:59:59.999000+00:00,4h,64882.43,64866.2093925,64898.65060750001,64882.43,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8643001668872025,RISK_ON,False,True,,
1636603199999,2021-11-11T03:59:59.999000+00:00,4h,64746.18,64729.993455,64762.366545000004,64746.18,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8643001668872025,RISK_ON,False,True,,
1636617599999,2021-11-11T07:59:59.999000+00:00,4h,65228.4,65212.0929,65244.70710000001,65228.4,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8643001668872025,RISK_ON,False,True,,
1636631999999,2021-11-11T11:59:59.999000+00:00,4h,65255.88,65239.56603,65272.19397,65255.88,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8643001668872025,RISK_ON,False,True,,
1636646399999,2021-11-11T15:59:59.999000+00:00,4h,64799.6,64783.4001,64815.799900000005,64799.6,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8643001668872025,RISK_ON,False,True,,
1636660799999,2021-11-11T19:59:59.999000+00:00,4h,65119.99,65103.710002499996,65136.26999750001,65119.99,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8643001668872025,RISK_ON,False,True,,
1636675199999,2021-11-11T23:59:59.999000+00:00,4h,64774.26,64758.066435,64790.45356500001,64774.26,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8810165675414923,RISK_ON,False,True,,
1636689599999,2021-11-12T03:59:59.999000+00:00,4h,64826.63,64810.4233425,64842.836657500004,64826.63,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8810165675414923,RISK_ON,False,True,,
1636703999999,2021-11-12T07:59:59.999000+00:00,4h,64488.12,64471.997970000004,64504.24203000001,64488.12,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8810165675414923,RISK_ON,False,True,,
1636718399999,2021-11-12T11:59:59.999000+00:00,4h,63753.19,63737.251702500005,63769.12829750001,63753.19,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8810165675414923,RISK_ON,False,True,,
1636732799999,2021-11-12T15:59:59.999000+00:00,4h,63155.94,63140.151015,63171.72898500001,63155.94,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8810165675414923,RISK_ON,False,True,,
1636747199999,2021-11-12T19:59:59.999000+00:00,4h,63845.01,63829.048747500005,63860.97125250001,63845.01,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.8810165675414923,RISK_ON,False,True,,
1636761599999,2021-11-12T23:59:59.999000+00:00,4h,64122.23,64106.19944250001,64138.260557500005,64122.23,22654.833878185702,0.0,0.0,22654.833878185702,22654.833878185702,0.06657569107043426,0.06637994674599934,0.0,0.9160897320880848,RISK_ON,False,True,,
