trial_id,status,metric_name,metric_value,final_equity_mid,total_return_pct_mid,cagr_pct_mid,max_drawdown_mid_pct,sharpe_like,sortino_like,trades,win_rate_pct,fills,error,params_json,param__add_cooldown_bars,param__allow_rebound_in_caution,param__breakdown_exit_to_target_mult,param__breakout_add_inc,param__breakout_lookback,param__caution_add_mult,param__caution_expo_mult,param__crash_atr_mult,param__d1_allow_rebalance_up,param__daily_force_rebalance,param__enable_breakdown_exit,param__enable_breakout_entry,param__enable_crash_stop,param__enable_emergency_exit,param__enable_kill_switch,param__enable_momentum_add,param__enable_rebound_entry,param__enable_trailing_stop,param__enable_trend_strength_scale,param__kill_dd,param__max_add_per_signal,param__max_total_exposure,param__momentum_add_inc,param__momentum_add_min_profit_pct,param__rebound_add_inc,param__rebound_touch_atr,param__target_vol_annual,param__trail_activate_pct,param__trail_pct,param__trend_scale_max,param__trend_scale_min,param__trend_scale_ref_pct
240,ok,final_equity_mid,21070.551784648367,21070.551784648367,110.70551784648366,10.9986852370753,45.04734113149132,0.5604850697972735,0.5492366994329232,100.0,25.0,1857,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 12, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.12, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.15}",2.0,True,0.8,0.14,12.0,0.9,0.7,8.5,False,True,True,True,False,True,True,False,True,True,True,0.12,0.4,0.75,0.12,0.04,0.04,0.2,0.5,0.08,0.12,1.1,0.7,0.15
241,ok,final_equity_mid,25090.824192700915,25090.824192700915,150.90824192700913,13.745977898859918,23.841484665426893,0.942238787573721,0.7695144929275421,39.0,38.46153846153847,470,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 8, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.2, ""trend_scale_min"": 1.0, ""trend_scale_ref_pct"": 0.35}",3.0,False,0.2,0.14,8.0,0.5,0.7,4.5,False,False,False,True,False,True,False,False,True,False,False,0.1,0.4,0.6,0.04,0.06,0.08,0.2,0.5,0.12,0.16,1.2,1.0,0.35
242,ok,final_equity_mid,26105.112563992116,26105.112563992116,161.05112563992114,14.378845685282936,31.70071789467063,0.8164704770884861,0.537471495550613,42.0,30.952380952380953,374,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 55, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.08}",2.0,False,0.8,0.14,55.0,0.7,0.5,6.5,False,False,False,True,False,True,True,False,True,True,False,0.12,0.4,1.0,0.08,0.08,0.12,0.5,0.8,0.12,0.16,1.5,0.85,0.08
243,ok,final_equity_mid,38737.06883417974,38737.06883417974,287.3706883417974,20.876972400690576,33.518652981529115,0.8896259337922122,0.8208098872507515,50.0,22.0,1916,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 12, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.25}",2.0,False,0.2,0.28,12.0,0.9,0.5,6.5,True,True,True,False,False,True,True,True,False,False,False,0.1,0.1,1.0,0.12,0.12,0.18,0.5,0.8,0.12,0.16,1.35,0.7,0.25
244,ok,final_equity_mid,21515.899804273,21515.899804273,115.15899804273002,11.324211895279234,40.664196649366524,0.5805806458060588,0.5307190692785683,79.0,35.44303797468354,1771,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 12, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.08, ""trend_scale_max"": 1.2, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.25}",4.0,False,0.2,0.28,12.0,0.7,0.35,6.5,False,True,True,False,True,True,True,True,False,True,True,0.12,0.2,0.9,0.12,0.08,0.12,0.2,0.5,0.08,0.08,1.2,0.7,0.25
245,ok,final_equity_mid,16472.96303992099,16472.96303992099,64.7296303992099,7.238366359200676,36.662251811412396,0.4778756763785349,0.407017474940673,25.0,56.00000000000001,348,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 34, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.08, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.25}",4.0,True,0.8,0.08,34.0,0.5,0.9,5.5,False,False,False,True,False,False,False,True,False,True,False,0.16,0.2,1.0,0.18,0.04,0.12,0.2,0.5,0.08,0.08,1.35,0.7,0.25
246,ok,final_equity_mid,30654.46046967593,30654.46046967593,206.5446046967593,16.980624523680476,37.97735782540833,0.9418577196307494,0.933347697071253,7.0,71.42857142857143,587,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 55, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.08, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.08}",2.0,True,0.6,0.28,55.0,0.7,0.7,4.5,False,False,True,False,False,False,True,False,True,False,True,0.16,0.1,0.9,0.18,0.08,0.04,0.2,0.35,0.06,0.08,1.5,0.85,0.08
247,ok,final_equity_mid,29060.937846790875,29060.937846790875,190.60937846790878,16.10954914647491,45.42310727326073,0.6687673071236404,0.6977766592316634,78.0,32.05128205128205,2096,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 20, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.22, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.25}",2.0,False,0.0,0.28,20.0,0.5,0.5,6.5,False,True,True,False,True,True,False,False,False,True,True,0.1,0.4,1.0,0.04,0.12,0.08,0.2,0.5,0.08,0.22,1.35,0.55,0.25
248,ok,final_equity_mid,66388.25120097908,66388.25120097908,563.8825120097908,30.346963473182754,39.51018645196256,1.1038657836863264,1.221003424874902,11.0,36.36363636363637,1216,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 20, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 0.9, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.22, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.08}",6.0,False,0.8,0.28,20.0,0.5,0.35,5.5,True,False,False,True,False,False,False,False,True,True,False,0.16,0.3,0.9,0.18,0.06,0.18,0.2,0.5,0.12,0.22,1.35,0.55,0.08
249,ok,final_equity_mid,29035.534573488276,29035.534573488276,190.35534573488277,16.09533338700926,46.150197663869065,0.6969907846113899,0.6559291927650472,130.0,29.230769230769234,1918,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 20, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.12, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.08}",4.0,False,0.2,0.14,20.0,0.7,0.35,5.5,True,True,True,False,True,True,False,False,False,True,False,0.1,0.1,1.0,0.04,0.04,0.18,0.5,0.6,0.12,0.12,1.35,0.4,0.08
250,ok,final_equity_mid,26499.983794933985,26499.983794933985,164.99983794933985,14.619518382157647,35.0431502837729,0.7076599687565771,0.5369740654434938,29.0,37.93103448275862,609,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 34, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.08}",3.0,False,0.2,0.2,34.0,0.9,0.9,4.5,False,False,False,True,False,False,True,True,True,True,True,0.12,0.1,1.0,0.08,0.04,0.04,0.35,0.5,0.12,0.16,1.1,0.55,0.08
251,ok,final_equity_mid,19579.016188151403,19579.016188151403,95.79016188151404,9.863546064751239,40.14564146922892,0.596360611790988,0.5328932019903992,81.0,24.691358024691358,1756,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 55, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.12, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.35}",6.0,False,0.6,0.08,55.0,0.35,0.9,6.5,True,False,True,True,False,True,True,False,True,True,True,0.08,0.4,0.6,0.04,0.08,0.08,0.1,0.5,0.04,0.12,1.1,0.4,0.35
252,ok,final_equity_mid,32695.908871829844,32695.908871829844,226.95908871829843,18.04135232856263,38.41260346295916,0.8140542073745429,0.8799027046641414,4.0,75.0,2329,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 55, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.08, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.25}",6.0,False,0.4,0.2,55.0,0.5,0.5,8.5,True,False,True,True,True,False,False,True,True,False,False,0.08,0.4,0.75,0.18,0.06,0.04,0.35,0.6,0.04,0.08,1.1,0.85,0.25
253,ok,final_equity_mid,20382.647945944853,20382.647945944853,103.82647945944852,10.484040663906136,34.57869737393554,0.6184560682964074,0.6517143336518408,54.0,33.33333333333333,2134,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 20, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.08, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",6.0,True,0.0,0.14,20.0,0.35,0.7,8.5,False,True,True,False,False,True,False,True,False,False,True,0.08,0.2,0.6,0.04,0.08,0.08,0.5,0.5,0.04,0.08,1.1,0.7,0.35
254,ok,final_equity_mid,32801.71220670325,32801.71220670325,228.0171220670325,18.094758984097027,31.69975863121244,0.8617302952346156,0.8906458074309311,68.0,32.35294117647059,1156,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 12, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.08, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.08}",3.0,False,0.2,0.28,12.0,0.35,0.5,8.5,True,False,False,False,True,False,False,True,True,False,False,0.1,0.2,0.6,0.08,0.06,0.18,0.35,0.5,0.12,0.08,1.0,0.85,0.08
255,filtered,final_equity_mid,,,,,,,,,,0,fills<1,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 12, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.22, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.35}",2.0,False,0.2,0.14,12.0,0.35,0.5,5.5,False,False,False,False,False,True,True,True,False,True,True,0.12,0.3,1.0,0.08,0.08,0.18,0.1,0.6,0.12,0.22,1.1,0.85,0.35
256,ok,final_equity_mid,28557.375282831596,28557.375282831596,185.57375282831595,15.82573807034111,27.862056172737436,0.9283293871495192,1.0099226237606114,8.0,25.0,2757,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 8, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.16, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.35}",4.0,True,0.2,0.28,8.0,0.9,0.9,4.5,True,False,True,False,False,False,False,False,False,False,False,0.08,0.3,0.75,0.18,0.06,0.08,0.2,0.35,0.04,0.16,1.35,0.85,0.35
257,ok,final_equity_mid,39553.091276808795,39553.091276808795,295.53091276808794,21.230299501672878,41.612534769203435,0.880315291442419,0.9630681132991117,14.0,35.714285714285715,2460,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 20, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.22, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.15}",4.0,True,0.6,0.28,20.0,0.35,0.9,4.5,False,True,True,True,False,False,False,False,False,True,False,0.16,0.2,0.75,0.18,0.04,0.12,0.1,0.5,0.08,0.22,1.1,0.7,0.15
