strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
E0_EMA21,smart,84,1663099200000,1663257600000,2022-09-13T20:00:00Z,2022-09-15T16:00:00Z,20290.98,19731.44,20284.89,19737.36,7.000939509555697,-2.6992,-2.7576,-3965.63,11,1.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trend_exit
E0_EMA21,smart,85,1664942400000,1665172800000,2022-10-05T04:00:00Z,2022-10-07T20:00:00Z,20196.72,19453.48,20190.66,19459.32,6.83487048283028,-3.6222,-3.68,-5126.45,16,2.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,86,1666742400000,1667433600000,2022-10-26T00:00:00Z,2022-11-03T00:00:00Z,20085.04,20145.79,20079.02,20151.84,6.615319956155863,0.3627,0.3025,355.24,48,8.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,87,1667448000000,1667808000000,2022-11-03T04:00:00Z,2022-11-07T08:00:00Z,20316.72,20628.91,20310.63,20635.1,6.555073760373012,1.5975,1.5366,1999.08,25,4.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,88,1670371200000,1670400000000,2022-12-07T00:00:00Z,2022-12-07T08:00:00Z,17094.09,16758.0,17088.96,16763.03,7.90503768596575,-1.9073,-1.9661,-2703.13,2,0.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trend_exit
E0_EMA21,smart,89,1670572800000,1670832000000,2022-12-09T08:00:00Z,2022-12-12T08:00:00Z,17216.81,16918.53,17211.65,16923.61,7.688991450674944,-1.6735,-1.7325,-2339.01,18,3.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,90,1670846400000,1671120000000,2022-12-12T12:00:00Z,2022-12-15T16:00:00Z,16994.55,17423.2,16989.45,17428.43,7.6492434639308975,2.5838,2.5223,3232.24,19,3.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,91,1673222400000,1675108800000,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,17132.97,22778.03,17127.83,22784.86,7.773378663024842,33.0283,32.9485,43819.19,131,21.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,92,1675180800000,1675612800000,2023-01-31T16:00:00Z,2023-02-05T16:00:00Z,23128.74,23089.99,23121.8,23096.92,7.650150256807711,-0.1076,-0.1675,-358.23,30,5.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,93,1675684800000,1675972800000,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,22885.09,22024.38,22878.23,22030.99,7.713243302700323,-3.7033,-3.761,-6698.34,20,3.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,94,1676520000000,1676592000000,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,24739.02,23510.67,24731.6,23517.72,6.862055835078468,-4.9082,-4.9653,-8485.51,5,0.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,95,1676678400000,1677081600000,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,24575.61,23707.83,24568.24,23714.94,6.560105655727843,-3.4732,-3.5311,-5747.2,28,4.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,96,1677124800000,1677283200000,2023-02-23T04:00:00Z,2023-02-25T00:00:00Z,24462.19,23177.09,24454.85,23184.04,6.353357274745376,-5.1966,-5.2534,-8216.25,11,1.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,97,1677456000000,1677816000000,2023-02-27T00:00:00Z,2023-03-03T04:00:00Z,23561.92,22312.99,23554.85,22319.69,6.24521608767567,-5.2438,-5.3006,-7848.56,25,4.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,98,1678809600000,1679932800000,2023-03-14T16:00:00Z,2023-03-27T16:00:00Z,25902.44,26895.56,25894.67,26903.63,5.376017385692268,3.8964,3.8341,5288.43,78,13.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,99,1679961600000,1680984000000,2023-03-28T00:00:00Z,2023-04-08T20:00:00Z,27133.04,27915.75,27124.9,27924.13,5.3252354876574595,2.9465,2.8847,4116.11,71,11.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,100,1681012800000,1681718400000,2023-04-09T04:00:00Z,2023-04-17T08:00:00Z,28036.12,29829.35,28027.71,29838.3,5.29866265541621,6.46,6.3961,9446.4,49,8.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,101,1681804800000,1681934400000,2023-04-18T08:00:00Z,2023-04-19T20:00:00Z,29784.54,29218.29,29775.61,29227.06,5.302920256996635,-1.8423,-1.9012,-3057.01,9,1.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,102,1682841600000,1682956800000,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,29275.21,28162.19,29266.43,28170.64,5.288906574222647,-3.7442,-3.8019,-5938.8,8,1.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,103,1683172800000,1683504000000,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,29105.58,28421.56,29096.85,28430.09,5.113897878523444,-2.2915,-2.3501,-3548.87,23,3.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
