strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0,smart,85,1648843200000,1649260800000,2022-04-01T20:00:00Z,2022-04-06T16:00:00Z,46375.59,44155.11,46361.68,44168.36,4.563643952281335,-4.7309,-4.788,-10204.0,29,4.83,x0_entry,x0_trail_stop
X0,smart,86,1658188800000,1658577600000,2022-07-19T00:00:00Z,2022-07-23T12:00:00Z,22439.31,22223.61,22432.58,22230.28,8.973858556241472,-0.9018,-0.9613,-2005.45,27,4.5,x0_entry,x0_trail_stop
X0,smart,87,1658620800000,1658793600000,2022-07-24T00:00:00Z,2022-07-26T00:00:00Z,22455.32,21304.51,22448.58,21310.9,8.875047689936327,-5.0679,-5.1249,-10279.65,12,2.0,x0_entry,x0_trail_stop
X0,smart,88,1658966400000,1659384000000,2022-07-28T00:00:00Z,2022-08-01T20:00:00Z,22961.2,22948.48,22954.31,22955.37,8.228935556299092,0.0046,-0.0554,-170.71,29,4.83,x0_entry,x0_trail_stop
X0,smart,89,1659542400000,1660060800000,2022-08-03T16:00:00Z,2022-08-09T16:00:00Z,23359.77,23068.08,23352.76,23075.0,8.07839639537781,-1.1894,-1.2487,-2421.6,36,6.0,x0_entry,x0_trail_stop
X0,smart,90,1660132800000,1660737600000,2022-08-10T12:00:00Z,2022-08-17T12:00:00Z,23129.3,23739.53,23122.36,23746.65,8.051376354692223,2.6999,2.6383,4846.29,42,7.0,x0_entry,x0_trail_stop
X0,smart,91,1660752000000,1660896000000,2022-08-17T16:00:00Z,2022-08-19T08:00:00Z,23398.92,21900.8,23391.9,21907.37,8.162860931087677,-6.3463,-6.4025,-12291.51,10,1.67,x0_entry,x0_trail_stop
X0,smart,92,1662912000000,1663084800000,2022-09-11T16:00:00Z,2022-09-13T16:00:00Z,21648.56,20823.52,21642.07,20829.77,8.252190795709206,-3.7533,-3.8111,-6868.54,12,2.0,x0_entry,x0_trail_stop
X0,smart,93,1663099200000,1663257600000,2022-09-13T20:00:00Z,2022-09-15T16:00:00Z,20290.98,19731.44,20284.89,19737.36,8.462847116404511,-2.6992,-2.7576,-4793.72,11,1.83,x0_entry,x0_trend_exit
X0,smart,94,1664942400000,1665172800000,2022-10-05T04:00:00Z,2022-10-07T20:00:00Z,20196.72,19453.48,20190.66,19459.32,8.262100233499863,-3.6222,-3.68,-6196.94,16,2.67,x0_entry,x0_trail_stop
X0,smart,95,1666742400000,1666944000000,2022-10-26T00:00:00Z,2022-10-28T08:00:00Z,20085.04,20073.99,20079.02,20080.01,7.996704062166626,0.0049,-0.0551,-144.61,14,2.33,x0_entry,x0_trail_stop
X0,smart,96,1667001600000,1667419200000,2022-10-29T00:00:00Z,2022-11-02T20:00:00Z,20598.02,20244.61,20591.84,20250.68,7.787807553351754,-1.6568,-1.7158,-2807.49,29,4.83,x0_entry,x0_trail_stop
X0,smart,97,1667448000000,1667808000000,2022-11-03T04:00:00Z,2022-11-07T08:00:00Z,20316.72,20628.91,20310.63,20635.1,7.754732913105241,1.5975,1.5366,2364.93,25,4.17,x0_entry,x0_trail_stop
X0,smart,98,1670371200000,1670400000000,2022-12-07T00:00:00Z,2022-12-07T08:00:00Z,17094.09,16758.0,17088.96,16763.03,9.35175684723456,-1.9073,-1.9661,-3197.84,2,0.33,x0_entry,x0_trend_exit
X0,smart,99,1670572800000,1671120000000,2022-12-09T08:00:00Z,2022-12-15T16:00:00Z,17216.81,17423.2,17211.65,17428.43,9.096171492621133,1.2595,1.1988,1821.87,38,6.33,x0_entry,x0_trail_stop
X0,smart,100,1673222400000,1675108800000,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,17132.97,22778.03,17127.83,22784.86,9.243788059482103,33.0283,32.9485,52108.01,131,21.83,x0_entry,x0_trail_stop
X0,smart,101,1675180800000,1675627200000,2023-01-31T16:00:00Z,2023-02-05T20:00:00Z,23128.74,22885.78,23121.8,22892.65,9.097249814098895,-0.9911,-1.0504,-2283.09,31,5.17,x0_entry,x0_trail_stop
X0,smart,102,1675684800000,1675972800000,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,22885.09,22024.38,22878.23,22030.99,9.091157561170812,-3.7033,-3.761,-7894.96,20,3.33,x0_entry,x0_trail_stop
X0,smart,103,1676520000000,1676592000000,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,24739.02,23510.67,24731.6,23517.72,8.08791170484794,-4.9082,-4.9653,-10001.38,5,0.83,x0_entry,x0_trail_stop
X0,smart,104,1676678400000,1677081600000,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,24575.61,23707.83,24568.24,23714.94,7.732020343928557,-3.4732,-3.5311,-6773.89,28,4.67,x0_entry,x0_trail_stop
X0,smart,105,1677124800000,1677268800000,2023-02-23T04:00:00Z,2023-02-24T20:00:00Z,24462.19,23175.32,24454.85,23182.27,7.488337883351879,-5.2038,-5.2607,-9697.27,10,1.67,x0_entry,x0_trail_stop
X0,smart,106,1677456000000,1677816000000,2023-02-27T00:00:00Z,2023-03-03T04:00:00Z,23561.92,22312.99,23554.85,22319.69,7.360316096733202,-5.2438,-5.3006,-9249.94,25,4.17,x0_entry,x0_trail_stop
X0,smart,107,1678809600000,1678910400000,2023-03-14T16:00:00Z,2023-03-15T20:00:00Z,25902.44,24362.66,25894.67,24369.97,6.335919645489019,-5.8881,-5.9445,-9809.94,7,1.17,x0_entry,x0_trail_stop
X0,smart,108,1678924800000,1679515200000,2023-03-16T00:00:00Z,2023-03-22T20:00:00Z,24292.95,26660.8,24285.66,26668.8,6.3496554786398045,9.813,9.7471,14975.8,41,6.83,x0_entry,x0_trail_stop
X0,smart,109,1679558400000,1679932800000,2023-03-23T08:00:00Z,2023-03-27T16:00:00Z,27640.22,26895.56,27631.93,26903.63,6.120372194482286,-2.6357,-2.6941,-4615.21,26,4.33,x0_entry,x0_trail_stop
X0,smart,110,1679961600000,1681027200000,2023-03-28T00:00:00Z,2023-04-09T08:00:00Z,27133.04,27894.64,27124.9,27903.01,6.062559115688594,2.8686,2.8069,4558.07,74,12.33,x0_entry,x0_trail_stop
X0,smart,111,1681041600000,1681718400000,2023-04-09T12:00:00Z,2023-04-17T08:00:00Z,27938.58,29829.35,27930.2,29838.3,6.048788686242891,6.8317,6.7676,11373.71,47,7.83,x0_entry,x0_trail_stop
X0,smart,112,1681804800000,1681905600000,2023-04-18T08:00:00Z,2023-04-19T12:00:00Z,29784.54,29301.85,29775.61,29310.64,6.0536490319461365,-1.5616,-1.6206,-2984.16,7,1.17,x0_entry,x0_trail_stop
X0,smart,113,1682841600000,1682956800000,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,29275.21,28162.19,29266.43,28170.64,6.05491719006744,-3.7442,-3.8019,-6798.93,8,1.33,x0_entry,x0_trail_stop
X0,smart,114,1683172800000,1683504000000,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,29105.58,28421.56,29096.85,28430.09,5.854561380198342,-2.2915,-2.3501,-4062.86,23,3.83,x0_entry,x0_trail_stop
X0,smart,115,1685404800000,1685534400000,2023-05-30T00:00:00Z,2023-05-31T12:00:00Z,27744.71,27089.05,27736.39,27097.18,5.993190466052883,-2.3046,-2.3632,-3986.32,9,1.5,x0_entry,x0_trail_stop
