v10_trade_id,v10_entry_ts,v10_exit_ts,v10_entry_price,v10_exit_price,v10_qty,v10_notional,v10_net_pnl,v10_gross_pnl,v10_fees_total,v10_return_pct,v10_bars_held,v10_days_held,v10_mfe_pct,v10_mae_pct,v10_entry_reason,v10_exit_reason,v10_entry_regime,v10_exit_regime,v10_holding_regime_mode,v10_worst_regime,v10_n_buy_fills,v11_trade_id,v11_entry_ts,v11_exit_ts,v11_entry_price,v11_exit_price,v11_qty,v11_notional,v11_net_pnl,v11_gross_pnl,v11_fees_total,v11_return_pct,v11_bars_held,v11_days_held,v11_mfe_pct,v11_mae_pct,v11_entry_reason,v11_exit_reason,v11_entry_regime,v11_exit_regime,v11_holding_regime_mode,v11_worst_regime,v11_n_buy_fills,delta_net_pnl,delta_gross_pnl,delta_return_pct,delta_fees,delta_days_held,delta_bars_held,delta_exit_price,size_ratio,delta_notional,delta_mfe_pct,delta_mae_pct,same_exit_reason,same_entry_regime,exit_effect,size_effect,fee_effect,interaction
V10_harsh_79,2024-10-11T20:00:00Z,2024-10-23T12:00:00Z,63915.95,66347.6,0.95370264,60956.81,2224.16,2410.51,186.35,3.8045,71,11.67,8.7671,2.9194,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,V11_harsh_79,2024-10-11T20:00:00Z,2024-11-03T00:00:00Z,64263.49,69305.38,1.5770745,101348.31,7787.5,8103.47,315.97,7.8457,134,22.17,14.5598,3.4444,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,5563.34,5692.96,4.0412,129.62000000000003,10.500000000000002,63,2957.779999999999,1.662624897858008,40391.5,5.7927,0.5249999999999999,True,True,2820.84,1515.82,-129.62,1356.3
V10_harsh_81,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,70403.88,95805.64,1.03916087,73160.96,26247.18,26506.26,259.08,36.0801,124,20.5,41.4524,5.0692,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,9,V11_harsh_80,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,69736.16,95805.64,1.51169528,105419.82,39191.87,39567.24,375.37,37.383,124,20.5,42.8068,4.1602,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,7,12944.690000000002,13060.98,1.302900000000001,116.29000000000002,0.0,0,0.0,1.4409299713945798,32258.86,1.3544000000000054,-0.9090000000000007,True,True,0.0,12003.21,-116.29,1057.77
V10_harsh_82,2024-11-27T00:00:00Z,2024-12-09T20:00:00Z,94611.98,96973.28,1.05443871,99762.54,2336.47,2639.49,303.02,2.4958,78,12.83,10.0157,4.3462,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,7,V11_harsh_81,2024-11-27T00:00:00Z,2024-12-09T20:00:00Z,95046.16,96973.28,1.46296476,139049.18,2606.52,3027.89,421.38,2.0276,78,12.83,9.5131,4.7831,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,7,270.0500000000002,388.4000000000001,-0.46819999999999995,118.36000000000001,0.0,0,0.0,1.393801521091985,39286.64,-0.502600000000001,0.4369000000000005,True,True,0.0,964.65,-118.36,-576.24
V10_harsh_83,2024-12-10T16:00:00Z,2024-12-19T00:00:00Z,99493.22,100103.83,1.03832356,103306.15,478.11,788.98,310.87,0.6137,51,8.33,8.9049,5.2633,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,5,V11_harsh_82,2024-12-10T16:00:00Z,2024-12-19T00:00:00Z,99493.22,100103.83,1.50383405,149621.29,692.45,1142.7,450.24,0.6137,51,8.33,8.9049,5.2633,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,5,214.34000000000003,353.72,0.0,139.37,0.0,0,0.0,1.4483289717020722,46315.140000000014,0.0,0.0,True,True,0.0,284.25,-139.37,69.46
V10_harsh_84,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,95941.75,96355.56,1.07622657,103255.06,289.8,600.23,310.43,0.4313,102,16.83,7.0695,4.5979,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,8,V11_harsh_83,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,95941.75,96355.56,1.55873006,149547.3,419.73,869.34,449.61,0.4313,102,16.83,7.0695,4.5979,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,8,129.93,269.11,0.0,139.18,0.0,0,0.0,1.4483290213574036,46292.23999999999,0.0,0.0,True,True,0.0,199.66,-139.18,69.45
V10_harsh_85,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,96042.7,101842.58,1.05520532,101344.77,5958.87,6272.08,313.21,6.0389,77,12.67,14.1034,7.0656,vdo_trend_accel,trailing_stop,CHOP,CHOP,CHOP,CHOP,7,V11_harsh_84,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,96042.7,101842.58,1.52828439,146780.56,8630.4,9084.04,453.64,6.0389,77,12.67,14.1034,7.0656,vdo_trend_accel,trailing_stop,CHOP,CHOP,CHOP,CHOP,7,2671.5299999999997,2811.960000000001,0.0,140.43,0.0,0,0.0,1.4483289073525945,45435.78999999999,0.0,0.0,True,True,0.0,2743.8,-140.43,68.16
V10_harsh_86,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,105225.3,98174.92,1.02121724,107457.89,-7350.35,-7038.78,311.57,-6.7003,56,9.17,1.8006,8.6246,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,8,V11_harsh_85,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,105225.3,98174.92,1.47905847,155634.36,-10645.72,-10194.46,451.26,-6.7003,56,9.17,1.8006,8.6246,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,8,-3295.369999999999,-3155.6799999999994,0.0,139.69,0.0,0,0.0,1.448328829088306,48176.46999999999,0.0,0.0,True,True,0.0,-3227.95,-139.69,72.27
V10_harsh_87,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,97948.24,89230.71,1.03108869,100993.33,-9126.55,-8837.06,289.5,-8.9001,124,20.5,2.2356,11.2918,vdo_trend_accel,emergency_dd,CHOP,BULL,BULL,CHOP,8,V11_harsh_86,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,97948.24,89230.71,1.49335558,146271.55,-13218.25,-12798.97,419.29,-8.9001,124,20.5,2.2356,11.2918,vdo_trend_accel,emergency_dd,CHOP,BULL,BULL,CHOP,8,-4091.7000000000007,-3961.91,0.0,129.79000000000002,0.0,0,0.0,1.4483288153782035,45278.21999999999,0.0,0.0,True,True,0.0,-4029.83,-129.79,67.92
V10_harsh_88,2025-02-26T12:00:00Z,2025-02-28T04:00:00Z,86187.24,80372.46,0.87810712,75681.63,-5211.87,-4992.48,219.39,-6.7467,11,1.67,2.8853,8.5479,vdo_dip_buy,emergency_dd,BULL,NEUTRAL,NEUTRAL,NEUTRAL,3,V11_harsh_87,2025-02-26T12:00:00Z,2025-02-28T04:00:00Z,86136.81,80372.46,1.30487377,112397.66,-7679.06,-7353.15,325.91,-6.6921,11,1.67,2.9455,8.4943,vdo_dip_buy,emergency_dd,BULL,NEUTRAL,NEUTRAL,NEUTRAL,3,-2467.1900000000005,-2360.67,0.05459999999999976,106.52000000000004,0.0,0,0.0,1.4851379390216621,36716.03,0.06020000000000003,-0.053599999999999426,True,True,0.0,-2481.55,-106.52,120.88
V10_harsh_89,2025-02-28T20:00:00Z,2025-03-04T08:00:00Z,87780.29,83103.23,0.89675019,78716.99,-4305.94,-4076.08,229.86,-5.3281,22,3.5,8.2247,6.0554,vdo_trend_accel,trailing_stop,NEUTRAL,SHOCK,NEUTRAL,SHOCK,4,V11_harsh_88,2025-02-28T20:00:00Z,2025-03-04T04:00:00Z,87467.84,83899.77,1.38386426,121043.62,-5111.89,-4756.17,355.72,-4.0793,21,3.33,8.6113,5.7198,vdo_trend_accel,emergency_dd,NEUTRAL,SHOCK,NEUTRAL,SHOCK,4,-805.9500000000007,-680.0900000000001,1.2488000000000001,125.86000000000001,-0.16999999999999993,-1,796.5400000000081,1.5377064087435253,42326.62999999999,0.3865999999999996,-0.33559999999999945,False,True,714.3,-2278.26,-125.86,883.87
V10_harsh_91,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,82583.19,82941.97,0.96869711,79998.1,227.03,467.54,240.52,0.4344,47,7.67,7.1647,1.6613,vdo_dip_buy,trailing_stop,NEUTRAL,CHOP,NEUTRAL,CHOP,3,V11_harsh_90,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,82584.41,82941.97,1.32755183,109635.08,309.51,639.13,329.62,0.433,47,7.67,7.1631,1.6627,vdo_dip_buy,trailing_stop,NEUTRAL,CHOP,NEUTRAL,CHOP,3,82.47999999999999,171.58999999999997,-0.0014000000000000123,89.1,0.0,0,0.0,1.3704710486874063,29636.979999999996,-0.0015999999999998238,0.0014000000000000679,True,True,0.0,128.75,-89.1,42.83
V10_harsh_92,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,89442.01,94183.36,0.87462723,78228.42,4023.35,4264.25,240.91,5.301,84,13.83,9.4516,3.4125,vdo_trend_accel,trailing_stop,CHOP,BULL,BULL,CHOP,6,V11_harsh_91,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,89538.75,94183.36,1.19093523,106634.85,5363.18,5691.38,328.2,5.1873,84,13.83,9.3333,3.5169,vdo_trend_accel,trailing_stop,CHOP,BULL,BULL,CHOP,6,1339.8300000000004,1427.13,-0.11370000000000058,87.28999999999999,0.0,0,0.0,1.3631216123245236,28406.430000000008,-0.11829999999999963,0.10440000000000005,True,True,0.0,1499.73,-87.29,-72.61
V10_harsh_93,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,96444.7,107152.76,0.86452223,83378.59,9118.4,9382.42,264.02,11.1028,113,18.67,16.108,2.0654,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,5,V11_harsh_92,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,96123.66,107152.76,1.15148646,110685.1,12514.77,12865.88,351.11,11.4739,113,18.67,16.4958,1.7383,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,3,3396.370000000001,3483.459999999999,0.3711000000000002,87.09000000000003,0.0,0,0.0,1.3275002611581703,27306.51000000001,0.3877999999999986,-0.32709999999999995,True,True,0.0,3072.83,-87.09,410.63
V10_harsh_94,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,105203.71,116662.38,0.90311061,95010.59,10190.41,10490.96,300.55,10.8919,257,42.67,17.1232,6.6573,vdo_trend,trailing_stop,BULL,BULL,BULL,TOPPING,6,V11_harsh_93,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,105203.71,116662.38,1.2100867,127305.61,13654.23,14056.94,402.72,10.8919,257,42.67,17.1232,6.6573,vdo_trend,trailing_stop,BULL,BULL,BULL,TOPPING,6,3463.8199999999997,3565.9800000000014,0.0,102.17000000000002,0.0,0,0.0,1.3399096879621526,32295.020000000004,0.0,0.0,True,True,0.0,3517.54,-102.17,48.45
V10_harsh_95,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,118895.18,113215.37,0.85631815,101812.1,-5009.15,-4711.01,298.14,-4.7772,70,11.5,1.1377,5.1916,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,V11_harsh_94,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,118895.18,113215.37,1.14738902,136419.02,-6711.8,-6312.32,399.48,-4.7772,70,11.5,1.1377,5.1916,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,-1702.6500000000005,-1601.3099999999995,0.0,101.34000000000003,0.0,0,0.0,1.3399096963916861,34606.919999999984,0.0,0.0,True,True,0.0,-1653.23,-101.34,51.92
V10_harsh_96,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,116110.33,117157.98,0.85860844,99693.31,748.64,1049.07,300.43,0.9023,72,11.83,7.2032,2.9802,vdo_trend_accel,trailing_stop,TOPPING,BULL,BULL,TOPPING,5,V11_harsh_95,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,115940.79,117157.98,1.15440514,133842.64,1202.27,1605.9,403.64,1.0498,72,11.83,7.36,2.8383,vdo_trend_accel,trailing_stop,TOPPING,BULL,BULL,TOPPING,5,453.63,556.8300000000002,0.14750000000000008,103.20999999999998,0.0,0,0.0,1.342543847726593,34149.330000000016,0.1568000000000005,-0.14190000000000014,True,True,0.0,309.89,-103.21,246.95
V10_harsh_97,2025-08-21T00:00:00Z,2025-08-25T20:00:00Z,113933.11,110605.44,0.88198676,100487.5,-3081.29,-2784.23,297.06,-2.9207,30,4.83,3.0684,4.0893,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,V11_harsh_96,2025-08-21T00:00:00Z,2025-08-25T20:00:00Z,113814.43,110605.44,1.18475875,134842.64,-3998.44,-3599.62,398.83,-2.8195,30,4.83,3.1759,3.9892,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,-917.1500000000001,-815.3899999999999,0.10119999999999996,101.76999999999998,0.0,0,0.0,1.3418847120288595,34355.140000000014,0.10749999999999993,-0.10009999999999986,True,True,0.0,-1007.53,-101.77,192.15
V10_harsh_98,2025-08-26T16:00:00Z,2025-09-01T04:00:00Z,110753.41,107552.37,0.854237,94609.66,-2872.26,-2592.53,279.73,-2.8902,34,5.5,2.4672,3.1587,vdo_dip_buy,emergency_dd,BULL,BULL,BULL,BULL,6,V11_harsh_97,2025-08-26T16:00:00Z,2025-09-01T04:00:00Z,110813.49,107552.37,1.1654075,129142.87,-3988.55,-3606.82,381.73,-2.9429,34,5.5,2.4116,3.2112,vdo_dip_buy,emergency_dd,BULL,BULL,BULL,BULL,6,-1116.29,-1014.29,-0.05269999999999975,102.0,0.0,0,0.0,1.3650072307626937,34533.20999999999,-0.055600000000000094,0.05249999999999977,True,True,0.0,-996.07,-102.0,-18.22
V10_harsh_99,2025-09-02T08:00:00Z,2025-09-21T04:00:00Z,111334.37,115553.78,0.80780031,89935.94,3268.43,3543.35,274.92,3.7899,114,18.83,5.8972,2.6416,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,V11_harsh_98,2025-09-02T08:00:00Z,2025-09-21T16:00:00Z,111253.79,115416.12,1.11968574,124569.29,4466.65,4847.35,380.7,3.7413,117,19.33,5.9739,2.5711,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,1198.2199999999998,1304.0000000000005,-0.04859999999999998,105.77999999999997,0.5,3,-137.6600000000035,1.3850890978623227,34633.34999999999,0.07670000000000066,-0.07050000000000001,True,True,-111.2,1315.97,-105.78,99.23
V10_harsh_100,2025-09-24T12:00:00Z,2025-10-10T16:00:00Z,110740.59,118900.0,0.85038997,94172.69,6787.01,7079.94,292.93,7.368,98,16.17,13.9597,1.9149,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,6,V11_harsh_99,2025-09-24T12:00:00Z,2025-10-10T20:00:00Z,110737.25,116544.87,1.13788209,126005.94,6409.46,6797.39,387.93,5.2445,99,16.33,13.9631,7.8901,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,-377.5500000000002,-282.5499999999993,-2.1235,95.0,0.1599999999999966,1,-2355.1300000000047,1.3380305903972798,31833.25,0.003400000000000958,5.9752,True,True,-2002.78,2345.77,-95.0,-625.54
V10_harsh_101,2025-10-12T16:00:00Z,2025-10-16T16:00:00Z,114331.35,108440.69,0.72698501,83117.17,-4400.67,-4157.75,242.93,-5.1523,25,4.0,1.4278,5.9072,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,V11_harsh_100,2025-10-12T16:00:00Z,2025-10-16T08:00:00Z,114367.82,110473.65,0.9798785,112066.57,-3978.19,-3647.71,330.48,-3.4049,23,3.67,1.3955,4.1381,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,422.48,510.03999999999996,1.7474000000000003,87.55000000000001,-0.33000000000000007,-2,2032.9599999999919,1.3482962665836675,28949.40000000001,-0.032299999999999995,-1.7691,True,True,1477.93,-1489.71,-87.55,521.81
V10_harsh_102,2025-10-19T04:00:00Z,2025-10-30T00:00:00Z,109293.09,109911.31,0.86624605,94674.7,392.71,677.54,284.83,0.5657,66,10.83,6.5026,2.9185,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,TOPPING,9,V11_harsh_101,2025-10-19T04:00:00Z,2025-10-30T16:00:00Z,109238.83,107603.88,1.16193628,126928.56,-2087.25,-1709.32,377.94,-1.4967,70,11.5,6.5555,2.8703,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,TOPPING,8,-2479.96,-2386.8599999999997,-2.0624,93.11000000000001,0.6699999999999999,4,-2307.429999999993,1.3406808788409152,32253.86,0.05290000000000017,-0.04820000000000002,True,True,-1998.8,182.8,-93.11,-570.85
V10_harsh_103,2025-11-05T08:00:00Z,2025-11-13T20:00:00Z,103127.31,98583.47,0.8105402,83588.83,-3802.83,-3557.58,245.24,-4.4061,52,8.5,4.2401,4.9714,vdo_dip_buy,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,V11_harsh_102,2025-11-05T08:00:00Z,2025-11-13T20:00:00Z,103132.29,98583.47,1.09468848,112897.73,-5141.42,-4810.19,331.22,-4.4107,52,8.5,4.2351,4.976,vdo_dip_buy,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,-1338.5900000000001,-1252.6099999999997,-0.0045999999999999375,85.98000000000002,0.0,0,0.0,1.3506317769969982,29308.899999999994,-0.004999999999999893,0.0045999999999999375,True,True,0.0,-1291.12,-85.98,38.51
