sample_id,cluster_mean_delta_pnl,block8_mean_delta_pnl,iid_mean_delta_pnl
8388,10.43414893617023,29.53557894736847,-270.71305263157893
8389,-592.2275555555558,96.22673684210527,-2.096421052631546
8390,-0.627684210526345,18.749894736842023,6.702105263157864
8391,-166.94795918367367,-408.4633684210527,34.170526315789424
8392,-408.21599999999984,-109.0870526315789,-295.5271578947369
8393,-499.81164948453613,-99.05105263157895,-264.55578947368423
8394,-280.53242105263166,-452.11736842105256,-131.40915789473686
8395,-432.95161616161613,-1023.9572631578948,-215.86652631578943
8396,-311.9796116504855,-884.2773684210526,13.634631578947358
8397,-83.01413793103445,-392.22915789473683,-248.75157894736844
8398,88.84288461538466,-107.61463157894737,-586.084947368421
8399,-913.3537864077668,-23.83778947368417,-10.130736842105245
8400,76.63149425287354,186.9341052631579,-821.1543157894737
8401,-101.175,-307.34557894736844,98.12547368421055
8402,-105.59488888888897,-754.1055789473684,-120.09631578947364
8403,130.88381578947363,-833.4393684210526,-301.7446315789474
8404,-102.15598130841116,-540.1198947368422,97.27926315789466
8405,-348.3809183673468,-561.9275789473685,-832.7705263157891
8406,227.76211111111104,-103.04326315789469,-416.9995789473685
8407,255.0827450980393,392.53863157894745,-443.5182105263159
8408,-972.4236363636365,-133.2224210526316,-434.2766315789472
8409,-55.293541666666634,-115.7018947368422,89.95010526315792
8410,-199.05044444444442,-405.57642105263153,335.32799999999986
8411,207.97421052631577,313.4972631578946,-990.7507368421053
8412,-175.8768367346939,59.47557894736843,-417.7281052631579
8413,-136.6889285714286,-416.08284210526335,-343.7083157894736
8414,-297.12822784810135,-368.3903157894736,-552.9310526315788
8415,-122.67281249999996,39.56526315789478,175.76568421052622
8416,393.10470000000015,-116.436,-565.3962105263157
8417,-468.1490217391306,-68.83831578947368,-647.2994736842105
8418,-12.981632653061245,175.2152631578947,-370.0628421052634
8419,-15.15153846153845,-102.26431578947371,35.27747368421057
8420,-445.48265060240976,-427.8650526315788,-178.02368421052634
8421,-19.229504950495006,-1173.763894736842,238.3748421052631
8422,-140.21890000000002,-442.01126315789475,-964.4999999999999
8423,80.79030927835042,-365.8686315789472,-412.36273684210516
8424,-674.2372999999998,-607.0401052631581,-1103.9413684210526
8425,-257.2086000000001,-100.06663157894741,38.65557894736833
8426,-125.81301204819283,-28.56084210526324,-483.15578947368414
8427,-19.895494505494682,-103.15463157894736,-249.43505263157894
8428,-296.86383720930235,25.33294736842111,-243.86442105263149
8429,167.06702380952376,-278.1236842105264,-142.42347368421042
8430,-419.8530693069306,-143.13200000000003,-115.46126315789469
8431,-185.30538461538455,-624.9245263157895,-928.5646315789476
8432,-929.5031132075471,-411.35315789473685,-419.6101052631579
8433,-490.28425742574257,-34.158105263157914,-513.7407368421053
8434,-1185.6703370786515,-686.5824210526317,-81.49157894736845
8435,-309.0379591836733,18.494526315789564,-275.48199999999997
8436,-774.9987096774194,234.25715789473688,-388.798
8437,-377.7920560747664,-164.9686315789473,-184.45852631578953
8438,-292.3446464646463,-419.7400000000001,-40.302947368420995
8439,-126.43204301075265,255.44115789473688,-640.0172631578948
8440,-176.9093750000001,-849.1823157894733,370.7976842105263
8441,-222.8421495327102,-340.69873684210523,-533.5752631578947
8442,-506.16101123595524,-426.3821052631578,108.51284210526313
8443,-313.1567708333332,-473.76431578947376,-255.58326315789466
8444,-160.03826530612238,9.88326315789458,-99.83957894736842
8445,-754.7648837209304,-40.758947368421055,-459.442842105263
8446,388.30030927835054,-129.16673684210525,-659.5111578947369
8447,11.907346938775468,-16.141894736842147,-466.266
8448,-92.81913978494624,64.72336842105248,76.28063157894725
8449,-225.47123595505622,-339.6476842105263,0.35021052631579047
8450,-92.40515789473682,-249.14600000000007,-963.3857894736841
8451,-248.74919540229885,261.9136842105264,80.5622105263157
8452,309.22999999999996,-427.7791578947369,-1049.1591578947368
8453,-635.3219148936171,-234.42400000000006,-344.5994736842105
8454,-466.87362745098034,-426.7568421052631,-283.91947368421046
8455,94.3958441558441,-166.15200000000013,-584.2883157894737
8456,-471.239793814433,-624.1951578947368,-388.1865263157895
8457,304.0811111111112,111.81126315789477,-210.5902105263158
8458,264.64250000000004,-241.8847368421052,-346.65315789473686
8459,-206.96731958762882,-212.1111578947368,82.9537894736842
8460,-95.84670329670341,-151.02610526315797,0.007789473684129847
8461,-451.73611111111103,26.21252631578927,-914.326
8462,-165.4524719101124,-167.33189473684217,229.69778947368422
8463,-217.59282828282838,-253.98673684210527,-728.1262105263155
8464,64.99808080808084,-351.92936842105263,-42.857999999999926
8465,39.82631067961157,-354.85431578947373,-364.59694736842107
8466,-993.1608653846154,-287.04789473684224,-93.26052631578939
8467,-105.57387096774198,-875.3733684210523,122.88200000000009
8468,-414.91478260869553,131.19978947368412,-58.57431578947368
8469,130.60272727272715,-18.175473684210562,-14.022210526315776
8470,-741.7785135135134,337.19989473684194,4.323473684210522
8471,-260.694347826087,-591.6836842105264,-402.50926315789485
8472,-134.51421568627453,-1028.8489473684212,61.35515789473684
8473,-690.7293975903615,129.24736842105278,80.43399999999998
8474,-15.929157894736841,17.356736842105356,141.2157894736842
8475,-63.235730337078635,-708.5737894736843,-1126.5153684210527
8476,-309.0215,293.0618947368421,-128.12168421052624
8477,245.274623655914,-325.452,-21.64673684210535
8478,-407.91735632183907,161.58568421052627,-625.5287368421052
8479,133.81119999999999,-1227.0122105263156,-467.93136842105275
8480,-516.2419540229886,35.15768421052642,-251.0921052631579
8481,-187.8392473118277,-804.7145263157895,-675.1095789473685
8482,-272.1936263736264,-54.2290526315789,102.29526315789472
8483,-218.17684210526323,-246.6255789473683,-308.8766315789475
8484,-394.8014583333332,-555.4045263157894,-293.68968421052637
8485,485.5986915887852,163.37778947368423,-306.0065263157896
8486,-1104.8856756756754,185.46873684210524,-747.5899999999997
8487,-389.73076086956524,-217.35242105263154,313.6454736842106
8488,-238.40333333333325,-161.32505263157896,-40.94410526315784
8489,-350.00532608695653,-1022.0360000000002,-154.0869473684209
8490,-29.66439560439558,280.0008421052631,-286.45610526315784
8491,374.1493137254902,-109.60221052631596,-236.7816842105263
8492,-841.1123214285715,-833.9019999999998,-88.70094736842115
8493,-232.2894736842105,122.98684210526328,-1161.4146315789471
8494,-263.6452747252748,225.30000000000004,-626.6602105263157
8495,300.6727380952381,365.03168421052635,-717.606105263158
8496,263.06706521739125,-123.75684210526316,-199.74178947368415
8497,-121.21521739130449,-349.3163157894735,159.50021052631578
8498,-436.73378640776707,-719.1282105263157,34.40294736842105
8499,207.49042105263158,-73.82999999999994,-318.8151578947368
8500,-1094.1264772727272,-66.38231578947372,-208.0318947368421
8501,-614.5322222222221,257.65073684210523,-246.41368421052638
8502,-348.3161904761904,122.16968421052634,21.363473684210447
8503,240.63663636363628,248.56484210526307,-523.8184210526315
8504,-16.294313725490145,-98.47905263157902,-134.9467368421052
8505,-146.54709999999997,-159.24389473684212,-484.17063157894734
8506,-849.8204950495048,-301.1548421052633,347.6466315789472
8507,-997.1925773195877,-187.96915789473704,77.00042105263155
8508,-368.63555555555547,-49.76200000000013,-94.99684210526311
8509,-85.67321839080462,-670.1091578947369,-253.2513684210526
8510,-111.89054347826091,180.29463157894747,-120.80052631578964
8511,-124.85543689320393,-482.4990526315788,225.12884210526315
8512,171.54213483146071,-554.9271578947369,-72.14568421052634
8513,-54.01755555555565,-140.37357894736851,1.4842105263157999
8514,-76.4635789473683,-235.50315789473672,54.73884210526324
8515,-64.59958762886602,-874.8069473684211,112.74831578947365
8516,-85.29320388349515,-206.18642105263166,367.6906315789474
8517,-85.77885057471268,-33.93789473684205,-80.42621052631577
8518,-941.2716666666668,-249.65010526315783,-498.0834736842105
8519,-119.90044444444456,-231.21294736842106,-174.4302105263158
8520,5.350204081632708,381.8522105263158,-553.5836842105264
8521,-107.89728260869575,-123.34242105263156,215.41010526315787
8522,224.0618181818181,388.37442105263165,-535.0903157894737
8523,-61.88771739130442,-1058.079263157895,-46.105578947368436
8524,264.24159574468086,-432.4318947368422,-184.49305263157908
8525,-98.9358407079646,285.05389473684204,-180.86105263157899
8526,-486.92366666666663,-637.2517894736841,-293.17800000000017
8527,30.00663265306127,-409.82347368421046,-669.057157894737
8528,209.2866233766233,288.97168421052623,-252.83368421052626
8529,-315.62139999999994,11.892631578947343,-7.692105263157871
8530,215.00132530120473,-914.147052631579,-625.4894736842106
8531,188.53845360824747,-229.14073684210518,-292.33378947368425
8532,-723.4513978494623,-849.534210526316,-108.75757894736843
8533,-70.03215053763445,-85.98336842105267,-317.27273684210536
8534,170.9264356435645,-170.52178947368418,-64.40673684210527
8535,-131.63481481481492,-760.4674736842105,143.10305263157895
8536,-166.65393617021283,181.2633684210526,-1202.039789473684
8537,-47.172399999999996,-216.4339999999999,177.6336842105263
8538,-376.2607692307692,-602.2484210526317,312.2338947368422
8539,-476.77231578947374,353.6769473684211,-265.0711578947368
8540,353.87847826086966,-647.2872631578948,-55.55873684210534
8541,-358.79292134831456,-172.31326315789488,-366.18863157894725
8542,-669.1345054945057,-216.08473684210523,-265.11410526315785
8543,-461.21142857142866,-71.7728421052631,-152.20915789473685
8544,-251.51397849462361,254.4109473684211,-477.03052631578936
8545,115.1677551020408,105.10642105263143,-200.9826315789474
8546,-18.07353535353539,211.40189473684202,-736.4494736842106
8547,35.41969072164948,-301.425052631579,17.784421052631554
8548,-111.56505050505042,59.59336842105265,-389.99105263157907
8549,-80.38460674157305,-40.643578947368475,-112.16200000000008
8550,196.4457142857143,-1210.8371578947365,-200.19084210526324
8551,-267.9599999999999,-376.9305263157894,-272.10905263157906
8552,-14.741954022988587,-242.0588421052632,-218.5012631578947
8553,62.02156250000005,-154.0804210526317,-945.0033684210528
8554,210.30999999999995,-145.64410526315783,39.89157894736846
8555,-635.3684848484847,-28.563263157894767,116.3808421052632
8556,-1021.2418269230767,200.3555789473683,-538.7952631578947
8557,-482.4188311688313,-1452.5030526315784,-700.1684210526317
8558,-71.40329545454557,-623.5066315789472,-314.95399999999995
8559,-551.5436170212765,15.520947368420993,-394.621052631579
8560,-390.41452631578954,-116.56442105263153,-606.184947368421
8561,-202.19191011235958,-64.79621052631585,-357.23263157894735
8562,-234.6841509433962,-848.2448421052633,-725.2064210526316
8563,-879.3116494845362,-10.752842105263285,-590.1116842105264
8564,-601.7981395348835,208.63515789473684,-409.1364210526315
8565,-101.58568421052631,14.895157894736727,-609.3388421052632
8566,120.21703296703302,-228.51968421052612,-303.30252631578946
8567,-48.74261904761921,202.02905263157896,-379.1377894736841
8568,-685.4471999999998,216.0571578947368,-793.3334736842105
8569,-414.04800000000006,114.36084210526325,-151.87947368421047
8570,-260.3030107526881,-195.0101052631578,-289.5087368421053
8571,-668.0357692307691,-517.7255789473684,-19.023894736842188
8572,-1229.8557731958763,179.9792631578948,-569.9235789473685
8573,169.29559633027532,-492.9222105263159,-421.28284210526317
8574,-367.3406060606062,86.76673684210517,-185.71336842105265
8575,-134.00670588235303,-53.78063157894745,332.6416842105262
8576,-184.11626262626257,-436.2314736842106,-678.4834736842103
8577,-891.025340909091,-2.1431578947371737,-1030.327789473684
8578,-55.525051546391715,250.74263157894728,-269.7283157894736
8579,54.184742268041084,138.486,-646.9161052631578
8580,-11.247884615384534,-586.0123157894736,27.46421052631582
8581,386.28457446808505,-73.59252631578939,-513.0174736842104
8582,-697.5173033707865,93.91957894736836,-34.437368421052646
8583,-1055.5058585858585,103.40789473684202,84.15052631578943
8584,-25.411616161616212,-878.7388421052628,132.91726315789478
8585,32.98494505494501,-240.46410526315785,170.97621052631578
8586,-384.5422826086956,109.3233684210527,-419.9455789473686
8587,440.83247422680415,-625.6471578947368,-282.16315789473686
8588,-656.4814117647061,27.183473684210483,77.97399999999995
8589,-433.5703488372094,-44.47578947368416,-637.1058947368421
8590,-232.58581632653062,26.722631578947365,89.65210526315792
8591,-160.54666666666677,-465.1721052631578,-57.00663157894734
8592,-737.4923595505617,49.47178947368419,-131.5573684210526
8593,-439.6547252747253,-531.4471578947371,-625.8993684210526
8594,-392.00379629629634,-287.07515789473666,-91.90789473684218
8595,-79.05763440860225,-191.98747368421039,-309.49568421052635
8596,-226.9428865979382,-90.88757894736854,99.19021052631571
8597,-459.70451612903213,-704.152947368421,245.2276842105263
8598,-394.78588785046725,-891.9792631578947,-189.90442105263176
8599,-268.57252336448596,-169.91599999999997,-174.58189473684217
8600,-889.3097590361444,80.818,144.1927368421053
8601,-1039.010947368421,90.32242105263153,-120.63042105263155
8602,88.00462365591396,-116.54252631578944,-581.6338947368421
8603,-216.74666666666653,-510.3658947368422,-421.26936842105266
8604,-481.51067415730336,-105.72494736842093,31.596000000000004
8605,-154.83552941176478,-388.6586315789475,-220.11968421052626
8606,-178.42186046511634,12.3135789473685,-329.78410526315787
8607,-255.40425287356337,-466.324947368421,-349.8594736842105
8608,-155.61091836734684,-328.8310526315791,-839.2468421052631
8609,395.0219565217392,40.42105263157897,207.54315789473674
8610,-218.5110416666666,-209.90378947368413,223.0533684210526
8611,-620.3976999999999,-309.7246315789473,339.22621052631575
8612,-119.90648148148148,-58.81463157894748,-218.08242105263167
8613,-470.6127272727272,-444.0523157894737,-623.8495789473684
8614,-484.6534782608696,184.51747368421056,-265.18031578947375
8615,-634.1354000000001,-775.5386315789472,-1037.4697894736842
8616,27.912040816326435,-102.04221052631594,-82.02726315789474
8617,127.60360465116278,-63.306526315789604,-503.14357894736844
8618,78.79650000000004,-818.2246315789473,-74.3633684210527
8619,-756.9810000000001,207.4074736842106,-28.890947368421067
8620,201.85197674418606,-101.88473684210535,-143.80494736842115
8621,-144.65618556701028,27.833789473684163,291.54284210526333
8622,-565.8043434343434,-100.64326315789471,-682.3958947368421
8623,197.89412499999997,-314.7104210526316,-767.0642105263161
8624,-116.85932584269679,254.93505263157897,-143.3395789473685
8625,-1019.1480392156861,-258.3781052631579,330.59336842105256
8626,-130.63931818181825,-36.851368421052626,-10.49136842105269
8627,-692.8415116279069,-132.60326315789467,-23.56642105263173
8628,-721.7983720930232,-257.97768421052643,119.18136842105245
8629,-756.9889655172415,-296.2896842105263,-350.5263157894737
8630,-396.480808080808,-324.1684210526315,-308.41442105263155
8631,-243.25978947368418,-475.990947368421,241.94473684210516
8632,-159.8365263157895,-430.40526315789475,40.38505263157893
8633,-6.318620689655161,224.66589473684218,-519.3641052631579
8634,244.21829787234046,-144.55389473684212,-266.5996842105263
8635,-756.7163636363637,141.27989473684204,-535.9661052631578
8636,145.78471910112364,-86.17842105263153,-122.84589473684211
8637,-487.46490196078435,-488.3902105263156,-421.8426315789473
8638,-158.57179999999985,-91.99831578947365,-139.70273684210514
8639,-439.3919101123596,-592.914,-528.9100000000001
8640,-602.504495412844,12.411684210526237,-511.45652631578935
8641,-1146.6069387755101,2.8684210526314766,-431.2435789473684
8642,-740.051717171717,-686.4523157894738,-328.96347368421056
8643,-92.40515789473686,-916.8777894736841,-382.6646315789474
8644,17.09683168316837,233.59494736842103,80.64536842105248
8645,66.42343434343432,-516.3439999999998,-70.79105263157898
8646,21.956404494381882,-45.864210526316036,-104.15263157894745
8647,-391.8129292929293,-75.78926315789481,-346.93210526315795
8648,-349.8706666666667,-306.24968421052637,-150.67557894736836
8649,-272.0107368421053,-310.67157894736835,-257.1552631578947
8650,-987.3838235294118,-66.32452631578943,-464.3743157894738
8651,-513.7796969696969,-72.62852631578949,-250.4084210526316
8652,-654.2419626168224,-416.73389473684205,-298.21831578947365
8653,-935.8776699029124,-434.9721052631578,-366.1158947368421
8654,-238.26258064516134,-414.98652631578943,-101.70915789473685
8655,258.8752173913045,-243.20315789473688,-103.96999999999997
8656,-67.61588235294128,-820.7331578947368,9.37421052631583
8657,-88.50799999999994,50.80894736842096,-589.3726315789474
8658,70.3024175824176,-179.76105263157893,58.349157894736784
8659,138.86956043956036,284.64873684210534,-1170.6511578947366
8660,-177.58112359550566,-86.0827368421052,-36.082105263157885
8661,-1064.6327722772278,-287.28999999999996,-198.46115789473683
8662,-367.03586956521735,-657.2048421052632,211.80631578947379
8663,-1005.342680412371,311.5214736842106,-882.8274736842104
8664,-683.1326744186049,34.71347368421054,-627.5152631578948
8665,-525.8436893203883,-405.0803157894737,-869.622842105263
8666,-499.79303030303026,-469.90400000000005,-725.9897894736843
8667,-458.5928260869564,-346.30757894736837,-619.6473684210526
8668,-1012.5054945054945,332.0150526315789,-119.480105263158
8669,-1386.9279787234043,-195.41484210526323,-471.5387368421053
8670,-263.5924742268042,-66.14494736842099,-194.10157894736835
8671,-68.94891089108903,-350.2266315789474,-188.08957894736852
8672,-1228.6193269230769,-457.23326315789484,122.15610526315791
8673,166.56488636363645,-143.9811578947369,-423.13989473684194
8674,-40.7788372093022,108.99968421052628,-261.8546315789473
8675,26.73351063829796,-977.1044210526316,-57.72915789473698
8676,-493.829540229885,340.9163157894736,-0.9204210526315484
8677,-29.216262626262605,-58.72136842105258,-454.81442105263153
8678,207.87961904761906,-466.9280000000001,-667.408105263158
8679,-67.22791666666677,-349.25442105263164,-486.50242105263163
8680,-326.09127450980395,-894.1692631578948,-170.28547368421053
8681,-394.71228260869566,242.39757894736843,-387.2651578947368
8682,-696.5031,-479.4208421052631,169.57094736842095
8683,-432.7441052631579,179.48694736842097,-236.6681052631578
8684,67.49030303030301,-191.20326315789472,311.5312631578947
8685,-1102.187659574468,-492.65936842105253,-716.4138947368418
8686,-96.57621951219514,-663.2228421052631,-176.80221052631578
8687,-299.12537634408596,-328.4115789473685,-364.95315789473705
8688,-779.5496907216495,19.455263157894773,-350.31694736842104
8689,-334.4406422018349,70.67547368421043,6.739368421052573
8690,-1241.71425,-177.32705263157888,-473.09578947368425
8691,-569.7655445544555,-395.1374736842104,-807.2073684210525
8692,-595.9074038461538,-368.2472631578948,-91.36336842105273
8693,-139.42921568627443,-46.007684210526314,-782.5951578947371
8694,-496.33813084112137,-20.55589473684207,293.26136842105245
8695,-49.716800000000006,-92.96263157894741,-113.82673684210523
8696,-245.78530612244896,-159.24947368421053,-464.39915789473673
8697,234.710505050505,-88.84210526315795,-823.8547368421051
8698,106.31694117647059,-360.0191578947366,-832.5898947368423
8699,-389.14262626262615,-1220.038,-1006.7011578947366
8700,-644.2469318181819,-40.663894736842295,-632.9652631578947
8701,-125.27464285714272,-1693.726947368421,-279.3597894736842
8702,361.46139784946234,-337.6613684210527,-364.2070526315789
8703,-256.318829787234,57.35284210526321,331.17442105263143
8704,169.26063157894743,199.29631578947354,-208.15168421052627
8705,368.4814130434782,-413.01452631578945,-361.8196842105262
8706,157.29683673469398,-462.4771578947367,-870.2273684210522
8707,4.3308490566037365,-85.42736842105262,338.28347368421055
8708,-555.2634042553191,-189.65747368421054,-321.08347368421056
8709,-261.0478125000001,42.74526315789472,-703.7094736842106
8710,230.06062499999987,-1064.05,-438.3262105263157
8711,-299.406947368421,-468.4457894736841,-815.7248421052631
8712,262.4512765957448,-37.419052631579056,298.16842105263174
8713,-105.56020408163265,-78.42789473684213,-676.0514736842105
8714,-216.6296296296296,-621.7016842105262,-482.9435789473684
8715,-57.68023809523822,61.514736842105165,375.4614736842105
8716,-260.4423529411765,-110.31884210526314,-107.27126315789478
8717,400.6521505376345,-47.17557894736841,-829.042
8718,261.20941747572806,88.55305263157908,138.72905263157892
8719,-539.2848000000001,284.4947368421053,-11.431894736842132
8720,-288.1672727272727,175.81505263157877,-366.0529473684212
8721,122.31505154639177,-420.6901052631579,-1.5757894736843088
8722,-180.5246728971963,-88.02736842105271,57.08252631578947
8723,-234.51644859813075,28.867578947368436,-630.9003157894738
8724,291.88,-54.866947368420966,-167.84526315789478
8725,-566.7305434782608,-348.46905263157885,-247.07768421052643
8726,-119.50980952380951,-487.762842105263,317.511052631579
8727,-782.1526436781611,-138.30778947368424,-264.3873684210526
8728,9.563238095238098,273.6958947368422,-43.64484210526312
8729,-573.4206930693072,-83.78336842105271,-129.92905263157903
8730,-218.86801886792458,30.593263157894533,-127.02757894736843
8731,-515.1250961538461,40.935368421052615,-913.5489473684212
8732,-428.76686046511634,300.286842105263,-839.9204210526315
8733,167.3560714285714,-370.99515789473685,-910.1401052631579
8734,-13.417684210526309,-451.74263157894717,-725.4121052631579
8735,-77.93397849462363,-147.62168421052633,-814.7992631578945
8736,30.84595238095251,-254.77831578947368,93.16978947368418
8737,-1568.801976744186,-479.10326315789484,-127.79905263157899
8738,185.13807339449548,287.92852631578927,-149.68431578947371
8739,22.577238095238048,-771.1593684210525,-550.1899999999999
8740,45.83180952380946,-260.786947368421,-138.34168421052618
8741,-661.5898913043477,-115.60284210526328,165.2708421052631
8742,-259.684382022472,443.32357894736833,-145.1417894736842
8743,-529.0001010101009,-405.57663157894734,-106.57726315789476
8744,-189.4676595744682,-37.71094736842105,-604.1117894736844
8745,-288.6150485436893,45.72200000000004,-24.510421052631532
8746,79.04154761904768,171.02978947368427,-477.0783157894737
8747,-299.3745454545455,-674.0788421052631,-739.1174736842103
8748,-0.8863541666667439,98.31263157894742,-228.20557894736837
8749,-42.79494252873572,-207.6630526315789,-590.5587368421054
8750,-377.10130434782616,28.052842105263124,-506.60473684210524
8751,-460.35219780219785,239.46957894736843,-205.122
8752,201.6652272727273,-114.31189473684223,244.5903157894737
8753,-649.1335483870969,-992.6126315789475,-184.04484210526314
8754,-308.5268749999999,69.1790526315789,-649.9170526315787
8755,21.427938144329865,-117.42515789473687,-512.1066315789475
8756,128.15570093457941,-540.9864210526315,-621.6582105263159
8757,-786.3379069767442,-110.1892631578947,-291.86168421052616
8758,-260.18340425531903,298.2915789473684,-64.03263157894747
8759,-752.4445454545454,78.86000000000001,-320.7149473684211
8760,89.60999999999996,-255.02557894736847,105.03768421052624
8761,-482.30019417475734,507.62368421052633,-653.5103157894736
8762,-365.8010679611649,12.411052631579038,-379.76663157894745
8763,239.21712643678157,-234.45663157894734,-1300.8675789473682
8764,393.7250515463918,157.80694736842116,240.39957894736827
8765,-673.3536999999998,-10.634736842105227,-57.92357894736844
8766,-396.8481308411215,-725.8781052631579,-181.5050526315789
8767,-507.19486238532096,56.7673684210526,-565.5132631578948
8768,-571.2610476190476,-716.283894736842,-110.97589473684219
8769,-40.405050505050504,-6.348421052631648,-130.80547368421054
8770,-309.7287777777778,-199.11452631578945,-737.474526315789
8771,-33.268725490196005,196.9683157894736,-414.2277894736842
8772,-194.02078947368418,-110.30452631578953,-119.90736842105258
8773,-882.4271428571428,133.70536842105264,59.07031578947366
8774,148.52222222222215,-651.2722105263155,-172.20894736842118
8775,-71.74388349514564,-405.34084210526305,-277.1903157894738
8776,261.1747169811319,-338.80684210526323,-1063.2016842105263
8777,-596.7231132075472,-212.65663157894747,-97.4346315789474
8778,-66.31494623655914,92.01915789473688,-190.76978947368434
8779,-243.95356435643566,-12.828315789473752,-335.4463157894736
8780,-337.3986666666666,-355.34378947368407,-743.8206315789471
8781,-184.6505660377358,-13.240631578947408,-465.5737894736843
8782,-242.2634653465347,-415.21705263157895,222.74821052631575
8783,2.2631632653061686,65.68452631578943,67.74831578947376
8784,-64.97930000000002,48.811894736842135,-352.7326315789473
8785,-87.88918604651161,286.0085263157894,23.068105263158017
8786,61.77158536585364,3.5827368421053194,-42.14789473684211
8787,-547.528804347826,135.96031578947378,-235.42368421052632
8788,-577.4415555555554,-117.41757894736848,-668.1357894736843
8789,-415.5566666666666,-922.1475789473683,113.59842105263164
8790,-121.21019801980206,-1576.8250526315787,-42.358105263158
8791,150.42191489361701,-942.8194736842106,69.38452631578943
8792,43.390693069306906,-455.180947368421,321.2194736842104
8793,-97.85888888888893,-765.586105263158,-415.71557894736833
8794,-148.32214285714298,-56.419894736842124,-925.4009473684212
8795,-343.49255102040814,-291.55442105263154,299.33726315789477
8796,-702.1767676767678,-523.1259999999999,-611.8514736842106
8797,-695.00431372549,-235.68810526315767,-86.11484210526315
8798,-585.2965591397848,-553.4133684210527,310.7667368421054
8799,186.2826213592232,-130.93378947368402,-295.02936842105254
8800,-492.93138297872343,-597.0017894736843,-767.3635789473684
8801,-624.2241747572815,-571.0243157894737,157.07073684210525
8802,-29.262421052631698,-18.38294736842096,-329.8583157894737
8803,77.48091836734697,-381.0784210526313,-81.12157894736853
8804,237.43010869565214,489.485052631579,-594.6125263157894
8805,268.07149999999996,-409.4997894736843,-424.90652631578945
8806,43.19088235294115,-231.6397894736843,133.98999999999998
8807,-170.99310679611648,212.64031578947368,-433.72115789473696
8808,-327.69598039215686,-811.7716842105262,-111.7890526315789
8809,261.56640449438197,-277.45810526315785,-657.5016842105264
8810,-240.62205882352944,-816.4186315789472,-358.6463157894737
8811,59.23179999999998,462.5885263157895,-189.82778947368413
8812,-591.9505454545455,-561.9575789473683,-505.42189473684215
8813,-55.47781249999995,192.3628421052633,-631.9709473684212
8814,-110.35989898989891,-288.5856842105263,-309.36726315789474
8815,-318.64639534883725,-254.80863157894726,84.50421052631575
8816,-500.3743877551021,143.90326315789474,-840.5763157894735
8817,221.0596202531645,-584.9507368421054,-69.40378947368424
8818,-254.97333333333341,-690.5170526315788,-732.863157894737
8819,277.74177083333336,-482.94578947368404,-416.1336842105262
8820,186.65344444444455,145.70147368421055,-846.7929473684209
8821,92.4969047619048,-246.53399999999996,340.83021052631574
8822,-106.0361702127661,-630.2965263157895,-709.8608421052627
8823,220.4830000000001,-690.1403157894736,-357.544842105263
8824,-42.30990196078427,-683.8128421052631,-477.7254736842106
8825,-464.6065979381443,-939.9197894736842,-114.3204210526316
8826,-604.8106140350877,263.8213684210526,-577.6432631578948
8827,-66.5852127659575,-767.6828421052631,-61.86610526315797
8828,-109.16825581395351,-728.2588421052632,-811.6436842105262
8829,-270.49000000000007,63.31157894736834,-339.54610526315804
8830,-264.97450000000003,81.66073684210515,-239.9581052631579
8831,-204.18968750000002,-766.6641052631578,-363.048
8832,-562.6989285714286,-73.35210526315781,-1017.0223157894737
8833,-703.1123595505618,-97.8331578947369,42.30905263157893
8834,142.05185567010312,-407.8774736842107,-101.6892631578947
8835,-713.2573913043476,-138.55463157894732,-639.3040000000001
8836,332.5136559139785,-211.30768421052636,-438.72599999999994
8837,-551.7814736842105,-473.10705263157877,-470.36052631578934
8838,-187.29896907216505,327.84252631578937,-213.72968421052667
8839,-763.5772815533978,-567.5547368421053,104.42589473684217
8840,-1141.242727272727,-178.1579999999999,-179.39852631578955
8841,-504.43872340425537,245.69178947368422,-567.443263157895
8842,-343.22927083333343,187.8131578947368,-33.043052631579066
8843,-1220.4860999999999,44.1724210526316,-173.34652631578953
8844,-456.06787878787867,-15.634947368421184,103.0877894736842
8845,428.6270588235295,86.65368421052632,-191.6713684210526
8846,-12.435742574257347,163.8568421052631,153.17221052631572
8847,-146.23634615384603,8.779894736842088,-1021.6341052631581
8848,-249.1714130434782,47.59410526315784,-415.36915789473676
8849,-761.3569565217391,-126.25905263157885,112.70210526315786
8850,-523.4233,-38.47315789473687,-476.3167368421052
8851,-333.2785185185184,-347.1778947368422,-89.30231578947375
8852,-134.93404255319152,-674.4602105263159,-141.4062105263157
8853,130.61324999999997,-441.40957894736846,-122.47494736842108
8854,-18.98910891089107,-103.62168421052633,-308.69842105263166
8855,-751.6908333333331,105.88094736842113,-782.7402105263155
8856,-474.22926315789465,399.45010526315787,-342.27926315789466
8857,-240.68432989690734,-321.86473684210534,-304.7031578947369
8858,-619.9748543689321,-638.229052631579,-294.76536842105253
8859,-407.92999999999995,-149.6495789473685,-19.388421052631557
8860,-618.686,-358.3750526315791,118.19621052631574
8861,-307.4972413793103,-186.22368421052633,-31.976315789473592
8862,-0.5117441860464669,-347.75726315789467,22.78673684210528
8863,-57.453541666666716,-385.6748421052632,-176.9381052631579
8864,-97.64299999999999,-15.19526315789471,-117.46252631578957
8865,93.41088235294116,-100.18368421052637,-94.51915789473684
8866,-16.631935483871093,-67.74399999999994,-369.0410526315789
