config_id,mechanism_type,candidate_id,fold,cost_bps_rt,cagr,sharpe,max_drawdown,entries,exit_count,final_position_state,exposure,mean_daily_return
cfg_006,base,btcsd_20260318_c1_av4h,8,50,1.3677323780608757,2.2731302168370067,0.11496665222252922,1,1,flat,0.47101449275362317,0.002594697547250554
cfg_006,base,btcsd_20260318_c1_av4h,9,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,9,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,10,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,10,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,11,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,11,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,12,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,12,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,13,20,1.140687677108895,2.0630506511778575,0.10136843921266048,3,2,long,0.6074074074074074,0.0023075863094728175
cfg_006,base,btcsd_20260318_c1_av4h,13,50,1.0769355976429646,1.9900701287144296,0.10535474431937153,3,2,long,0.6074074074074074,0.0022243193015309376
cfg_006,base,btcsd_20260318_c1_av4h,14,20,-0.10992950763685372,-0.2860801011424645,0.16215775437286428,4,3,long,0.3651376146788991,-0.00021565167461624855
cfg_006,base,btcsd_20260318_c1_av4h,14,50,-0.1470445970214106,-0.4311268899975088,0.16852444866403016,4,3,long,0.3651376146788991,-0.0003293123225577654
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,1,50,1.162189808179238,2.051491681245442,0.12407712124083559,3,3,flat,0.5522935779816514,0.00234710717410897
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,2,50,1.4572233263809933,1.7309038472334521,0.14535000887373417,3,3,flat,0.7710622710622711,0.002996152677760228
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,3,50,0.3698561696139868,1.0476573749132865,0.15531414705272062,6,5,long,0.427536231884058,0.0010346067897437433
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,4,50,42.6935987645402,6.688405344270502,0.10545250521920657,2,1,long,0.9963768115942029,0.01086362488557881
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,5,50,2.6273772693988047,1.9071411846500148,0.28851822596405385,5,4,long,0.8481481481481481,0.004537119272024344
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,6,50,-0.7693994952699933,-3.519817553594385,0.35733624623497084,5,5,flat,0.37362637362637363,-0.00379411420620313
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,7,50,2.1656621442620327,2.5837814998438007,0.1441613132577514,2,2,flat,0.5090579710144928,0.0034916983433474938
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,8,50,1.1659403801248223,2.0301809609800787,0.1434592895300727,2,2,flat,0.5036231884057971,0.0023588460228048187
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,9,50,-0.08493179557847275,-0.020306750023641833,0.22390243745546,4,3,long,0.40925925925925927,-2.2289936581454396e-05
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,10,50,-0.4379578013484362,-3.6851970582709166,0.1514612762469515,2,2,flat,0.13736263736263737,-0.0015438303910172277
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,11,50,-0.27517840999416476,-0.7848132660966344,0.1944363892744002,3,3,flat,0.38405797101449274,-0.0007258159085684214
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,12,50,-0.34381730529269283,-1.5972383028493382,0.12299184350179404,4,4,flat,0.29528985507246375,-0.0010712661183285772
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,13,50,2.8104953373380104,3.058896461575166,0.13561389145803382,4,3,long,0.7037037037037037,0.003967556037963971
d1d_impl_btcsd_20260318_c1_av4h_no_d1_permission,ablation,btcsd_20260318_c1_av4h,14,50,-0.3156545758063706,-1.0370263860879623,0.2449231339628185,7,6,long,0.42568807339449544,-0.0009011049909155431
d1d_impl_btcsd_20260318_c1_av4h_no_h4_execution,ablation,btcsd_20260318_c1_av4h,1,50,-0.4724281617807885,-1.5205422297552813,0.22521324663874798,1,1,flat,0.43853211009174314,-0.001556270566774573
d1d_impl_btcsd_20260318_c1_av4h_no_h4_execution,ablation,btcsd_20260318_c1_av4h,2,50,-0.03352619338795004,-2.003431122783178,0.008460104534119495,1,0,long,0.01098901098901099,-9.296818169362082e-05
d1d_impl_btcsd_20260318_c1_av4h_no_h4_execution,ablation,btcsd_20260318_c1_av4h,3,50,0.9056754779057352,1.5706187676897898,0.17543063963879635,1,0,long,1.0,0.0020882384407950845
d1d_impl_btcsd_20260318_c1_av4h_no_h4_execution,ablation,btcsd_20260318_c1_av4h,4,50,6.152542525834826,5.49863148932763,0.04950089865182994,1,1,flat,0.532608695652174,0.005581754921340297
