sharpe,cagr,mdd,trades,positive_folds_vs_A,guard,H,mode,trend_mode,cooldown_bars,trail_mult,fold1,fold2,fold3,fold4
1.3431904382767934,0.4222798044220517,-0.2650335116458028,91,3,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,0,3.3,1.1281378988048434,1.690438675409385,1.556516569749625,0.37586896916463053
1.3858964785863293,0.4294719355551164,-0.24343313956011214,101,2,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,3,2.7,1.1942654629001903,1.7758349751464706,1.5979911334977412,0.17921707453553407
1.2830661101471714,0.38997004669113267,-0.2605024842844209,93,1,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,3,3.0,1.0508345695033632,1.6671357123454438,1.5106930881559628,0.21856697956060378
1.2902227023302009,0.39483751454993077,-0.2650335116458028,88,2,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,3,3.3,1.062666821991425,1.7105461047016082,1.378380282840765,0.40536361540799043
1.431610624507604,0.43997454830001304,-0.23852683049693757,95,3,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,6,2.7,1.237325665107819,1.7185072234562375,1.6556031986351787,0.6516142778791892
1.2224436581166616,0.3617230278086836,-0.28266590531637126,91,0,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,6,3.0,0.9331540981732762,1.5759971988189554,1.6256971101650979,0.036743302426256584
1.2088886441660953,0.3600104512787079,-0.26904120029557854,86,0,ema12_net_quote_norm_28_ge0,36,oneshot,ema30_120,6,3.3,1.0311772812746713,1.5280255267114091,1.4189739138799624,0.2141299103333293
1.5522470500045067,0.5128927161739116,-0.22390157619289075,101,2,ema12_net_quote_norm_28_ge0,36,oneshot,none,0,2.7,1.3694034638905217,1.9252529315124323,1.797883707260133,0.26730015903426957
1.3622928632286595,0.43538022987398617,-0.2528360026805262,94,1,ema12_net_quote_norm_28_ge0,36,oneshot,none,0,3.0,1.0982933672535051,1.76663995591358,1.629037066064949,0.18996456160861575
1.3944645645695257,0.44674864248084867,-0.2650335116458028,87,3,ema12_net_quote_norm_28_ge0,36,oneshot,none,0,3.3,1.190005910944306,1.8521815942686142,1.4308814573143906,0.37586896916463053
1.502312957904896,0.48244452589037046,-0.1997986649439375,97,2,ema12_net_quote_norm_28_ge0,36,oneshot,none,3,2.7,1.2567413971298425,2.0937051535092146,1.5040509824123705,0.17921707453553407
1.3727235874229484,0.4317645205260925,-0.2389895782720003,89,1,ema12_net_quote_norm_28_ge0,36,oneshot,none,3,3.0,1.1051996694366892,1.9431627246481895,1.378306169580496,0.21856697956060378
1.3737337437415555,0.43114639319657266,-0.2650335116458028,84,3,ema12_net_quote_norm_28_ge0,36,oneshot,none,3,3.3,1.1250390693101422,1.9653650321953524,1.2512840925296866,0.40536361540799043
1.5246101179076856,0.4830368970302279,-0.19979866494393983,92,3,ema12_net_quote_norm_28_ge0,36,oneshot,none,6,2.7,1.3012534481748181,1.9730385074490335,1.561409948615984,0.6516142778791892
1.3211416554561866,0.40617531955464603,-0.268837038769839,87,1,ema12_net_quote_norm_28_ge0,36,oneshot,none,6,3.0,0.989458194860056,1.7881602831582313,1.6415333481850047,0.036743302426256584
1.2975749019994174,0.39715468806967746,-0.2627192536099662,82,1,ema12_net_quote_norm_28_ge0,36,oneshot,none,6,3.3,1.0937015810541872,1.7098189338195942,1.4360765069260042,0.2141299103333293
0.813496147157103,0.2198117125651473,-0.43603042517333634,105,0,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,0,2.7,0.33341709903517097,1.2933406766847975,1.1975281046629132,-0.0985367448524531
0.9324778992702208,0.2664394821395484,-0.4116776947322789,99,0,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,0,3.0,0.49082778279567746,1.506411556279562,1.3153416157143503,-0.5107270744460841
0.9965672008899775,0.2937394800259703,-0.3705258574718948,91,1,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,0,3.3,0.3805818136888115,1.6193368850893344,1.5374800630687928,-0.40886029214827485
0.7442416127083551,0.19173260105826095,-0.39467085223033727,100,0,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,3,2.7,0.47482223395697176,1.194828079811829,0.8913923709943925,-0.27974599943520767
0.9261527319726347,0.2590894505602279,-0.38584085511121646,95,0,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,3,3.0,0.5838174766808332,1.5137763320769126,1.0728091868081953,-0.35479557790566957
0.9697883504984286,0.2797216275307899,-0.39455171969549996,89,1,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,3,3.3,0.18285208582901724,1.7868301222184075,1.3940438073298762,-0.2353349495224813
0.6714423822889737,0.16255328360367516,-0.4507010252111543,96,1,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,6,2.7,0.0215909894806623,1.243299038872736,0.7282433818306943,0.9296407709642093
0.7522632254294944,0.19126680464615387,-0.4316850914846072,91,0,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,6,3.0,-0.04321147182648866,1.5806883654228019,0.8743917517649611,0.28369528137179517
0.8348458048433995,0.22307032758232714,-0.3991754934870423,86,2,ema28_imbalance_ratio_base_le0,8,stateful,ema30_120,6,3.3,-0.24870497443838996,1.6715473772255962,1.235735072496112,0.5991066523137539
0.9057455126251438,0.25559711310055455,-0.41354323636237555,102,0,ema28_imbalance_ratio_base_le0,8,stateful,none,0,2.7,0.4332661222588945,1.4548933385940244,1.2096294388039672,-0.0985367448524531
0.9694989546581783,0.28312735296552893,-0.40728622160330097,96,1,ema28_imbalance_ratio_base_le0,8,stateful,none,0,3.0,0.5226768389473417,1.6618690582340858,1.1920624838036544,-0.5107270744460841
1.0480016590145724,0.3167291880061902,-0.36003175486122685,88,1,ema28_imbalance_ratio_base_le0,8,stateful,none,0,3.3,0.4316813077791568,1.7686911891647747,1.452961745469882,-0.40886029214827485
0.8449316514809548,0.22875466334454786,-0.3655872849356322,97,0,ema28_imbalance_ratio_base_le0,8,stateful,none,3,2.7,0.5933903502619982,1.3595957935622054,0.9064263756830762,-0.27974599943520767
0.9701288507966968,0.2778231632861141,-0.3763935483081011,92,1,ema28_imbalance_ratio_base_le0,8,stateful,none,3,3.0,0.6331989086689644,1.67098045413955,0.949255247904624,-0.35479557790566957
0.9735561235216185,0.2833767159397007,-0.38445815754622337,87,1,ema28_imbalance_ratio_base_le0,8,stateful,none,3,3.3,0.2354281595101651,1.7961241146206204,1.3096340817219452,-0.2353349495224813
0.7235622422835705,0.18099585282492914,-0.4305912014015024,94,1,ema28_imbalance_ratio_base_le0,8,stateful,none,6,2.7,0.12208068902066671,1.286059741193681,0.7451086842757826,0.9296407709642093
0.7475072589018629,0.19116618943188746,-0.42923961951169576,89,1,ema28_imbalance_ratio_base_le0,8,stateful,none,6,3.0,-0.012072666330664958,1.6181063382764795,0.7513468888528381,0.28369528137179517
0.8311415107767873,0.22368215035135774,-0.3912562411291127,84,2,ema28_imbalance_ratio_base_le0,8,stateful,none,6,3.3,-0.2136110541282688,1.681645082381923,1.1532475165258926,0.5991066523137539
0.8231998468314833,0.22188457104386017,-0.38973916631674455,103,0,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,0,2.7,0.31691817857742755,1.373073186583753,1.1516252002718081,-0.1684797093803044
0.8687157226749259,0.24095492228660365,-0.4277800773920051,98,0,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,0,3.0,0.2941979973986159,1.533677105800746,1.2702030624558887,-0.5107270744460841
1.0158112887665756,0.30043799792199155,-0.36340766282988235,90,1,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,0,3.3,0.37360341270441905,1.7024688556120364,1.4933198131702299,-0.40886029214827485
0.8346671524958137,0.22387026778148145,-0.3473758797279636,98,1,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,3,2.7,0.385564496789567,1.606538339371538,0.8238862612122558,-0.3491363274596222
0.9542281133004461,0.26876869223738376,-0.33784415809069324,94,1,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,3,3.0,0.39567612274648145,1.8183947245110974,1.0041525382796515,-0.35479557790566957
1.0055343292106507,0.2922948642544423,-0.4181627302274209,88,1,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,3,3.3,-0.009402910671256386,2.104345154134973,1.324339276615048,-0.2353349495224813
0.7484541527708557,0.18960188292174052,-0.44277565690758425,95,1,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,6,2.7,0.10568403945019957,1.4577319128290527,0.6598436863370054,0.8418856466733069
0.7873032065536725,0.20438547172149657,-0.4322376040538122,91,1,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,6,3.0,0.038212877494549324,1.6607403851825466,0.8056490443360798,0.28369528137179517
0.9217074217011187,0.25575255523511964,-0.3982404488092671,86,2,ema28_imbalance_ratio_base_le0,8,oneshot,ema30_120,6,3.3,-0.030934913793525406,1.7725962817753913,1.1665627756838393,0.5991066523137539
0.912570923098229,0.25639390333250067,-0.36041865186746513,100,0,ema28_imbalance_ratio_base_le0,8,oneshot,none,0,2.7,0.4364865785754386,1.5335162960366633,1.164148257836925,-0.27062092017302636
0.9065130224362107,0.2573069831122805,-0.42350879889125936,95,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,0,3.0,0.3280670822648932,1.6887557082529985,1.147257962868613,-0.5107270744460841
1.0672186669328918,0.32354673834476166,-0.3527948912224579,87,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,0,3.3,0.42527942728720824,1.8507590201887056,1.4092453570238561,-0.40886029214827485
0.9248745112424769,0.2584356815283608,-0.31234600671253687,95,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,3,2.7,0.5053464068899463,1.767475701999961,0.8395039003445993,-0.44931854271242205
0.9980734120612361,0.28764642025376763,-0.3276585418020608,91,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,3,3.0,0.4466283195077885,1.9733784416271407,0.8828051566303622,-0.35479557790566957
1.0004868611494186,0.29294131556997116,-0.41019515694746966,86,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,3,3.3,0.022320563261354117,2.111353834282937,1.241904212755713,-0.2353349495224813
0.7896764679617909,0.205164772919338,-0.42237568553253557,93,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,6,2.7,0.20415163009060364,1.4989822364487326,0.677312965003641,0.7075220439311868
0.7822840102134507,0.20428374849557973,-0.4297945095550494,89,1,ema28_imbalance_ratio_base_le0,8,oneshot,none,6,3.0,0.06823016837292847,1.6976907161202857,0.6848790034644631,0.28369528137179517
0.9172058389255656,0.2563807268032088,-0.39030887196275765,84,2,ema28_imbalance_ratio_base_le0,8,oneshot,none,6,3.3,0.0018679442068404272,1.7819474348021185,1.086039872481479,0.5991066523137539
0.9008036150236893,0.25653653562838175,-0.4370076221098237,100,0,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,0,2.7,0.27050860206245275,1.5250106742661578,1.2327089090932868,0.208314254525682
1.0102621546712565,0.2998373697370469,-0.4531146903432075,93,1,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,0,3.0,0.20850388135242925,1.9034818660695094,1.245022788186507,0.1353939672884478
0.9629590341767162,0.28345208269844613,-0.3289821372532765,87,0,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,0,3.3,0.3932982492540901,1.5207755788891484,1.2514704137894375,0.2628210801231596
0.8461115658452334,0.23131163881662387,-0.4349055122282065,95,0,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,3,2.7,0.20502123958895968,1.5701265126632076,1.0309643889517812,0.13885946858315773
0.9402462261337817,0.2685879056904241,-0.4464481649537413,90,1,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,3,3.0,0.19956392500250378,1.8403742300052883,1.0501350921423196,0.11106876858417819
0.9177531821659815,0.26287143886227926,-0.3165874456965987,84,0,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,3,3.3,0.39551472964770223,1.4689310716393216,1.140240573198168,0.205481465299444
0.731178092710355,0.1867033658965076,-0.4526802668764963,93,1,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,6,2.7,-0.10705805314014648,1.6692669484126754,0.7833634071736695,0.23851154721060133
0.7678749886661465,0.20103806910081112,-0.4672081676022134,88,1,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,6,3.0,-0.33003133469511314,2.0238478400024413,0.8201981560421686,-0.06948715850099355
0.931112957582798,0.26193756811807445,-0.2917519008387668,79,1,ema28_imbalance_ratio_base_le0,16,stateful,ema30_120,6,3.3,0.1761940052212467,1.7151193887192855,1.0886832328893739,0.2682905197747649
0.8828750644025033,0.2553672483307414,-0.5229992327802782,97,1,ema28_imbalance_ratio_base_le0,16,stateful,none,0,2.7,-0.06964912891340529,1.7065352278033719,1.414852774157361,0.208314254525682
0.984127719364017,0.2965371599233484,-0.5348490191824287,90,1,ema28_imbalance_ratio_base_le0,16,stateful,none,0,3.0,-0.12624643063370478,2.0649314370313046,1.3851442481422047,0.20910414594243956
1.021938803460837,0.3127619022403756,-0.3771392453491841,84,2,ema28_imbalance_ratio_base_le0,16,stateful,none,0,3.3,0.2951368598408004,1.6519167698641195,1.4009886056233776,0.39572515337254627
0.7952321429820934,0.21712587793158744,-0.5186854032799069,93,1,ema28_imbalance_ratio_base_le0,16,stateful,none,3,2.7,-0.1598543480703979,1.6654708888763958,1.2248631608598013,0.13885946858315773
0.8862132098884539,0.25356296696252834,-0.5247873940213409,88,1,ema28_imbalance_ratio_base_le0,16,stateful,none,3,3.0,-0.14795462870040674,1.9181783252081914,1.2016803552410456,0.20269587642064607
0.9790398666330153,0.29164024526260346,-0.3202152424170438,82,1,ema28_imbalance_ratio_base_le0,16,stateful,none,3,3.3,0.38325106956875243,1.5152105412241292,1.297373148229676,0.3555279405340626
0.67627672285528,0.17123221833885327,-0.5405521000075628,91,1,ema28_imbalance_ratio_base_le0,16,stateful,none,6,2.7,-0.4540170277880654,1.7599182931908615,0.9497697969241574,0.23851154721060133
0.697909226978933,0.18023307372041852,-0.5521232256445451,86,1,ema28_imbalance_ratio_base_le0,16,stateful,none,6,3.0,-0.6889393527249797,2.0958405413294248,0.9390524273642047,0.02446185469347816
1.0192055166093392,0.3005074455655985,-0.3092696022631415,77,2,ema28_imbalance_ratio_base_le0,16,stateful,none,6,3.3,0.23857334419106385,1.8061728686554614,1.1963957791804456,0.4180344156968594
0.9358464020452083,0.2689022667480099,-0.4467977382662224,94,1,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,0,2.7,0.19010296380938982,1.8338179556425782,1.1198837193954807,0.0016557766047311075
1.008799243903934,0.297820494074434,-0.4651096154717871,89,1,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,0,3.0,0.09502136936582653,2.030598234511997,1.2104514953580034,0.1327451021278044
0.8662926760018419,0.2457415282226687,-0.34024437626076387,84,0,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,0,3.3,0.23328378888191567,1.4217197426209975,1.2025884278343184,0.25500649697023053
0.9070406665869964,0.25491559426957267,-0.45716125924738293,91,1,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,3,2.7,0.08401336408309494,1.9201176471454084,1.008173091523484,-0.027188040421705445
0.9801987091525984,0.2841565914682074,-0.44037096417194543,87,1,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,3,3.0,0.0909831549188472,2.031593903487069,1.097368497202549,0.07149939006366753
0.9094651355795944,0.25951023334957735,-0.28104268603497673,81,0,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,3,3.3,0.3779691699814385,1.4306540832090835,1.1831529712197606,0.15841567871287934
0.8598543168012852,0.23624049498055677,-0.4528570472116561,89,1,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,6,2.7,0.10694931476995122,1.7704242695791543,0.9580143964903368,0.06322895849951703
0.9274267447864031,0.2622081536766592,-0.4372486132977972,84,1,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,6,3.0,0.03566569544751161,1.9980561328292439,1.0503173118646956,-0.11578220889899998
0.9647955326485229,0.2778505565940663,-0.28085837907008027,77,0,ema28_imbalance_ratio_base_le0,16,oneshot,ema30_120,6,3.3,0.4341117578958233,1.533743353822491,1.1806644527167311,0.1904937671968944
0.8842439614172283,0.2549272507145295,-0.5318169032311768,92,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,0,2.7,-0.16016782446603786,1.9212514268459346,1.305808301466537,0.03418738742692642
0.9511235028112771,0.2816762313000487,-0.5453378461509,87,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,0,3.0,-0.24091990980438624,2.1016951595214324,1.351487759034022,0.20697100832723062
0.9369208482602243,0.27848451196404467,-0.40097712452094825,82,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,0,3.3,0.1420247895766052,1.5808462868294806,1.3534655993205706,0.38887399276753915
0.8596672819546359,0.24277440293977515,-0.544600730826545,89,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,3,2.7,-0.26079735217322897,2.007087058812897,1.2006164563915662,0.006205289218028401
0.9242402901538732,0.26891434437533035,-0.5243097461725672,85,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,3,3.0,-0.25028412516810855,2.102887646660566,1.2456354212036056,0.1629348429928495
1.0025814210630077,0.30119865446707794,-0.3022827298184192,79,0,ema28_imbalance_ratio_base_le0,16,oneshot,none,3,3.3,0.36976204304612953,1.5685831541977728,1.3372473942626397,0.30805911637863
0.7724369773042387,0.20872451688614935,-0.5409898333936907,88,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,6,2.7,-0.2390624800537596,1.7661001543213972,1.1164343831422103,0.09447121734263676
0.8222840401592132,0.22790690185333662,-0.527236556106075,83,1,ema28_imbalance_ratio_base_le0,16,oneshot,none,6,3.0,-0.33084548165277416,1.9787221299399123,1.1595494594226208,-0.021975745530778443
1.03811053332025,0.31195053441313236,-0.3025871352443298,76,2,ema28_imbalance_ratio_base_le0,16,oneshot,none,6,3.3,0.4247334803097439,1.6523272425947517,1.2841728033907094,0.34024466923341673
0.87772327054942,0.2499619246944309,-0.42725471461512277,97,0,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,0,2.7,0.3202778760973309,1.5955329338944662,1.1351358658913262,-0.2900895076707329
0.8550230392619248,0.2424646574263445,-0.4636850756401868,90,1,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,0,3.0,0.22689318028452715,1.736793772624822,1.0601260793748961,-0.564614830067081
0.9721201658911648,0.2900443724803565,-0.3210023811676479,82,0,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,0,3.3,0.7404827377732216,1.441734300247527,1.173746079110291,-0.4438384609439731
0.7994239935105224,0.21680227155105247,-0.43605861791653855,93,0,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,3,2.7,0.32616602335730444,1.4196014231673009,1.0910117996015385,-0.44490602476247687
0.8495703780351632,0.23649175014233825,-0.4125054831053321,86,1,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,3,3.0,0.35459198784147994,1.6738795222122043,0.9179185540541607,-0.5503670715544738
1.0444150620315205,0.31439013626374024,-0.31177138950896877,77,0,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,3,3.3,0.7108779415084104,1.5792486575912499,1.3284946051586255,-0.45870719471794924
0.859862211614417,0.23337540664541367,-0.3364034636203127,87,0,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,6,2.7,0.2886060149888268,1.5613132714414903,1.1136515038082366,-0.31211531455763575
0.9335989420954853,0.2616620580268665,-0.3673402300262685,81,1,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,6,3.0,0.09006975325613933,1.8646097754323412,1.395670347610154,-0.6833507729262052
1.1442899547117167,0.34667252869092735,-0.25460816358347094,72,1,ema28_imbalance_ratio_base_le0,24,stateful,ema30_120,6,3.3,0.4380132461587012,1.9108465255933418,1.6021679613673516,-0.3584979075641402
0.8709786657065571,0.2583220268481923,-0.48305716361667084,94,1,ema28_imbalance_ratio_base_le0,24,stateful,none,0,2.7,0.16981940431229797,1.7442049176892256,1.202980317274757,-0.3321525186582103
0.8045418072886205,0.23309415742231399,-0.5122953367300589,87,1,ema28_imbalance_ratio_base_le0,24,stateful,none,0,3.0,0.05515479702069205,1.8967646812882906,0.9735665659059435,-0.6230799459776054
0.9762368260891716,0.30015937525178527,-0.32957981772182277,79,0,ema28_imbalance_ratio_base_le0,24,stateful,none,0,3.3,0.7675033515019726,1.5896979042501875,1.0344643626764478,-0.6869726841704779
0.7379400904857373,0.2022525273833864,-0.48082224227104153,91,0,ema28_imbalance_ratio_base_le0,24,stateful,none,3,2.7,0.16422244882855375,1.4843231873003275,1.045181514632599,-0.4870605847768522
0.7750681420759954,0.21714976584682955,-0.43517243978019504,84,1,ema28_imbalance_ratio_base_le0,24,stateful,none,3,3.0,0.2720485362151254,1.74990545833766,0.6923974669844126,-0.6097217604316681
0.9047259438061168,0.2683535774391477,-0.3282919827622789,75,1,ema28_imbalance_ratio_base_le0,24,stateful,none,3,3.3,0.7094358855065096,1.6466139925383039,0.7398722095673947,-0.7040650078702424
0.813999871682057,0.22459384534153148,-0.4080118104811947,85,0,ema28_imbalance_ratio_base_le0,24,stateful,none,6,2.7,0.17732968729416498,1.5975099860612256,1.1078522803573065,-0.35482347887113697
0.8828044998490585,0.25201269100535106,-0.42558058681648203,79,1,ema28_imbalance_ratio_base_le0,24,stateful,none,6,3.0,-0.01531307037080452,1.9121808646792484,1.3825606778829966,-0.7406064996345199
1.1132399787818694,0.34428370688154475,-0.2723358743759139,70,1,ema28_imbalance_ratio_base_le0,24,stateful,none,6,3.3,0.4557597863896123,1.9403719090056872,1.5228248589448614,-0.6259436625027955
0.9696105104174573,0.28561013698321003,-0.38857905585804253,87,1,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,0,2.7,0.5377990479481649,1.6700554582986435,1.190022026054803,-0.5384891633439874
0.8964555435937219,0.2581401856243193,-0.4287418662833451,83,1,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,0,3.0,0.3432667616415593,1.7648949731508832,1.0540344116889437,-0.6430029548118408
0.8849931539633513,0.2554952942093862,-0.3322178245088022,77,0,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,0,3.3,0.5936708201911327,1.4197681631867622,1.059612598593987,-0.5026926401093147
0.9388718627840081,0.27106233979884875,-0.40293930568097336,87,0,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,3,2.7,0.5450814373990984,1.5512731521100551,1.2302697124397073,-0.5805100685050321
0.9163009425858173,0.2634003118781312,-0.39275823520756104,82,1,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,3,3.0,0.47490218459791933,1.707874220362913,0.9962028579270119,-0.5864928666259388
0.9296816244364474,0.27060068799258197,-0.344278804535201,75,0,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,3,3.3,0.5662943179906518,1.4980464741292263,1.2248176789103793,-0.6738258249154215
0.9977887207073357,0.29002000601714806,-0.2988541680824244,82,0,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,6,2.7,0.7691828779623153,1.5206981588732613,1.294351887128183,-0.8619982062178357
1.0644889542800495,0.3170268853691036,-0.3406419565160187,77,1,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,6,3.0,0.6061820474923265,1.7564374321170613,1.5654484959220936,-1.136010798171321
1.1598675622300276,0.35841457414485234,-0.28909372407021583,69,0,ema28_imbalance_ratio_base_le0,24,oneshot,ema30_120,6,3.3,1.0196940854550287,1.579935973918072,1.4836607808297235,-0.7163790945991803
0.9388647142011648,0.2864575681019137,-0.47189073981026153,85,1,ema28_imbalance_ratio_base_le0,24,oneshot,none,0,2.7,0.3543004699233941,1.7522428090804547,1.2782171835898535,-0.5316696444978583
0.8122354192839675,0.23601476538547628,-0.5002295548471567,81,1,ema28_imbalance_ratio_base_le0,24,oneshot,none,0,3.0,0.13598178381521978,1.8404643673674241,0.9907719143886972,-0.6999583618306361
0.8573688254109633,0.25270784810750113,-0.3513395315474629,75,0,ema28_imbalance_ratio_base_le0,24,oneshot,none,0,3.3,0.5598082929088494,1.516245406917504,0.9490742566040329,-0.7438546948197696
0.89085765028432,0.2645750257479891,-0.47758314695106274,85,1,ema28_imbalance_ratio_base_le0,24,oneshot,none,3,2.7,0.3830665172295254,1.6352902240460672,1.2015993983842257,-0.5723695539139672
0.8462870721091555,0.24705627527145713,-0.43112074015389334,80,1,ema28_imbalance_ratio_base_le0,24,oneshot,none,3,3.0,0.3627145548946922,1.8114494724478456,0.7917209770030882,-0.6447559042987268
0.7840218373865808,0.2229069326690698,-0.37182583853983464,73,0,ema28_imbalance_ratio_base_le0,24,oneshot,none,3,3.3,0.5041224411765757,1.5864942242305657,0.6790731661922771,-0.9305045485486342
0.9485640889219169,0.28189022197397806,-0.3759845046203306,81,0,ema28_imbalance_ratio_base_le0,24,oneshot,none,6,2.7,0.5961621367282662,1.564381404380634,1.308870746190362,-0.8455182063102259
1.0021979340746643,0.30442089691546026,-0.3963515996011985,76,1,ema28_imbalance_ratio_base_le0,24,oneshot,none,6,3.0,0.43585638767995133,1.7915832628324158,1.5732592692986307,-1.1846362877537373
1.103650254228005,0.3472330748159318,-0.316618754099654,68,0,ema28_imbalance_ratio_base_le0,24,oneshot,none,6,3.3,0.9401615372345379,1.5946088121558832,1.4358148418923113,-0.971532266911681
0.8896652421581042,0.2554494536134466,-0.4353501243301978,91,1,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,0,2.7,0.2668326547774811,1.6985905652438957,1.137874452521271,-0.37335962527146455
0.9125371787236297,0.26572263555951636,-0.42720397440820324,85,1,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,0,3.0,0.31664124495933554,1.8945417119094852,0.9729453776180276,-0.6469156990850929
0.8903963645137749,0.2584591368410445,-0.33102068720800304,77,0,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,0,3.3,0.542717066735397,1.4372264583613974,1.1322200016136832,-0.5260316958614347
0.8682911878592687,0.24105465936435833,-0.4149594410690959,85,0,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,3,2.7,0.20482846599204316,1.4916565974803713,1.500909368649587,-0.5290962282567668
0.9816731458273359,0.2857888943224294,-0.40383833586432316,79,1,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,3,3.0,0.2897757017808939,1.8095228314463683,1.4324407103387815,-0.6337839777242626
0.8686320701827467,0.24550001076792816,-0.3319547249751448,73,0,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,3,3.3,0.42346043366816577,1.374848683911913,1.3230039461135437,-0.541865392559755
0.8131226381156038,0.21641934187385092,-0.43426349984539925,82,0,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,6,2.7,0.1387958302487109,1.5295502959188396,1.2355532091580466,-0.3967934127398992
0.9556883721967375,0.2714727132458288,-0.3758339603224006,77,1,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,6,3.0,0.2866173701416456,1.9461331045460244,1.154914491668637,-0.7674324395935169
0.8599250445008857,0.23935414153785617,-0.38011833652224636,71,0,ema28_imbalance_ratio_base_le0,36,stateful,ema30_120,6,3.3,0.20183227233127476,1.5304235607378638,1.3171687469893059,-0.44197713193601096
0.7646993282260448,0.2225081918653362,-0.47607087292262673,88,1,ema28_imbalance_ratio_base_le0,36,stateful,none,0,2.7,0.1794506195280199,1.664338053952588,0.8405009416010248,-0.32120411512323715
0.8438995792607121,0.2567141072479877,-0.4679879153573424,82,1,ema28_imbalance_ratio_base_le0,36,stateful,none,0,3.0,0.22430933850113197,1.8468424843607738,0.9400712740183153,-0.5468664687077338
