sharpe,cagr,mdd,trades,positive_folds_vs_A,fold1,fold2,fold3,fold4,trail_mult,peak_anchor,atr_mode,trend_exit,cooldown_bars,trail_confirm_bars
1.3078690550451155,0.38947707673206855,-0.2733669220869338,101,3,1.1473761589926879,1.6163513079062672,1.425459317711981,0.5759706210633778,3.0,close,lagged,d1_close_below_ema21,3,1
0.935646700323735,0.25791638893135627,-0.33139832060639796,97,0,0.8551265991835721,1.26372088298788,0.9684078821698204,-0.07627377647327066,3.0,close,lagged,d1_close_below_ema21,3,2
1.0892691583249658,0.300678283013706,-0.27347155666193734,101,0,1.0087256952693813,1.3249500163372296,1.202994130100086,0.30777008500544817,3.0,close,lagged,d1_close_below_ema21,6,1
0.7110151427903867,0.17490480761223992,-0.33888482190920544,96,0,0.5764162803730245,0.9923079021900538,0.8440925356468202,-0.18879899035433806,3.0,close,lagged,d1_close_below_ema21,6,2
1.416320240750955,0.43479446211092876,-0.2700345158354711,133,2,1.3613451357267963,1.508177488813705,2.0915713461405936,-0.3351038083522824,3.0,high,current,none,0,1
1.3347596376339257,0.4151958707300969,-0.24605931278001736,111,1,1.0798929235535921,1.7343937319869946,1.6391491353428633,0.04446206791292581,3.0,high,current,none,0,2
1.3713107594187701,0.41084554013875607,-0.2700345158354722,131,2,1.2801902851354174,1.674844080531069,1.7504577562822332,-0.31547281284704143,3.0,high,current,none,1,1
1.3308604451380204,0.4128442206497749,-0.2460593127800177,110,2,1.0798929235535921,1.6652581517849638,1.6300125391901055,0.3277176754080476,3.0,high,current,none,1,2
1.424762731776134,0.42517585299790595,-0.27003451583547367,123,3,1.210641041643731,1.7413960508146769,1.753098466925795,0.3310063060054782,3.0,high,current,none,3,1
1.265582118912631,0.38141013346936536,-0.24549234630974837,108,1,1.1005234685145517,1.6935142574211828,1.316980801392409,0.18154507413572732,3.0,high,current,none,3,2
1.1948934026523672,0.32858504829258806,-0.2902014166912674,120,1,1.066642761562022,1.4067829806579877,1.3753642831343371,0.564982181001049,3.0,high,current,none,6,1
1.0290233170872773,0.2835035858281163,-0.27834316944233684,106,0,0.8926550756953965,1.260385864521383,1.2440173943556883,0.15640615027052795,3.0,high,current,none,6,2
1.339995360352161,0.4017396262066375,-0.27988292340137555,137,2,1.2975673853541805,1.2490870073434284,2.1856234906931604,-0.16532113740593843,3.0,high,current,ema30_120,0,1
1.284221011730328,0.3918359163203271,-0.28631891137565524,115,0,1.0171564443807437,1.573307524545713,1.7681194812289969,0.04446206791292581,3.0,high,current,ema30_120,0,2
1.2938019531094278,0.378342440184652,-0.2700345158354722,135,1,1.2155357245740652,1.4158129248367863,1.8462129558378337,-0.1456970254482468,3.0,high,current,ema30_120,1,1
1.280222928769368,0.38952308379155465,-0.28785946196921663,114,1,1.0171564443807437,1.5029955932355146,1.7590910674092248,0.3277176754080476,3.0,high,current,ema30_120,1,2
1.3279187887026909,0.3856998374541958,-0.2700345158354732,127,2,1.1457772083646123,1.4665384020912076,1.8501917209307381,0.3310063060054782,3.0,high,current,ema30_120,3,1
1.207070472302883,0.3567988174363055,-0.29528655299934325,111,0,1.0376990864626643,1.5070683379952121,1.4459067701180521,0.18154507413572732,3.0,high,current,ema30_120,3,2
1.1372303697885344,0.306289739707714,-0.27600426119323307,123,1,1.0002102293035775,1.244900909259204,1.4742549415090038,0.564982181001049,3.0,high,current,ema30_120,6,1
0.968081782188959,0.2606365808633797,-0.30225337534521746,109,0,0.8260882125365314,1.0682993379363497,1.372775999688601,0.15640615027052795,3.0,high,current,ema30_120,6,2
1.349343504060936,0.40661675670765707,-0.27003451583547244,136,2,1.301643127770127,1.3726210444836084,2.0915713461405936,-0.3351038083522824,3.0,high,current,ema30_120_confirm2,0,1
1.3081643903438767,0.402453535234117,-0.24605931278001814,114,1,1.0211379274791814,1.695134616669829,1.6736126469978403,0.04446206791292581,3.0,high,current,ema30_120_confirm2,0,2
1.3033568656572514,0.38313816389124766,-0.2700345158354721,134,1,1.21966138642937,1.5394829890358361,1.7504577562822332,-0.31547281284704143,3.0,high,current,ema30_120_confirm2,1,1
1.3042119601429623,0.40012305926467673,-0.2460593127800178,113,2,1.0211379274791814,1.625330825555051,1.6645031441379394,0.3277176754080476,3.0,high,current,ema30_120_confirm2,1,2
1.343056232108968,0.39165612804608907,-0.27003451583547255,126,2,1.1499098260268683,1.5664840365003858,1.753098466925795,0.3310063060054782,3.0,high,current,ema30_120_confirm2,3,1
1.2273673427267828,0.3655445702050306,-0.25696945341095445,110,1,1.0416881443090893,1.6197258106579293,1.3513644395140447,0.18154507413572732,3.0,high,current,ema30_120_confirm2,3,2
1.1099785761553853,0.2973371112045522,-0.2902014166912674,123,1,1.0044310930081097,1.2231702533392714,1.3753642831343371,0.564982181001049,3.0,high,current,ema30_120_confirm2,6,1
0.9893915029797327,0.2687624840744949,-0.2783431694423385,108,0,0.8303003251696718,1.184252401075626,1.2783405239674641,0.15640615027052795,3.0,high,current,ema30_120_confirm2,6,2
1.334916071717419,0.39704590232435044,-0.2755524285021028,139,2,1.30744764094861,1.3542895932933627,1.9806865058328686,-0.14176235918764737,3.0,high,current,d1_close_below_ema21,0,1
1.3099921164959782,0.3992766477520926,-0.27315664700769804,117,1,1.1732513011385608,1.5645580778853179,1.6604842690141792,0.05381717981669672,3.0,high,current,d1_close_below_ema21,0,2
1.3153519742941342,0.3849449105004772,-0.2570731886490273,136,1,1.2255384217415248,1.522794748884144,1.7500272498960376,-0.12199124230480321,3.0,high,current,d1_close_below_ema21,1,1
1.3060272233353056,0.3969514508594676,-0.274725609639223,116,2,1.1732513011385608,1.4936345689962127,1.6512866872690821,0.33721479275155963,3.0,high,current,d1_close_below_ema21,1,2
1.3411156870294088,0.38924025551972385,-0.25707318864902784,128,2,1.1557982423054123,1.5583948533129541,1.752942481966847,0.3310063060054782,3.0,high,current,d1_close_below_ema21,3,1
1.2355441592311196,0.36639393673844434,-0.27098952273995325,113,1,1.1942634555519565,1.5046096833669569,1.334940506412215,0.19111097440764588,3.0,high,current,d1_close_below_ema21,3,2
1.075454871062774,0.28277110017563833,-0.26192003702390576,125,1,1.0104479888481288,1.265559139529538,1.1433930022303886,0.564982181001049,3.0,high,current,d1_close_below_ema21,6,1
0.9059826794577265,0.23669492029626316,-0.2746150597827649,111,0,0.8363087259561126,1.0827915059034061,1.061018534893632,0.1661251983587213,3.0,high,current,d1_close_below_ema21,6,2
1.442925870108506,0.4449369588329084,-0.2687303228003777,133,2,1.3787014838520872,1.4970927535971261,2.0917167974617734,-0.04815685485318234,3.0,high,lagged,none,0,1
1.3323101318311819,0.41426223044535915,-0.24612561999706883,111,1,1.0420676804363689,1.7522581149527945,1.6565372866720836,0.04446206791292581,3.0,high,lagged,none,0,2
1.3856466839586925,0.41587948824405396,-0.268730322800378,131,2,1.2977403777578191,1.636488485131361,1.7503987418400069,-0.06613311234064648,3.0,high,lagged,none,1,1
1.334454732012948,0.41442766328480074,-0.24612561999706895,110,2,1.0420676804363689,1.6831605909824634,1.6749019158916107,0.3277176754080476,3.0,high,lagged,none,1,2
1.3947132456852476,0.41347048903886563,-0.27346409738802147,124,2,1.2282016700969078,1.6515427392402224,1.7530577564498853,0.27598075573542874,3.0,high,lagged,none,3,1
1.2573092178482537,0.37814144065367383,-0.24612561999706928,108,1,1.0626193196672091,1.7015289398308224,1.32477345441399,0.18154507413572732,3.0,high,lagged,none,3,2
1.1872619521258525,0.32594484086234243,-0.28847680498930417,120,1,1.0845422837192948,1.3793118978146595,1.3750591850443499,0.5126044987845373,3.0,high,lagged,none,6,1
1.032533180529018,0.2843661674291753,-0.278295197547491,106,0,0.8811892381531103,1.266989785216304,1.2675825976934298,0.15640615027052795,3.0,high,lagged,none,6,2
1.352083663388672,0.4060765084637521,-0.27049557298443716,137,2,1.3149368041466978,1.2377273898510275,2.1858417581941203,-0.04815685485318234,3.0,high,lagged,ema30_120,0,1
1.2817632863499426,0.39091768718463005,-0.286318911375655,115,0,0.9792875560727878,1.5913930169165957,1.785535395047862,0.04446206791292581,3.0,high,lagged,ema30_120,0,2
1.2933783111691224,0.3778005158395721,-0.26873032280037845,135,1,1.233099444811956,1.3769710992775386,1.846231071982431,-0.06613311234064648,3.0,high,lagged,ema30_120,1,1
1.2838508236527155,0.3910803893041308,-0.2878594619692182,114,1,0.9792875560727878,1.5211209108671482,1.8041212978395003,0.3277176754080476,3.0,high,lagged,ema30_120,1,2
1.2977266078740377,0.3743187009430309,-0.2734640973880217,128,1,1.1633515607011766,1.3757783874233096,1.850231408244059,0.27598075573542874,3.0,high,lagged,ema30_120,3,1
1.198764994690968,0.35358835991942317,-0.29528655299934237,111,0,0.9997510744274877,1.5151184702540084,1.4537394276793678,0.18154507413572732,3.0,high,lagged,ema30_120,3,2
1.1295610156896139,0.3036938382400105,-0.27424515438085106,123,1,1.0181244858395204,1.217157858625796,1.4740350872879566,0.5126044987845373,3.0,high,lagged,ema30_120,6,1
0.9715226466394334,0.2614837946400155,-0.302253375345218,109,0,0.8146686565735799,1.0748920235614061,1.3974705945765777,0.15640615027052795,3.0,high,lagged,ema30_120,6,2
1.3759313995355429,0.416560066513157,-0.2687303228003771,136,2,1.319013343458941,1.3613843254805762,2.0917167974617734,-0.04815685485318234,3.0,high,lagged,ema30_120_confirm2,0,1
1.3057081741494343,0.40152830138836326,-0.2461256199970686,114,1,0.9832684855294594,1.7131570204752318,1.6910118133385992,0.04446206791292581,3.0,high,lagged,ema30_120_confirm2,0,2
1.3176428225861414,0.3880732510722271,-0.26873032280037756,134,1,1.2372259237127177,1.5008399217239574,1.7503987418400069,-0.06613311234064648,3.0,high,lagged,ema30_120_confirm2,1,1
1.3078267907899848,0.4016922446808189,-0.2461256199970696,113,2,0.9832684855294594,1.643392406214693,1.709439507841679,0.3277176754080476,3.0,high,lagged,ema30_120_confirm2,1,2
1.3128778966882904,0.38022607087079674,-0.27346409738802113,127,1,1.1674849925933255,1.4756508395896875,1.7530577564498853,0.27598075573542874,3.0,high,lagged,ema30_120_confirm2,3,1
1.2190795539100576,0.36231341848694987,-0.2569694534109557,110,1,1.0037395716919932,1.627756938603987,1.35916945584565,0.18154507413572732,3.0,high,lagged,ema30_120_confirm2,3,2
1.1023283384147289,0.29475900069146266,-0.2884768049893053,123,1,1.022346199846953,1.1954932432789918,1.3750591850443499,0.5126044987845373,3.0,high,lagged,ema30_120_confirm2,6,1
0.9928527364709786,0.2696151588834801,-0.27829519754749166,108,0,0.8188766367330926,1.1908540989316856,1.3022121222764542,0.15640615027052795,3.0,high,lagged,ema30_120_confirm2,6,2
1.3445320335454771,0.4005369939079979,-0.26610862632972143,139,2,1.3248186179457453,1.3429381269718066,1.980785506139777,-0.04815685485318234,3.0,high,lagged,d1_close_below_ema21,0,1
1.3039964046275128,0.3969408933405836,-0.27315664700769526,117,1,1.135077068998643,1.5767212758037612,1.671771134810519,0.05381717981669672,3.0,high,lagged,d1_close_below_ema21,0,2
1.3123769006321875,0.38357918669113,-0.25583661194941887,136,1,1.2431037362635848,1.4837629473158254,1.7499817127255384,-0.06613311234064648,3.0,high,lagged,d1_close_below_ema21,1,1
1.306153606353967,0.3971043000225549,-0.27472560963922354,116,2,1.135077068998643,1.505826531358662,1.6903836609231424,0.33721479275155963,3.0,high,lagged,d1_close_below_ema21,1,2
1.3108122072461323,0.37783004057452696,-0.26056366613375226,129,1,1.1733741813356044,1.46715084919441,1.7529164330948335,0.27598075573542874,3.0,high,lagged,d1_close_below_ema21,3,1
1.2236589067216972,0.3617837105043413,-0.27098952273995314,113,1,1.1560080369765255,1.5065158840841137,1.336454618121069,0.19111097440764588,3.0,high,lagged,d1_close_below_ema21,3,2
1.0677359661066033,0.28022193571353493,-0.26012670949259564,125,1,1.0283638964739614,1.2378901846778585,1.1429217004369308,0.5126044987845373,3.0,high,lagged,d1_close_below_ema21,6,1
0.9026251494536438,0.23559680744459022,-0.2746150597827657,111,0,0.824879418948782,1.0831582988924933,1.0625932800660525,0.1661251983587213,3.0,high,lagged,d1_close_below_ema21,6,2
1.2176945498338239,0.36982855263605097,-0.27666278000518596,91,2,0.8563620299385021,1.614626101767936,1.5084677006651144,0.37586896916463053,3.3,close,current,none,0,1
1.1788246302362286,0.3632554671285235,-0.29570860450849046,82,1,0.9986595397634137,1.6353377310999324,1.2801297550135562,-0.14422557378162132,3.3,close,current,none,0,2
1.1578123679068153,0.3450204736150131,-0.27666278000518574,91,1,0.8572262869733673,1.5523631401640663,1.3476678269021873,0.3491144736357014,3.3,close,current,none,1,1
1.1497931968930681,0.3502667380236939,-0.29570860450849046,82,0,0.9269890330649726,1.5992808248701644,1.2925595671601187,-0.0879277425224748,3.3,close,current,none,1,2
1.127056966840351,0.3296089311089827,-0.2766627800051855,89,2,0.7882146646588098,1.6122813006088434,1.1998235588160018,0.40536361540799043,3.3,close,current,none,3,1
1.1207133075182094,0.33623429241942415,-0.29570860450849046,80,0,0.9269890330649726,1.5656628667003776,1.261471159606984,-0.196270110103375,3.3,close,current,none,3,2
0.9232324390500433,0.2500898951045083,-0.2798660160285198,88,0,0.6075618780704007,1.2020103753929503,1.2607328029755511,0.2141299103333293,3.3,close,current,none,6,1
1.0452903030425154,0.30430528888248665,-0.3156878593353184,78,0,0.8001377986358378,1.3455644689485111,1.4991315164475203,-0.3180534535560512,3.3,close,current,none,6,2
1.1649769276613768,0.34666066290139086,-0.2777047300941472,95,1,0.793084505962838,1.4488892191408567,1.6344656909155821,0.37586896916463053,3.3,close,current,ema30_120,0,1
1.135717201936429,0.3433934766653961,-0.32670818933418044,86,0,0.9378490844923141,1.4761798989383663,1.4337247552925874,-0.14422557378162132,3.3,close,current,ema30_120,0,2
1.1046013957266614,0.3222721625481946,-0.3060435943377632,95,1,0.793954470631096,1.3857102048100365,1.4743482137514448,0.3491144736357014,3.3,close,current,ema30_120,1,1
1.106373669041188,0.3305939872297501,-0.34230106955938744,86,0,0.8657134568725009,1.4394027392703952,1.4464616713942262,-0.0879277425224748,3.3,close,current,ema30_120,1,2
1.0419098924604675,0.29587610715985413,-0.32682757624937686,93,1,0.7243972245470535,1.3539407159091827,1.3267523871860567,0.40536361540799043,3.3,close,current,ema30_120,3,1
1.0705742199947765,0.3150126555987067,-0.3488704158839683,83,0,0.8657134568725009,1.3831786054134683,1.4151999675731046,-0.196270110103375,3.3,close,current,ema30_120,3,2
0.831590605955207,0.21685546840125425,-0.31614561904144933,92,0,0.5416778846423573,1.0172099636337748,1.2423908701883848,0.2141299103333293,3.3,close,current,ema30_120,6,1
0.9628946447192326,0.2715585516277359,-0.35999814655185614,82,0,0.7384422677655458,1.1594299188629995,1.5160586263233014,-0.3180534535560512,3.3,close,current,ema30_120,6,2
1.1877018839261553,0.35639874760496904,-0.2766627800051855,94,1,0.7970809856861373,1.5660725505388404,1.541803334723032,0.37586896916463053,3.3,close,current,ema30_120_confirm2,0,1
1.1593249827486087,0.35364155247609386,-0.29570860450849046,85,0,0.941698617106494,1.5957739511496003,1.3445301522438202,-0.14422557378162132,3.3,close,current,ema30_120_confirm2,0,2
1.1275127332001431,0.3318338870975257,-0.2766627800051855,94,1,0.7979506600589599,1.503238273781298,1.3812637449282554,0.3491144736357014,3.3,close,current,ema30_120_confirm2,1,1
1.1301117452898037,0.3407444221479192,-0.3036340611478082,85,0,0.869587035472491,1.5593573416920208,1.3571019762982632,-0.0879277425224748,3.3,close,current,ema30_120_confirm2,1,2
1.0554873092340948,0.3010935499896641,-0.2968585894635559,92,1,0.7284222977189603,1.4469035399371553,1.2335637042991285,0.40536361540799043,3.3,close,current,ema30_120_confirm2,3,1
1.0905567684840662,0.3234890600779956,-0.31346681002727916,82,0,0.869587035472491,1.4933802840671624,1.3259107215488748,-0.196270110103375,3.3,close,current,ema30_120_confirm2,3,2
0.8574795375153397,0.22632654893088788,-0.27986601602851957,91,0,0.5458184511834016,1.1271765475185922,1.1763358661008059,0.2141299103333293,3.3,close,current,ema30_120_confirm2,6,1
0.9890364059706828,0.2819607593652189,-0.3251995842997806,81,0,0.7423321820592391,1.2717868437207376,1.4514019715747235,-0.3180534535560512,3.3,close,current,ema30_120_confirm2,6,2
1.1249581096412464,0.3285103096453925,-0.27541987213884955,98,1,0.8027834114328444,1.429660815054996,1.4785405654997856,0.37586896916463053,3.3,close,current,d1_close_below_ema21,0,1
1.0855748941060699,0.32019216763695546,-0.32391847823044717,90,0,0.9471892393045579,1.3797815321242237,1.351465751863076,-0.1350492345412861,3.3,close,current,d1_close_below_ema21,0,2
1.0903486318375977,0.3151026554170828,-0.2810965748358757,97,1,0.8036526551652927,1.3658954325688313,1.4319503228332555,0.3491144736357014,3.3,close,current,d1_close_below_ema21,1,1
1.0557977216172598,0.3076137339939422,-0.3395759658523455,90,0,0.87511321519439,1.3424034610956461,1.3644742444093418,-0.07873607833305943,3.3,close,current,d1_close_below_ema21,1,2
1.0238905044246687,0.28842432599090295,-0.2983453619149756,95,1,0.7341668146281535,1.3226615082260658,1.282821152271888,0.40536361540799043,3.3,close,current,d1_close_below_ema21,3,1
1.0229892067299566,0.29452002213392015,-0.335878195599316,87,0,0.87511321519439,1.2932179231387915,1.3323738084515064,-0.1870485977358028,3.3,close,current,d1_close_below_ema21,3,2
0.7699962433695915,0.19384470199952908,-0.291858253783564,94,0,0.5517313117019216,1.004859525037249,0.980888036944306,0.2141299103333293,3.3,close,current,d1_close_below_ema21,6,1
0.8804062090046427,0.23796729183982346,-0.33703511662732044,86,0,0.7478840403904473,1.0842128060591965,1.2670489434314123,-0.3087610785339164,3.3,close,current,d1_close_below_ema21,6,2
1.2654862103003768,0.3888274227956363,-0.2766627800051855,92,1,0.911180629322757,1.5309101560028417,1.7767491427216588,0.37586896916463053,3.3,close,lagged,none,0,1
1.1737018224872007,0.3614026749692121,-0.29068017389437795,83,0,1.0142086514365645,1.583170900323355,1.3128240406016745,-0.14422557378162132,3.3,close,lagged,none,0,2
1.2004235107873948,0.36146817151260224,-0.27666278000518585,92,1,0.9120426265308058,1.4342350296392838,1.6506655846493008,0.3491144736357014,3.3,close,lagged,none,1,1
1.1304085100479166,0.34270848232043316,-0.29068017389437795,83,0,0.9425981128045944,1.5472810449488716,1.2606819586825997,-0.0879277425224748,3.3,close,lagged,none,1,2
1.2255276481143318,0.36669638354820244,-0.2766627800051855,89,2,0.8432903480089566,1.6902325950577974,1.4421598451807933,0.40536361540799043,3.3,close,lagged,none,3,1
1.1003460689438742,0.32811182237490644,-0.30189597340997854,80,0,0.9425981128045944,1.5127942763915998,1.225749753394195,-0.196270110103375,3.3,close,lagged,none,3,2
1.0075119221546773,0.2798385535089969,-0.27863028820991875,88,0,0.6638528849489039,1.3244111907086749,1.3624898572343092,0.2141299103333293,3.3,close,lagged,none,6,1
1.0315898103886376,0.2997542187824851,-0.31558297658207723,78,0,0.8157426448834773,1.2937859556882736,1.4925055047584708,-0.3180534535560512,3.3,close,lagged,none,6,2
1.213019549455172,0.3653382054553487,-0.307968818463067,96,2,0.8478633533178838,1.3640707415801938,1.9038687041331308,0.37586896916463053,3.3,close,lagged,ema30_120,0,1
1.1305850370637052,0.34156767881572714,-0.3398438503595418,87,0,0.9533894000270451,1.424578364947885,1.46833140389646,-0.14422557378162132,3.3,close,lagged,ema30_120,0,2
1.1474181704672504,0.3384416807782993,-0.33596934962345815,96,1,0.8487310697106804,1.2660157418775584,1.7787463937049843,0.3491144736357014,3.3,close,lagged,ema30_120,1,1
1.0868880551411626,0.3231458517543666,-0.35513251956390257,87,0,0.8813135295162151,1.3879811780016578,1.4159124586024048,-0.0879277425224748,3.3,close,lagged,ema30_120,1,2
1.1405234552310162,0.3320226329291458,-0.2946350303070381,93,1,0.7794320737674517,1.4308477520654954,1.5704704454632044,0.40536361540799043,3.3,close,lagged,ema30_120,3,1
1.0501095956908293,0.30701918397186634,-0.3615737004999984,83,0,0.8813135295162151,1.3314806699763377,1.3814597671231847,-0.196270110103375,3.3,close,lagged,ema30_120,3,2
0.9123455688629157,0.24425734462351723,-0.28253174776595436,92,0,0.597923815174471,1.129531067659456,1.3448410026874544,0.2141299103333293,3.3,close,lagged,ema30_120,6,1
0.9493226669849042,0.2671217436549098,-0.3740906642383264,82,0,0.7540378851055861,1.1088991166677822,1.5094356393938935,-0.3180534535560512,3.3,close,lagged,ema30_120,6,2
1.2356593851328659,0.37521135275966855,-0.27666278000518574,95,1,0.8518673107809721,1.4816193676473337,1.8102329950137628,0.37586896916463053,3.3,close,lagged,ema30_120_confirm2,0,1
1.1541883042854946,0.3518018265293308,-0.3010323787124707,86,0,0.9572407991576055,1.5433881138102121,1.3780671863454224,-0.14422557378162132,3.3,close,lagged,ema30_120_confirm2,0,2
1.1702617724081672,0.3481203316940715,-0.29693009084519983,95,1,0.8527347355135971,1.3840646710756765,1.684459725902742,0.3491144736357014,3.3,close,lagged,ema30_120_confirm2,1,1
1.1106484231052038,0.33323946857841547,-0.3172198894283004,86,0,0.8851890036383152,1.5071440542165682,1.3257576059932992,-0.0879277425224748,3.3,close,lagged,ema30_120_confirm2,1,2
1.1541077631851755,0.33738560852297295,-0.2766627800051856,92,1,0.7834647648675362,1.5245345319724835,1.4761240944247584,0.40536361540799043,3.3,close,lagged,ema30_120_confirm2,3,1
1.0701363623321554,0.3154440635487792,-0.32686080520631133,82,0,0.8851890036383152,1.440953299285186,1.2909948716027482,-0.196270110103375,3.3,close,lagged,ema30_120_confirm2,3,2
0.9075460723732662,0.24278934878981295,-0.2786302882099192,92,0,0.6020726127548763,1.153578937191036,1.2782796086295272,0.2141299103333293,3.3,close,lagged,ema30_120_confirm2,6,1
0.9754317720734257,0.2774876553066423,-0.3400583487578194,81,0,0.7579297085321678,1.2204808691328095,1.4446501485708587,-0.3180534535560512,3.3,close,lagged,ema30_120_confirm2,6,2
1.1733448295282334,0.34693611543696967,-0.3057796957921485,99,1,0.8575792586071435,1.3440612323989631,1.752982656224418,0.37586896916463053,3.3,close,lagged,d1_close_below_ema21,0,1
1.0773693096182506,0.31767370480042945,-0.3388054519973226,91,0,0.9627337815974213,1.3282679009795935,1.3704638455114455,-0.1350492345412861,3.3,close,lagged,d1_close_below_ema21,0,2
1.133393070399232,0.3311845007160481,-0.32269212821154214,98,1,0.8584462508979623,1.2450939523453524,1.7390429542198889,0.3491144736357014,3.3,close,lagged,d1_close_below_ema21,1,1
1.033148633651465,0.2995799794547469,-0.35411816964699694,91,0,0.8907175813805118,1.2910802833796904,1.3169628787656833,-0.07873607833305943,3.3,close,lagged,d1_close_below_ema21,1,2
1.122708545488153,0.3243629954701035,-0.27331144259558504,95,1,0.7892189873683386,1.3994984153605636,1.5286721733315858,0.40536361540799043,3.3,close,lagged,d1_close_below_ema21,3,1
0.9994151722068066,0.2859443583929986,-0.35050182242799555,87,0,0.8907175813805118,1.2420732042994407,1.281489860325639,-0.1870485977358028,3.3,close,lagged,d1_close_below_ema21,3,2
0.8193722798571351,0.20983204897878616,-0.2874841710509034,95,0,0.6079959742682757,1.0268726030409148,1.0880660868614995,0.2141299103333293,3.3,close,lagged,d1_close_below_ema21,6,1
0.8668242965944492,0.2336476927592286,-0.35163326863907396,86,0,0.7634839844156194,1.0341254406217069,1.259628183418361,-0.3087610785339164,3.3,close,lagged,d1_close_below_ema21,6,2
1.4925999633817817,0.4739424971732151,-0.2431389432731097,115,3,1.2621512740284244,1.7026550440783033,2.074782439057431,0.2192485234828907,3.3,high,current,none,0,1
1.252957262781391,0.384925301874282,-0.2554215032767634,102,1,0.8339695884186572,1.7450497725406908,1.5346600160319244,0.28469231627583924,3.3,high,current,none,0,2
1.4239707833587234,0.44097482045965464,-0.24313894327311014,114,3,1.2270181256302657,1.6400299606961009,1.9434525756195857,0.1433535881514538,3.3,high,current,none,1,1
1.2112354877924767,0.3672138879824607,-0.2551178384324053,102,1,0.8801365942535956,1.6892986230063753,1.387665931358595,0.22334882557619376,3.3,high,current,none,1,2
1.4580355624810168,0.44854672053109046,-0.24313894327310925,110,3,1.2084495824450268,1.805263637208917,1.731300977958004,0.5419654679105564,3.3,high,current,none,3,1
1.1402957807208876,0.33453664138979056,-0.2567213891566934,99,1,0.7587062849387364,1.708806294654834,1.2489228462656796,0.16411321814546412,3.3,high,current,none,3,2
1.3355465956418942,0.3920510093244669,-0.24324793065259265,107,2,1.1852968393014756,1.516041010108687,1.616633744992944,0.6639519029385129,3.3,high,current,none,6,1
0.9750074667564423,0.2667657047513927,-0.2743581699715968,97,0,0.643493402484558,1.1628884783359876,1.5866562077031157,-0.047094951776632483,3.3,high,current,none,6,2
1.426080081142143,0.44321619545328317,-0.2564252208572202,119,2,1.1996959978522528,1.4887352856053946,2.205721364472417,0.2192485234828907,3.3,high,current,ema30_120,0,1
1.2022343721485418,0.3620650091177542,-0.28329905726406623,106,0,0.771332620512262,1.5847377731149572,1.6609130120165503,0.28469231627583924,3.3,high,current,ema30_120,0,2
1.3565195708488424,0.4109357740320081,-0.2914135457611038,118,2,1.1636296531423183,1.4250041829158167,2.075665557122391,0.1433535881514538,3.3,high,current,ema30_120,1,1
1.160149266225223,0.3446459489768203,-0.295116995223621,106,0,0.8174742100117557,1.5279014016514856,1.5134484062042268,0.22334882557619376,3.3,high,current,ema30_120,1,2
1.3719824869401347,0.41179638713418276,-0.2431389432731097,114,2,1.1449875013311102,1.5336740667325472,1.8636604754569575,0.5419654679105564,3.3,high,current,ema30_120,3,1
1.0815977441762425,0.31076042732912135,-0.31263483985605534,102,0,0.6953375515839613,1.5234387465187489,1.3752513803102333,0.16411321814546412,3.3,high,current,ema30_120,3,2
1.2395000682156636,0.35335014537079745,-0.2432479306525931,111,2,1.1204737021100735,1.3113039877479808,1.6006000204083348,0.6639519029385129,3.3,high,current,ema30_120,6,1
0.8814790896132166,0.2325339886815323,-0.3247370067786728,101,0,0.577072835924125,0.971425314755759,1.571106902535999,-0.047094951776632483,3.3,high,current,ema30_120,6,2
1.4484793757940604,0.4535825710675665,-0.24313894327310948,118,3,1.20367553756362,1.6104978176557603,2.109079473022747,0.2192485234828907,3.3,high,current,ema30_120_confirm2,0,1
1.2261841198480963,0.37245552069533394,-0.2636041217161582,105,1,0.7752859067763105,1.7059938448030696,1.5683747237621466,0.28469231627583924,3.3,high,current,ema30_120_confirm2,0,2
1.3792497347851447,0.42107028488860876,-0.2499231366408835,117,2,1.1676671365707108,1.5472223823288938,1.9781401055948744,0.1433535881514538,3.3,high,current,ema30_120_confirm2,1,1
1.1842373849417926,0.3549035792713091,-0.2633037940263997,105,1,0.8214331728675172,1.6496837535189426,1.4212250159484017,0.22334882557619376,3.3,high,current,ema30_120_confirm2,1,2
1.3858167829208476,0.4174805469828806,-0.2431389432731097,113,3,1.149028077411797,1.6326362532139913,1.766141008352214,0.5419654679105564,3.3,high,current,ema30_120_confirm2,3,1
1.1020593161523964,0.31920942248531814,-0.27526101166117445,101,1,0.6993311939006186,1.6354432937878576,1.2825989171282532,0.16411321814546412,3.3,high,current,ema30_120_confirm2,3,2
1.2341529004444358,0.3517534400079301,-0.24324793065259298,111,2,1.1246011858216394,1.3368721227347766,1.5304875873000514,0.6639519029385129,3.3,high,current,ema30_120_confirm2,6,1
0.908837536468546,0.24261694913770726,-0.2880212048172669,100,0,0.5812510788230459,1.0869672939856603,1.503920779870433,-0.047094951776632483,3.3,high,current,ema30_120_confirm2,6,2
1.438646254088006,0.4450778564914215,-0.2519536607554741,121,2,1.2659944493505175,1.5615985765827949,2.0584565141209,0.2192485234828907,3.3,high,current,d1_close_below_ema21,0,1
1.221530510009262,0.36606181144683547,-0.27958613299028734,109,0,0.92444767619336,1.5787555282491155,1.5280436643627964,0.29403447528967747,3.3,high,current,d1_close_below_ema21,0,2
