family,slow_pair,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
vcl_gate_ret_state,"(5, 20)",fixed_level,1.0,202,fixed_zero,,1.5974144366068552,0.7816668756738816,-0.2952401022548805,113,0.30798479087452474,4.657846995482626,17.920353982300885,12.0,0.6666666666666666,-0.24616422662159954
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,168,train_quantile,0.5,1.5907807179091475,0.6313763627487861,-0.22563691008349895,97,0.21368821292775667,3.3431815302608507,14.484536082474227,6.0,1.0,0.034252753837942906
vcl_gate_ret_state,"(4, 16)",fixed_level,1.0,202,train_quantile,0.65,1.5874631493979705,0.6154469976089718,-0.2096008819068952,88,0.19893536121673003,3.217166122719253,14.863636363636363,10.0,0.8333333333333334,-0.1834753888852746
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,202,fixed_zero,,1.585717485982324,0.7765150872530073,-0.31068964015635425,117,0.315893536121673,4.608897725455836,17.752136752136753,12.0,0.6666666666666666,-0.2811318785910216
vcl_gate_ret_state,"(6, 24)",fixed_level,1.0,168,train_quantile,0.35,1.5753906414032146,0.7713236741230458,-0.30914501854262144,112,0.3898098859315589,4.559858412835628,22.883928571428573,7.5,0.8333333333333334,-0.061700411288177714
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,202,fixed_zero,,1.5731155820149645,0.8319649528385875,-0.31998755081627683,95,0.40669201520912546,5.1507976515504375,28.147368421052633,10.0,0.6666666666666666,-0.20466397718695872
vcl_gate_ret_state,"(4, 16)",fixed_level,1.2,168,train_quantile,0.65,1.5664474549811929,0.6570511348629038,-0.21494904403656867,90,0.2588593155893536,3.551534707242018,18.91111111111111,7.0,0.8333333333333334,-0.12490055654934906
vcl_gate_ret_state,"(4, 16)",fixed_level,1.2,202,fixed_zero,,1.5595482338499254,0.8072315902586897,-0.3380096088554658,112,0.39984790874524717,4.904965228366263,23.473214285714285,12.0,0.6666666666666666,-0.3479913892682226
vcl_gate_ret_state,"(4, 16)",fixed_level,1.2,202,train_quantile,0.5,1.5571276074709786,0.7731393431815465,-0.4128306068569575,112,0.36927756653992394,4.5769770059909565,21.678571428571427,6.5,0.6666666666666666,-0.43445811139450186
vcl_gate_ret_state,"(6, 24)",train_quantile,0.8,202,train_quantile,0.5,1.5408263863016152,0.7824668645806996,-0.3777295182006287,86,0.39330798479087453,4.665473473848786,30.069767441860463,5.5,0.6666666666666666,-0.38357856142804003
vcl_gate_ret_state,"(5, 20)",train_quantile,0.8,202,train_quantile,0.65,1.5365553844108,0.6942954152704,-0.22782524790191472,84,0.2907984790874525,3.865462632660905,22.761904761904763,6.0,0.8333333333333334,-0.2426134533457709
vcl_gate_ret_state,"(6, 24)",train_quantile,0.8,202,train_quantile,0.65,1.5316200951011616,0.6777240220281966,-0.21386060664647955,78,0.289277566539924,3.724059745382097,24.384615384615383,6.0,0.8333333333333334,-0.24662738899726022
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,168,train_quantile,0.35,1.5290517019688785,0.7671041042046443,-0.31187412761845523,135,0.3974144486692015,4.520210621427584,19.355555555555554,11.0,0.8333333333333334,-0.2075758087757804
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,168,train_quantile,0.65,1.5253014412278507,0.583161433500833,-0.2526002201837022,90,0.19954372623574146,2.9692839926222616,14.577777777777778,6.0,0.8333333333333334,-0.02576374563185735
vcl_gate_ret_state,"(5, 20)",fixed_level,1.0,168,train_quantile,0.35,1.522719785864506,0.7588763258107396,-0.30702326730237417,133,0.3892015209125475,4.44344406542722,19.2406015037594,11.0,0.8333333333333334,-0.2231111392741888
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,202,train_quantile,0.5,1.5195368030012804,0.7560534993172963,-0.4249352376424369,93,0.3767300380228137,4.417271544847585,26.634408602150536,6.0,0.6666666666666666,-0.3593953113228875
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,168,fixed_zero,,1.511126289300034,0.6074959496628287,-0.2061400059891122,98,0.23285171102661598,3.155188821085024,15.622448979591837,7.0,0.8333333333333334,-0.06670936360352386
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,202,train_quantile,0.65,1.5053432542439844,0.5154678868134821,-0.17340912382204998,66,0.14190114068441065,2.4814790926480743,14.136363636363637,6.0,0.8333333333333334,-0.08069776578121612
vcl_gate_ret_state,"(5, 20)",train_quantile,0.8,168,train_quantile,0.65,1.5040437872522052,0.6431147378056252,-0.22782524790191472,82,0.27817490494296576,3.4376320525785564,22.304878048780488,6.5,0.8333333333333334,-0.07349454301676817
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,168,train_quantile,0.65,1.5018584927829248,0.46936190219187335,-0.17115661545310124,78,0.13277566539923955,2.1732239175994783,11.192307692307692,6.0,1.0,0.03196260754712332
