branch_id,slow_period,e0_trade_id,entry_bar,exit_bar,entry_price_exec,exit_price_exec,bars_held,ATR_entry,MFE_R_final,MAE_R_final,realized_R,giveback_R,giveback_ratio,exit_reason,partial_exit_done,net_pnl_per_unit,gross_pnl_per_unit,cost_per_unit,time_from_peak_to_exit,entry_ER30_context_bin
E2,144,144,13066,13104,41265.96,42991.5,38,595.076,5.2637,0.2002,2.5457,2.718,0.5164,trail_stop,False,1514.8964,1725.54,210.6436,104.0,<0.10
E3,144,144,13066,13114,41265.96,42391.5,48,595.076,5.2637,0.2002,1.6888,3.5749,0.6792,trail_stop,True,1004.9411,1214.3067,209.3656,144.0,<0.10
E4,144,144,13066,13104,41265.96,42991.5,38,595.076,5.2637,0.2002,2.3593,2.9044,0.5518,trail_stop,True,1403.9411,1614.3067,210.3656,104.0,<0.10
E5,144,144,13066,13114,41265.96,42391.5,48,595.076,5.2637,0.2002,1.54,3.7237,0.7074,trail_stop,False,916.3964,1125.54,209.1436,144.0,<0.10
E0,144,145,13115,13163,42109.11,42596.67,48,509.8214,7.3958,2.6659,0.541,6.8548,0.9269,trail_stop,False,275.7955,487.56,211.7644,36.0,>=0.25
E1,144,145,13115,13126,42109.11,42445.99,11,509.8214,3.2923,0.1061,0.2461,3.0461,0.9252,trail_stop,False,125.4922,336.88,211.3878,16.0,>=0.25
E2,144,145,13115,13126,42109.11,42445.99,11,509.8214,3.2923,0.1061,0.2461,3.0461,0.9252,trail_stop,False,125.4922,336.88,211.3878,16.0,>=0.25
E3,144,145,13115,13163,42109.11,42596.67,48,509.8214,7.3958,2.6659,0.8165,6.5793,0.8896,trail_stop,True,416.2568,628.3733,212.1165,36.0,>=0.25
E4,144,145,13115,13126,42109.11,42445.99,11,509.8214,3.2923,0.1061,0.6199,2.6723,0.8117,trail_stop,True,316.0546,527.92,211.8654,16.0,>=0.25
E5,144,145,13115,13161,42109.11,43702.88,46,509.8214,7.3958,1.587,2.7053,4.6904,0.6342,trail_stop,False,1379.24,1593.77,214.53,28.0,>=0.25
E0,144,146,13176,13217,44145.11,43472.55,41,880.4977,5.4791,1.1018,-1.0126,6.4918,1.1848,trail_stop,False,-891.6041,-672.56,219.0442,32.0,0.15-0.20
E1,144,146,13176,13203,44145.11,45515.89,27,880.4977,4.3463,1.1018,1.3022,3.044,0.7004,trail_stop,False,1146.6275,1370.78,224.1525,40.0,0.15-0.20
E2,144,146,13176,13203,44145.11,45515.89,27,880.4977,4.3463,1.1018,1.3022,3.044,0.7004,trail_stop,False,1146.6275,1370.78,224.1525,40.0,0.15-0.20
E3,144,146,13176,13217,44145.11,43472.55,41,880.4977,5.4791,1.1018,-0.4498,5.9289,1.0821,trail_stop,True,-396.0162,-175.73,220.2862,32.0,0.15-0.20
E4,144,146,13176,13203,44145.11,45515.89,27,880.4977,4.3463,1.1018,1.0935,3.2528,0.7484,trail_stop,True,962.8049,1186.4967,223.6918,40.0,0.15-0.20
E5,144,146,13176,13216,44145.11,44462.01,40,880.4977,5.4791,1.1018,0.1083,5.3708,0.9802,trail_stop,False,95.3822,316.9,221.5178,28.0,0.15-0.20
E0,144,147,13226,13236,43011.44,42511.1,10,914.5135,0.4254,1.4143,-0.7809,1.2063,2.8359,ema_cross_down,False,-714.1464,-500.34,213.8064,4.0,>=0.25
E1,144,147,13226,13236,43011.44,42511.1,10,914.5135,0.4254,1.4143,-0.7809,1.2063,2.8359,ema_cross_down,False,-714.1464,-500.34,213.8064,4.0,>=0.25
E2,144,147,13226,13236,43011.44,42511.1,10,914.5135,0.4254,1.4143,-0.7809,1.2063,2.8359,ema_cross_down,False,-714.1464,-500.34,213.8064,4.0,>=0.25
E3,144,147,13226,13236,43011.44,42511.1,10,914.5135,0.4254,1.4143,-0.7809,1.2063,2.8359,ema_cross_down,False,-714.1464,-500.34,213.8064,4.0,>=0.25
E4,144,147,13226,13236,43011.44,42511.1,10,914.5135,0.4254,1.4143,-0.7809,1.2063,2.8359,ema_cross_down,False,-714.1464,-500.34,213.8064,4.0,>=0.25
E5,144,147,13226,13236,43011.44,42511.1,10,914.5135,0.4254,1.4143,-0.7809,1.2063,2.8359,ema_cross_down,False,-714.1464,-500.34,213.8064,4.0,>=0.25
E0,144,148,13327,13535,42930.07,61410.98,208,539.1133,48.3571,1.9398,33.7963,14.5607,0.3011,trail_stop,False,18220.0574,18480.91,260.8526,20.0,>=0.25
E1,144,148,13327,13333,42930.07,42015.65,6,539.1133,1.5118,1.9398,-2.0901,3.6019,2.3825,trail_stop,False,-1126.7843,-914.42,212.3643,12.0,>=0.25
E2,144,148,13327,13333,42930.07,42015.65,6,539.1133,1.5118,1.9398,-2.0901,3.6019,2.3825,trail_stop,False,-1126.7843,-914.42,212.3643,12.0,>=0.25
E3,144,148,13327,13535,42930.07,61410.98,208,539.1133,48.3571,1.9398,22.6477,25.7094,0.5317,trail_stop,True,12209.6743,12455.4633,245.789,20.0,>=0.25
E4,144,148,13327,13333,42930.07,42015.65,6,539.1133,1.5118,1.9398,-1.2766,2.7884,1.8444,trail_stop,True,-688.2201,-474.7567,213.4635,12.0,>=0.25
E5,144,148,13327,13535,42930.07,61410.98,208,539.1133,48.3571,1.9398,33.7963,14.5607,0.3011,trail_stop,False,18220.0574,18480.91,260.8526,20.0,>=0.25
E0,144,149,13538,13601,66676.46,66911.52,63,2072.2132,3.4265,0.9707,-0.0477,3.4743,1.0139,trail_stop,False,-98.91,235.06,333.97,72.0,0.20-0.25
E1,144,149,13538,13588,66676.46,70844.01,50,2072.2132,3.4265,0.9707,1.8452,1.5813,0.4615,trail_stop,False,3823.7488,4167.55,343.8012,20.0,0.20-0.25
E2,144,149,13538,13588,66676.46,70844.01,50,2072.2132,3.4265,0.9707,1.8452,1.5813,0.4615,trail_stop,False,3823.7488,4167.55,343.8012,20.0,0.20-0.25
E3,144,149,13538,13601,66676.46,66911.52,63,2072.2132,3.4265,0.9707,0.0656,3.361,0.9809,trail_stop,True,135.8616,470.42,334.5584,72.0,0.20-0.25
E4,144,149,13538,13588,66676.46,70844.01,50,2072.2132,3.4265,0.9707,1.3276,2.099,0.6126,trail_stop,True,2750.9675,3092.08,341.1125,20.0,0.20-0.25
E5,144,149,13538,13589,66676.46,69415.09,51,2072.2132,3.4265,0.9707,1.1574,2.2691,0.6622,trail_stop,False,2398.4011,2738.63,340.2289,24.0,0.20-0.25
E0,144,150,13605,13617,66955.49,63081.34,12,1843.1272,1.0854,2.4146,-2.2783,3.3637,3.0991,trail_stop,False,-4199.2421,-3874.15,325.0921,40.0,0.20-0.25
E1,144,150,13605,13616,66955.49,64704.22,11,1843.1272,1.0854,1.833,-1.4,2.4854,2.2899,trail_stop,False,-2580.4193,-2251.27,329.1493,36.0,0.20-0.25
E2,144,150,13605,13617,66955.49,63081.34,12,1843.1272,1.0854,2.4146,-2.2783,3.3637,3.0991,trail_stop,False,-4199.2421,-3874.15,325.0921,40.0,0.20-0.25
E3,144,150,13605,13617,66955.49,63081.34,12,1843.1272,1.0854,2.4146,-1.32,2.4054,2.2162,trail_stop,True,-2432.9555,-2103.4367,329.5189,40.0,0.20-0.25
E4,144,150,13605,13616,66955.49,64704.22,11,1843.1272,1.0854,1.833,-0.7345,1.8199,1.6767,trail_stop,True,-1353.7403,-1021.5167,332.2237,36.0,0.20-0.25
E5,144,150,13605,13617,66955.49,63081.34,12,1843.1272,1.0854,2.4146,-2.2783,3.3637,3.0991,trail_stop,False,-4199.2421,-3874.15,325.0921,40.0,0.20-0.25
E0,144,151,13626,13696,67840.51,68237.15,70,2019.3848,1.9457,2.7635,0.028,1.9177,0.9856,trail_stop,False,56.4458,396.64,340.1942,96.0,<0.10
E1,144,151,13626,13686,67840.51,69582.18,60,2019.3848,1.9457,2.7635,0.6923,1.2533,0.6442,trail_stop,False,1398.1133,1741.67,343.5567,56.0,<0.10
E2,144,151,13626,13667,67840.51,68652.0,41,2019.3848,1.9457,2.7635,0.2329,1.7128,0.8803,trail_stop,False,470.2587,811.49,341.2313,48.0,<0.10
E3,144,151,13626,13696,67840.51,68237.15,70,2019.3848,1.9457,2.7635,0.284,1.6617,0.854,trail_stop,True,573.4501,914.94,341.4899,96.0,<0.10
E4,144,151,13626,13686,67840.51,69582.18,60,2019.3848,1.9457,2.7635,0.7269,1.2188,0.6264,trail_stop,True,1467.8951,1811.6267,343.7316,56.0,<0.10
E5,144,151,13626,13696,67840.51,68237.15,70,2019.3848,1.9457,2.7635,0.028,1.9177,0.9856,trail_stop,False,56.4458,396.64,340.1942,96.0,<0.10
E0,144,152,13697,13701,69648.01,65622.69,4,959.6133,0.2626,4.7655,-4.5471,4.8097,18.3162,trail_stop,False,-4363.4967,-4025.32,338.1767,12.0,<0.10
E1,144,152,13697,13701,69648.01,65622.69,4,959.6133,0.2626,4.7655,-4.5471,4.8097,18.3162,trail_stop,False,-4363.4967,-4025.32,338.1767,12.0,<0.10
E2,144,152,13697,13700,69648.01,66455.5,3,959.6133,0.2626,3.8015,-3.6815,3.944,15.0195,trail_stop,False,-3532.7688,-3192.51,340.2588,8.0,<0.10
E3,144,152,13697,13701,69648.01,65622.69,4,959.6133,0.2626,4.7655,-4.5471,4.8097,18.3162,trail_stop,False,-4363.4967,-4025.32,338.1767,12.0,<0.10
E4,144,152,13697,13701,69648.01,65622.69,4,959.6133,0.2626,4.7655,-4.5471,4.8097,18.3162,trail_stop,False,-4363.4967,-4025.32,338.1767,12.0,<0.10
E5,144,152,13697,13700,69648.01,66455.5,3,959.6133,0.2626,3.8015,-3.6815,3.944,15.0195,trail_stop,False,-3532.7688,-3192.51,340.2588,8.0,<0.10
E0,144,153,13702,13749,64890.0,69043.0,47,1191.3232,6.638,0.3332,3.205,3.433,0.5172,trail_stop,False,3818.1675,4153.0,334.8325,48.0,>=0.25
E1,144,153,13702,13719,64890.0,66478.0,17,1191.3232,3.7101,0.3332,1.0573,2.6528,0.715,trail_stop,False,1259.58,1588.0,328.42,16.0,>=0.25
E2,144,153,13702,13719,64890.0,66478.0,17,1191.3232,3.7101,0.3332,1.0573,2.6528,0.715,trail_stop,False,1259.58,1588.0,328.42,16.0,>=0.25
E3,144,153,13702,13749,64890.0,69043.0,47,1191.3232,6.638,0.3332,2.2061,4.4319,0.6677,trail_stop,True,2628.1467,2959.9967,331.85,48.0,>=0.25
E4,144,153,13702,13719,64890.0,66478.0,17,1191.3232,3.7101,0.3332,0.7743,2.9358,0.7913,trail_stop,True,922.4217,1249.9967,327.575,16.0,>=0.25
E5,144,153,13702,13745,64890.0,69000.77,43,1191.3232,6.638,0.3332,3.1696,3.4684,0.5225,trail_stop,False,3776.0431,4110.77,334.7269,32.0,>=0.25
E0,144,154,13965,14008,66503.8,68076.0,43,905.737,6.045,2.0989,1.3644,4.6807,0.7743,trail_stop,False,1235.7505,1572.2,336.4495,64.0,>=0.25
E1,144,154,13965,13996,66503.8,69826.99,31,905.737,6.045,2.0989,3.2927,2.7523,0.4553,trail_stop,False,2982.363,3323.19,340.827,16.0,>=0.25
E2,144,154,13965,13996,66503.8,69826.99,31,905.737,6.045,2.0989,3.2927,2.7523,0.4553,trail_stop,False,2982.363,3323.19,340.827,16.0,>=0.25
E3,144,154,13965,14008,66503.8,68076.0,43,905.737,6.045,2.0989,1.041,5.004,0.8278,trail_stop,True,942.8512,1278.5667,335.7154,64.0,>=0.25
E4,144,154,13965,13996,66503.8,69826.99,31,905.737,6.045,2.0989,2.3266,3.7185,0.6151,trail_stop,True,2107.2596,2445.8933,338.6337,16.0,>=0.25
E5,144,154,13965,14008,66503.8,68076.0,43,905.737,6.045,2.0989,1.3644,4.6807,0.7743,trail_stop,False,1235.7505,1572.2,336.4495,64.0,>=0.25
E0,144,155,14011,14044,67891.83,67379.13,33,1071.7346,2.6086,1.2053,-0.7939,3.4025,1.3043,trail_stop,False,-850.8774,-512.7,338.1774,48.0,<0.10
E1,144,155,14011,14035,67891.83,68050.3,24,1071.7346,2.6086,1.2053,-0.1692,2.7778,1.0649,trail_stop,False,-181.3853,158.47,339.8553,12.0,<0.10
E2,144,155,14011,14035,67891.83,68050.3,24,1071.7346,2.6086,1.2053,-0.1692,2.7778,1.0649,trail_stop,False,-181.3853,158.47,339.8553,12.0,<0.10
E3,144,155,14011,14044,67891.83,67379.13,33,1071.7346,2.6086,1.2053,-0.2551,2.8637,1.0978,trail_stop,True,-273.3748,66.25,339.6248,48.0,<0.10
E4,144,155,14011,14035,67891.83,68050.3,24,1071.7346,2.6086,1.2053,0.1614,2.4472,0.9381,trail_stop,True,172.9533,513.6967,340.7434,12.0,<0.10
E5,144,155,14011,14036,67891.83,67694.0,25,1071.7346,2.6086,1.2053,-0.5009,3.1095,1.192,trail_stop,False,-536.7946,-197.83,338.9646,16.0,<0.10
E0,144,156,14045,14103,67266.78,69365.93,58,889.7063,5.3166,0.6708,1.9754,3.3412,0.6284,trail_stop,False,1757.5682,2099.15,341.5818,24.0,0.15-0.20
E1,144,156,14045,14056,67266.78,67215.58,11,889.7063,2.5101,0.156,-0.4354,2.9455,1.1735,trail_stop,False,-387.4059,-51.2,336.2059,20.0,0.15-0.20
E2,144,156,14045,14056,67266.78,67215.58,11,889.7063,2.5101,0.156,-0.4354,2.9455,1.1735,trail_stop,False,-387.4059,-51.2,336.2059,20.0,0.15-0.20
E3,144,156,14045,14103,67266.78,69365.93,58,889.7063,5.3166,0.6708,1.5091,3.8075,0.7161,trail_stop,True,1342.698,1683.24,340.542,24.0,0.15-0.20
E4,144,156,14045,14056,67266.78,67215.58,11,889.7063,2.5101,0.156,-0.0981,2.6082,1.0391,trail_stop,True,-87.2847,249.6733,336.9581,20.0,0.15-0.20
E5,144,156,14045,14099,67266.78,69255.0,54,889.7063,5.3166,0.6708,1.8511,3.4656,0.6518,trail_stop,False,1646.9156,1988.22,341.3045,8.0,0.15-0.20
E0,144,157,14105,14120,69460.01,67570.18,15,678.7728,1.0842,3.1454,-3.2889,4.3731,4.0334,trail_stop,False,-2232.4055,-1889.83,342.5755,16.0,<0.10
E1,144,157,14105,14119,69460.01,68464.0,14,678.7728,1.0842,2.2983,-1.9754,3.0596,2.8219,trail_stop,False,-1340.82,-996.01,344.81,12.0,<0.10
E2,144,157,14105,14119,69460.01,68464.0,14,678.7728,1.0842,2.2983,-1.9754,3.0596,2.8219,trail_stop,False,-1340.82,-996.01,344.81,12.0,<0.10
E3,144,157,14105,14120,69460.01,67570.18,15,678.7728,1.0842,3.1454,-2.0662,3.1504,2.9058,trail_stop,True,-1402.5054,-1057.85,344.6554,16.0,<0.10
E4,144,157,14105,14119,69460.01,68464.0,14,678.7728,1.0842,2.2983,-1.1906,2.2748,2.0981,trail_stop,True,-808.1151,-461.97,346.1451,12.0,<0.10
E5,144,157,14105,14120,69460.01,67570.18,15,678.7728,1.0842,3.1454,-3.2889,4.3731,4.0334,trail_stop,False,-2232.4055,-1889.83,342.5755,16.0,<0.10
E0,144,158,14123,14134,67407.01,66470.01,11,760.49,3.4083,1.3652,-1.6722,5.0805,1.4906,trail_stop,False,-1271.6926,-937.0,334.6926,24.0,>=0.25
E1,144,158,14123,14129,67407.01,67532.92,6,760.49,3.4083,0.6601,-0.278,3.6863,1.0816,trail_stop,False,-211.4398,125.91,337.3498,4.0,>=0.25
E2,144,158,14123,14129,67407.01,67532.92,6,760.49,3.4083,0.6601,-0.278,3.6863,1.0816,trail_stop,False,-211.4398,125.91,337.3498,4.0,>=0.25
E3,144,158,14123,14134,67407.01,66470.01,11,760.49,3.4083,1.3652,-0.2451,3.6534,1.0719,trail_stop,True,-186.4159,150.9967,337.4125,24.0,>=0.25
E4,144,158,14123,14129,67407.01,67532.92,6,760.49,3.4083,0.6601,0.6843,2.724,0.7992,trail_stop,True,520.4193,859.6033,339.1841,4.0,>=0.25
E5,144,158,14123,14129,67407.01,67532.92,6,760.49,3.4083,0.6601,-0.278,3.6863,1.0816,trail_stop,False,-211.4398,125.91,337.3498,4.0,>=0.25
E0,144,159,14135,14137,66604.01,66744.0,2,1017.1903,0.4162,0.1219,-0.1901,0.6063,1.4568,ema_cross_down,False,-193.38,139.99,333.37,4.0,0.15-0.20
E1,144,159,14135,14137,66604.01,66744.0,2,1017.1903,0.4162,0.1219,-0.1901,0.6063,1.4568,ema_cross_down,False,-193.38,139.99,333.37,4.0,0.15-0.20
E2,144,159,14135,14137,66604.01,66744.0,2,1017.1903,0.4162,0.1219,-0.1901,0.6063,1.4568,ema_cross_down,False,-193.38,139.99,333.37,4.0,0.15-0.20
E3,144,159,14135,14137,66604.01,66744.0,2,1017.1903,0.4162,0.1219,-0.1901,0.6063,1.4568,ema_cross_down,False,-193.38,139.99,333.37,4.0,0.15-0.20
E4,144,159,14135,14137,66604.01,66744.0,2,1017.1903,0.4162,0.1219,-0.1901,0.6063,1.4568,ema_cross_down,False,-193.38,139.99,333.37,4.0,0.15-0.20
E5,144,159,14135,14137,66604.01,66744.0,2,1017.1903,0.4162,0.1219,-0.1901,0.6063,1.4568,ema_cross_down,False,-193.38,139.99,333.37,4.0,0.15-0.20
E0,144,160,14332,14382,64878.24,65376.0,50,1135.7095,3.1666,1.4438,0.1516,3.015,0.9521,trail_stop,False,172.1244,497.76,325.6356,52.0,>=0.25
E1,144,160,14332,14344,64878.24,63538.12,12,1135.7095,1.101,1.3016,-1.4627,2.5636,2.3285,trail_stop,False,-1661.1609,-1340.12,321.0409,36.0,>=0.25
E2,144,160,14332,14372,64878.24,66576.0,40,1135.7095,3.1666,1.4438,1.2055,1.9611,0.6193,trail_stop,False,1369.1244,1697.76,328.6356,12.0,>=0.25
E3,144,160,14332,14382,64878.24,65376.0,50,1135.7095,3.1666,1.4438,0.2469,2.9197,0.922,trail_stop,True,280.4064,606.3133,325.907,52.0,>=0.25
E4,144,160,14332,14344,64878.24,63538.12,12,1135.7095,1.101,1.3016,-0.8292,1.9302,1.7532,trail_stop,True,-941.7838,-618.94,322.8438,36.0,>=0.25
E5,144,160,14332,14382,64878.24,65376.0,50,1135.7095,3.1666,1.4438,0.1516,3.015,0.9521,trail_stop,False,172.1244,497.76,325.6356,52.0,>=0.25
E0,144,161,14389,14415,67042.01,66574.01,26,1066.4499,2.8487,1.1065,-0.7521,3.6008,1.264,trail_stop,False,-802.04,-468.0,334.04,24.0,<0.10
E1,144,161,14389,14411,67042.01,67303.05,22,1066.4499,2.8487,0.5758,-0.0702,2.9188,1.0246,trail_stop,False,-74.8226,261.04,335.8627,8.0,<0.10
E2,144,161,14389,14411,67042.01,67303.05,22,1066.4499,2.8487,0.5758,-0.0702,2.9188,1.0246,trail_stop,False,-74.8226,261.04,335.8627,8.0,<0.10
E3,144,161,14389,14415,67042.01,66574.01,26,1066.4499,2.8487,1.1065,-0.3106,3.1593,1.109,trail_stop,True,-331.2234,3.9967,335.22,24.0,<0.10
E4,144,161,14389,14411,67042.01,67303.05,22,1066.4499,2.8487,0.5758,0.144,2.7047,0.9494,trail_stop,True,153.5882,490.0233,336.4351,8.0,<0.10
E5,144,161,14389,14413,67042.01,66610.0,24,1066.4499,2.8487,1.1065,-0.7184,3.5671,1.2522,trail_stop,False,-766.14,-432.01,334.13,16.0,<0.10
E0,144,162,14562,14584,64037.24,61709.13,22,1084.6887,0.8876,2.364,-2.4362,3.3238,3.7447,trail_stop,False,-2642.4759,-2328.11,314.3659,80.0,>=0.25
E1,144,162,14562,14584,64037.24,61709.13,22,1084.6887,0.8876,2.364,-2.4362,3.3238,3.7447,trail_stop,False,-2642.4759,-2328.11,314.3659,80.0,>=0.25
E2,144,162,14562,14583,64037.24,62417.0,21,1084.6887,0.8876,1.6661,-1.7852,2.6728,3.0113,trail_stop,False,-1936.3756,-1620.24,316.1356,76.0,>=0.25
E3,144,162,14562,14584,64037.24,61709.13,22,1084.6887,0.8876,2.364,-2.4362,3.3238,3.7447,trail_stop,False,-2642.4759,-2328.11,314.3659,80.0,>=0.25
E4,144,162,14562,14584,64037.24,61709.13,22,1084.6887,0.8876,2.364,-2.4362,3.3238,3.7447,trail_stop,False,-2642.4759,-2328.11,314.3659,80.0,>=0.25
E5,144,162,14562,14584,64037.24,61709.13,22,1084.6887,0.8876,2.364,-2.4362,3.3238,3.7447,trail_stop,False,-2642.4759,-2328.11,314.3659,80.0,>=0.25
E0,144,163,14595,14598,60067.06,59359.01,3,1058.9945,1.0387,1.2785,-0.9505,1.9892,1.9152,ema_cross_down,False,-1006.6152,-708.05,298.5652,8.0,>=0.25
E1,144,163,14595,14598,60067.06,59359.01,3,1058.9945,1.0387,1.2785,-0.9505,1.9892,1.9152,ema_cross_down,False,-1006.6152,-708.05,298.5652,8.0,>=0.25
E2,144,163,14595,14598,60067.06,59359.01,3,1058.9945,1.0387,1.2785,-0.9505,1.9892,1.9152,ema_cross_down,False,-1006.6152,-708.05,298.5652,8.0,>=0.25
E3,144,163,14595,14598,60067.06,59359.01,3,1058.9945,1.0387,1.2785,-0.9823,2.0209,1.9457,ema_cross_down,True,-1040.201,-741.72,298.481,8.0,>=0.25
E4,144,163,14595,14598,60067.06,59359.01,3,1058.9945,1.0387,1.2785,-0.9823,2.0209,1.9457,ema_cross_down,True,-1040.201,-741.72,298.481,8.0,>=0.25
E5,144,163,14595,14598,60067.06,59359.01,3,1058.9945,1.0387,1.2785,-0.9505,1.9892,1.9152,ema_cross_down,False,-1006.6152,-708.05,298.5652,8.0,>=0.25
E0,144,164,14698,14787,60335.41,63819.44,89,628.6781,9.8025,4.5208,5.0481,4.7543,0.485,trail_stop,False,3173.6429,3484.03,310.3871,56.0,>=0.25
E1,144,164,14698,14740,60335.41,62652.12,42,628.6781,6.0411,4.5208,3.196,2.8451,0.471,trail_stop,False,2009.2412,2316.71,307.4688,60.0,>=0.25
E2,144,164,14698,14716,60335.41,59429.18,18,628.6781,1.5661,4.5208,-1.9177,3.4839,2.2245,trail_stop,False,-1205.6415,-906.23,299.4115,24.0,>=0.25
E3,144,164,14698,14787,60335.41,63819.44,89,628.6781,9.8025,4.5208,3.6286,6.1738,0.6298,trail_stop,True,2281.2328,2589.3833,308.1505,56.0,>=0.25
E4,144,164,14698,14740,60335.41,62652.12,42,628.6781,6.0411,4.5208,2.3939,3.6472,0.6037,trail_stop,True,1504.965,1811.17,306.205,60.0,>=0.25
E5,144,164,14698,14787,60335.41,63819.44,89,628.6781,9.8025,4.5208,5.0481,4.7543,0.485,trail_stop,False,3173.6429,3484.03,310.3871,56.0,>=0.25
E0,144,165,14789,14796,63488.0,60805.78,7,649.5008,0.9894,5.1178,-4.6081,5.5975,5.6574,trail_stop,False,-2992.9545,-2682.22,310.7345,16.0,<0.10
E1,144,165,14789,14796,63488.0,60805.78,7,649.5008,0.9894,5.1178,-4.6081,5.5975,5.6574,trail_stop,False,-2992.9545,-2682.22,310.7345,16.0,<0.10
E2,144,165,14789,14795,63488.0,61755.99,6,649.5008,0.9894,3.689,-3.1488,4.1382,4.1824,trail_stop,False,-2045.12,-1732.01,313.11,12.0,<0.10
E3,144,165,14789,14796,63488.0,60805.78,7,649.5008,0.9894,5.1178,-4.6081,5.5975,5.6574,trail_stop,False,-2992.9545,-2682.22,310.7345,16.0,<0.10
E4,144,165,14789,14796,63488.0,60805.78,7,649.5008,0.9894,5.1178,-4.6081,5.5975,5.6574,trail_stop,False,-2992.9545,-2682.22,310.7345,16.0,<0.10
E5,144,165,14789,14795,63488.0,61755.99,6,649.5008,0.9894,3.689,-3.1488,4.1382,4.1824,trail_stop,False,-2045.12,-1732.01,313.11,12.0,<0.10
E0,144,166,14797,14843,61750.47,61031.98,46,886.8441,3.0758,2.1676,-1.1563,4.232,1.3759,trail_stop,False,-1025.4461,-718.49,306.9561,52.0,>=0.25
E1,144,166,14797,14832,61750.47,62224.0,35,886.8441,3.0758,2.1676,0.1845,2.8913,0.94,trail_stop,False,163.5938,473.53,309.9362,8.0,>=0.25
E2,144,166,14797,14832,61750.47,62224.0,35,886.8441,3.0758,2.1676,0.1845,2.8913,0.94,trail_stop,False,163.5938,473.53,309.9362,8.0,>=0.25
E3,144,166,14797,14843,61750.47,61031.98,46,886.8441,3.0758,2.1676,-0.5234,3.5992,1.1702,trail_stop,True,-464.1761,-155.8133,308.3628,52.0,>=0.25
E4,144,166,14797,14832,61750.47,62224.0,35,886.8441,3.0758,2.1676,0.3704,2.7053,0.8796,trail_stop,True,328.5171,638.8667,310.3495,8.0,>=0.25
E5,144,166,14797,14843,61750.47,61031.98,46,886.8441,3.0758,2.1676,-1.1563,4.232,1.3759,trail_stop,False,-1025.4461,-718.49,306.9561,52.0,>=0.25
E0,144,167,14862,14924,63206.22,66852.34,62,714.1456,8.8404,1.619,4.6503,4.1901,0.474,trail_stop,False,3320.9736,3646.12,325.1464,56.0,<0.10
E1,144,167,14862,14914,63206.22,67341.02,52,714.1456,8.8404,1.619,5.3329,3.5075,0.3968,trail_stop,False,3808.4319,4134.8,326.3681,16.0,<0.10
E2,144,167,14862,14914,63206.22,67341.02,52,714.1456,8.8404,1.619,5.3329,3.5075,0.3968,trail_stop,False,3808.4319,4134.8,326.3681,16.0,<0.10
E3,144,167,14862,14924,63206.22,66852.34,62,714.1456,8.8404,1.619,3.4619,5.3784,0.6084,trail_stop,True,2472.3172,2795.3367,323.0194,56.0,<0.10
E4,144,167,14862,14914,63206.22,67341.02,52,714.1456,8.8404,1.619,3.917,4.9234,0.5569,trail_stop,True,2797.2894,3121.1233,323.8339,16.0,<0.10
E5,144,167,14862,14924,63206.22,66852.34,62,714.1456,8.8404,1.619,4.6503,4.1901,0.474,trail_stop,False,3320.9736,3646.12,325.1464,56.0,<0.10
E0,144,168,14933,14975,68309.79,70092.07,42,751.3366,7.0678,3.6116,1.9116,5.1562,0.7295,trail_stop,False,1436.2754,1782.28,346.0047,44.0,<0.10
E1,144,168,14933,14974,68309.79,70620.0,41,751.3366,7.0678,3.6116,2.6125,4.4553,0.6304,trail_stop,False,1962.8855,2310.21,347.3245,40.0,<0.10
E2,144,168,14933,14974,68309.79,70620.0,41,751.3366,7.0678,3.6116,2.6125,4.4553,0.6304,trail_stop,False,1962.8855,2310.21,347.3245,40.0,<0.10
E3,144,168,14933,14975,68309.79,70092.07,42,751.3366,7.0678,3.6116,1.2045,5.8633,0.8296,trail_stop,True,904.9836,1249.6567,344.6731,44.0,<0.10
E4,144,168,14933,14974,68309.79,70620.0,41,751.3366,7.0678,3.6116,1.6718,5.3961,0.7635,trail_stop,True,1256.057,1601.61,345.553,40.0,<0.10
E5,144,168,14933,14975,68309.79,70092.07,42,751.3366,7.0678,3.6116,1.9116,5.1562,0.7295,trail_stop,False,1436.2754,1782.28,346.0047,44.0,<0.10
E0,144,169,14987,15125,69510.0,94669.48,138,876.8357,34.3029,3.0507,28.2254,6.0775,0.1772,trail_stop,False,24749.0313,25159.48,410.4487,84.0,<0.10
E1,144,169,14987,15058,69510.0,87947.99,71,876.8357,27.0925,3.0507,20.5789,6.5135,0.2404,trail_stop,False,18044.345,18437.99,393.645,24.0,<0.10
E2,144,169,14987,15058,69510.0,87947.99,71,876.8357,27.0925,3.0507,20.5789,6.5135,0.2404,trail_stop,False,18044.345,18437.99,393.645,24.0,<0.10
E3,144,169,14987,15125,69510.0,94669.48,138,876.8357,34.3029,3.0507,18.4899,15.813,0.461,trail_stop,True,16212.5959,16601.65,389.0541,84.0,<0.10
E4,144,169,14987,15058,69510.0,87947.99,71,876.8357,27.0925,3.0507,13.3923,13.7002,0.5057,trail_stop,True,11742.805,12120.6567,377.8516,24.0,<0.10
E5,144,169,14987,15060,69510.0,87325.59,73,876.8357,27.0925,3.0507,19.8709,7.2216,0.2666,trail_stop,False,17423.501,17815.59,392.089,32.0,<0.10
