branch_id,slow_period,fold,cagr,mdd,sharpe,sortino,mar,ulcer_index,n_days,trade_count,win_rate,profit_factor,avg_holding_bars,total_cost,skew,tail_ratio,exposure,mean_MFE_R,median_MFE_R,mean_realized_R,median_realized_R,mean_giveback_R,median_giveback_R,mean_giveback_ratio,median_giveback_ratio,pct_MFE1_loss,pct_MFE1_retained_low,pct_MFE2_retained_low,mean_time_peak_to_exit,exit_reason_mix,top5_pnl_pct,top10_pnl_pct,top10_mean_size,n_partials,partial_frac_of_trades
E4,144,3,28.96196390884338,16.616640164937145,1.109326101789969,0.7253015168329052,1.742949454364196,8.924367608717073,181,13,61.54,1.5329,24.8,2604.46,-0.1856,1.0616,0.2958,3.7972,2.8216,0.6068,0.698,3.1905,2.8721,1.8451,0.7526,20.0,60.0,50.0,30.77,"{'trail_stop': 12, 'ema_cross_down': 1}",81.97,141.26,3309.3102,10,76.92
E4,144,4,-6.497166689115619,13.316241589505806,-0.373734087186073,-0.17069782408449713,-0.4879129479173667,7.698025295908923,180,7,57.14,0.7679,24.9,1372.9,-0.5463,0.7539,0.1602,2.9084,2.8216,-0.0387,0.4135,2.9471,2.7233,2.3936,0.8682,20.0,80.0,75.0,35.43,"{'trail_stop': 6, 'ema_cross_down': 1}",192.97,192.97,2448.7859,5,71.43
E4,144,5,-17.660274939894048,14.48396123111495,-0.8787890403822359,-0.5282632767692814,-1.219298688949514,6.871701496657015,182,13,38.46,0.6238,15.9,2527.55,0.9395,1.0126,0.1885,2.2582,1.542,-0.392,-0.6526,2.6501,2.2305,2.237,1.7785,44.44,77.78,60.0,28.92,"{'trail_stop': 11, 'ema_cross_down': 2}",88.81,128.62,2444.5431,9,69.23
E4,144,6,-17.051668266664066,20.668047681864323,-0.7946018430364791,-0.5400841309517586,-0.8250255916346886,14.192488425961248,183,17,47.06,0.6728,15.1,3167.18,0.6709,0.8486,0.2328,2.6272,1.7177,-0.2423,-0.0367,2.8695,3.1099,2.1137,1.077,33.33,83.33,75.0,29.88,"{'trail_stop': 15, 'ema_cross_down': 2}",100.15,145.04,2444.5431,12,70.59
E4,144,7,20.72117781608991,15.6187690192235,0.8675741437558397,0.7990962005814803,1.326684439124901,6.053204872937376,181,21,47.62,1.4497,19.6,3977.93,1.513,1.3425,0.3773,5.114,2.2503,1.1185,-0.0367,3.9955,3.1099,2.59,1.077,37.5,75.0,63.64,25.14,"{'trail_stop': 18, 'ema_cross_down': 3}",190.15,251.93,3054.4201,16,76.19
E4,144,8,11.088278844879596,18.054914801270595,0.5048890467540759,0.4679404913769189,0.6141418537239107,11.590806854425198,180,23,43.48,1.1702,22.0,4471.13,1.1033,1.156,0.465,4.8702,2.2503,0.8862,-0.3327,3.9841,3.0099,3.2516,1.1392,37.5,62.5,50.0,22.43,"{'trail_stop': 20, 'ema_cross_down': 3}",320.37,424.45,3054.4201,16,69.57
E4,144,9,-30.017940404638654,20.640333361475193,-1.849845594450965,-1.1878838427392966,-1.4543340884535612,14.56715718727047,182,16,25.0,0.3877,24.2,2913.8,0.7076,0.9088,0.3534,2.2456,1.3199,-0.8919,-1.4622,3.1375,2.9966,3.5214,1.529,60.0,80.0,71.43,34.25,"{'trail_stop': 13, 'ema_cross_down': 3}",26.78,53.28,1704.2256,9,56.25
E4,144,10,47.820299964372246,10.662247975712003,1.855569656420403,1.8942392227513913,4.485011047698777,5.360099198252867,183,23,47.83,2.3244,29.3,4364.16,2.4413,4.3472,0.6096,4.8204,3.0896,1.037,-0.1598,3.7833,2.6835,1.5201,1.0569,45.0,85.0,80.0,39.65,"{'trail_stop': 20, 'ema_cross_down': 3}",113.71,126.85,3403.1852,19,82.61
E4,144,11,212.56816657281914,10.157482461216949,3.539734744282885,3.8945151442984356,20.92724918644376,3.4725240780517237,182,28,64.29,4.8059,31.1,6158.99,2.0873,5.7853,0.7942,6.0696,3.2541,2.0429,0.6993,4.0267,2.8858,1.0476,0.806,30.77,73.08,70.0,33.71,"{'trail_stop': 26, 'ema_cross_down': 2}",53.0,69.93,6172.855,26,92.86
E4,144,12,35.45281275622647,12.45743830251158,1.0987108303669586,0.9284813827702665,2.8459151789721266,7.554081632647258,181,25,56.0,1.5422,23.9,6524.12,2.3136,1.6512,0.5476,3.9859,2.5341,0.5117,0.32,3.4741,2.81,2.9293,0.8504,30.0,75.0,71.43,24.48,"{'trail_stop': 23, 'ema_cross_down': 2}",147.37,173.46,5023.2565,20,80.0
E4,144,13,-16.801412233450208,16.54952395110414,-0.8069644702545606,-0.541061130117502,-1.0152202735915714,7.881717779331357,182,20,50.0,0.5348,18.6,5422.83,-0.4089,0.6994,0.3379,2.3867,1.9843,-0.5659,-0.1802,2.9526,2.763,3.5522,1.2175,33.33,80.0,70.0,24.0,"{'trail_stop': 18, 'ema_cross_down': 2}",23.39,45.47,1697.5863,15,75.0
E4,144,14,68.03369420930301,12.094100128985897,2.1003238447591497,2.192953376902701,5.625362241399576,5.457297519003908,183,21,61.9,2.4051,28.6,6005.07,1.8522,1.555,0.5444,4.551,3.0758,0.9709,0.4428,3.5801,2.7603,1.8758,0.7985,23.53,64.71,53.85,31.62,"{'trail_stop': 18, 'ema_cross_down': 3}",80.75,104.66,5514.0386,17,80.95
E4,144,15,52.514803126456044,16.172633951919323,1.6832841108956274,1.5772092568815554,3.247139784563277,7.453336852044096,181,22,54.55,1.5238,24.0,7012.56,1.3448,1.3533,0.4826,4.2219,2.7361,0.5107,0.279,3.7111,2.7328,6.0017,0.8781,29.41,76.47,69.23,28.36,"{'trail_stop': 20, 'ema_cross_down': 2}",138.12,179.02,5514.0386,17,77.27
E4,144,16,-7.020550648806367,17.852811482856644,-0.21133889370782014,-0.15818882483129024,-0.3932462209410505,9.8334336371047,180,20,55.0,0.9029,21.9,6832.54,-0.6569,0.747,0.4024,3.1818,2.5922,-0.0757,0.0993,3.2575,2.853,28.3762,0.9364,31.25,75.0,66.67,32.6,"{'trail_stop': 19, 'ema_cross_down': 1}",200.05,368.85,3411.8313,16,80.0
E4,144,17,5.769086554679759,13.79389194006917,0.37878834573497755,0.3388593353439022,0.4182348665441865,8.52316730625244,182,23,47.83,1.0986,26.2,7651.0,0.1584,1.359,0.5483,3.7489,2.2679,0.1641,-0.4062,3.5848,3.09,21.4934,1.2187,35.29,70.59,58.33,39.83,"{'trail_stop': 22, 'ema_cross_down': 1}",450.77,630.62,3649.7846,17,73.91
E4,144,18,-16.28471431092179,12.61800803865194,-1.3020048245270506,-0.6693062488198116,-1.2905931158894384,9.21645317415313,183,17,35.29,0.5164,18.5,5479.46,0.6752,0.6772,0.2853,3.1251,1.5495,-0.4769,-0.5346,3.602,3.0849,4.7707,1.3103,50.0,80.0,66.67,33.18,"{'trail_stop': 15, 'ema_cross_down': 2}",58.23,78.0,2763.0642,10,58.82
E4,144,19,-14.849759441424526,9.484101872723926,-1.2476501808266929,-0.4332338923234707,-1.5657528399322782,7.405715568517729,141,9,66.67,0.5469,14.0,2773.52,-0.8491,0.475,0.147,2.7575,1.3137,-0.9065,0.3813,3.6639,3.8031,9.64,0.8243,0.0,60.0,50.0,20.44,"{'trail_stop': 6, 'ema_cross_down': 3}",45.66,45.66,1730.8108,5,55.56
E5,144,0,87.1386079137537,33.48454350582906,1.2747581269450636,1.2314327635940743,2.6023531692640347,16.114147899553732,180,16,37.5,1.975,44.8,5030.81,2.0156,6.5422,0.6602,6.2465,1.8274,2.6658,-0.8619,3.5807,3.0278,3.1221,1.959,45.45,45.45,25.0,46.25,"{'trail_stop': 13, 'ema_cross_down': 3}",69.49,126.62,22666.6639,0,0.0
E5,144,1,-1.4437699239845725,20.93647232086273,0.1618603773410494,0.11000908608788568,-0.06895956022858196,14.113875820228186,182,12,41.67,1.3777,34.9,4472.31,1.0751,1.8282,0.3816,3.8733,3.6056,0.3436,-0.5605,3.5297,3.7122,1.8914,1.3054,44.44,55.56,42.86,42.33,"{'trail_stop': 10, 'ema_cross_down': 2}",158.61,221.85,8392.4183,0,0.0
E5,144,2,100.69674134517679,17.90019708414835,1.797443589173823,1.516408678576581,5.625454338396616,9.32547188396637,183,13,38.46,2.3033,35.2,5555.82,1.8594,3.6311,0.4139,5.0829,2.6023,1.3783,-0.5423,3.7046,3.8451,1.9432,1.2084,50.0,60.0,55.56,34.46,"{'trail_stop': 11, 'ema_cross_down': 2}",87.53,131.01,18078.1136,0,0.0
E5,144,3,41.34110111053595,23.78835801266903,1.204065320447795,0.9072840288781938,1.7378711506073186,13.075245683395675,181,10,30.0,1.655,35.1,4702.95,2.2029,2.7821,0.3214,5.0378,2.7119,1.2046,-0.6422,3.8331,3.7224,2.1534,1.2896,57.14,57.14,57.14,42.0,"{'trail_stop': 9, 'ema_cross_down': 1}",168.61,168.61,24156.04,0,0.0
E5,144,4,-20.265512720669864,16.18368875793451,-1.0844246243484015,-0.48960023981743905,-1.252218392468412,11.332583540156884,180,6,16.67,0.4016,30.7,2667.58,1.4483,0.8403,0.1694,2.9442,2.1031,-0.8339,-1.3411,3.778,3.7224,2.9175,2.3032,75.0,75.0,66.67,46.0,"{'trail_stop': 5, 'ema_cross_down': 1}",67.12,67.12,6639.5557,0,0.0
E5,144,5,-34.38123249418086,19.453070716374267,-1.4814565697805973,-0.7811890028942148,-1.7673935902181799,10.017962112362273,182,10,30.0,0.3196,21.9,4133.67,0.8938,0.7172,0.1995,2.488,1.4632,-1.1163,-1.2636,3.6043,3.7546,3.0446,2.808,57.14,85.71,75.0,37.6,"{'trail_stop': 8, 'ema_cross_down': 2}",31.86,31.86,5583.075,0,0.0
E5,144,6,-34.5634184133276,25.026835599693552,-1.4141090807237684,-0.8666215721286629,-1.3810542797408563,17.595518987699467,183,14,28.57,0.3587,19.5,5329.5,0.4665,0.5778,0.2473,2.939,1.8685,-0.8801,-0.8424,3.8191,3.7378,2.6581,1.3976,60.0,90.0,85.71,41.14,"{'trail_stop': 12, 'ema_cross_down': 2}",34.81,46.24,3707.872,0,0.0
E5,144,7,14.378096292221109,24.59703481134308,0.5559565998990232,0.48194199192030845,0.584545917932781,10.565324420197806,181,17,23.53,1.0576,25.5,6474.3,3.3255,2.2634,0.3974,7.0144,1.7432,2.5704,-1.0791,4.4439,3.5905,3.2047,1.4581,66.67,83.33,75.0,38.59,"{'trail_stop': 14, 'ema_cross_down': 3}",1418.84,1770.51,13679.0173,0,0.0
E5,144,8,36.47647504568263,24.59703481134308,1.0152107226357912,0.9547284431184766,1.4829622889691272,16.031743005030197,180,18,33.33,1.4028,31.3,7122.66,2.9373,2.0425,0.5193,7.4859,2.3208,3.1982,-0.7568,4.2878,3.5434,3.2024,1.6157,53.85,69.23,60.0,50.89,"{'trail_stop': 15, 'ema_cross_down': 3}",197.97,247.03,13679.0173,0,0.0
E5,144,9,-15.252144768888165,13.666288904023393,-0.7046259688095262,-0.48124556531206625,-1.1160414415355944,9.037801119104632,182,12,25.0,0.82,32.8,4611.37,1.0771,1.6577,0.3579,3.5722,2.6326,-0.0727,-1.4622,3.6449,3.4731,3.1102,1.6401,62.5,75.0,71.43,67.0,"{'trail_stop': 9, 'ema_cross_down': 3}",201.67,382.02,4576.2684,0,0.0
E5,144,10,78.67392770945256,10.740311969656869,2.0363526056166985,2.0745613452717238,7.325106377889136,5.793361696403144,183,15,33.33,3.8338,43.4,6301.68,2.654,6.906,0.5897,7.0055,3.0896,2.7112,-0.3057,4.2943,3.5334,1.7526,1.1307,58.33,83.33,81.82,55.47,"{'trail_stop': 12, 'ema_cross_down': 3}",71.52,119.16,16094.3764,0,0.0
E5,144,11,335.34997051638544,18.236209394504787,3.4074147002827666,3.58989309530678,18.38923666984424,5.275115522246739,182,16,56.25,6.0828,53.3,8232.34,2.2763,8.8235,0.7769,10.1131,3.5038,5.2643,0.4615,4.8487,3.5376,1.1046,0.8821,35.71,71.43,69.23,44.0,"{'trail_stop': 14, 'ema_cross_down': 2}",59.74,85.06,32459.5045,0,0.0
E5,144,12,65.94104245488933,18.236209394504787,1.4021261703776204,1.1731758006722002,3.61594018956372,10.493873241794647,181,15,53.33,2.2358,42.8,10499.84,3.362,3.0937,0.5879,6.1091,3.3913,2.0341,0.028,4.075,3.4479,2.9079,0.9856,27.27,72.73,66.67,26.93,"{'trail_stop': 13, 'ema_cross_down': 2}",124.85,147.33,26904.7174,0,0.0
E5,144,13,-12.185103339911251,20.173753438311813,-0.40446621825758095,-0.2886655341182345,-0.6040077458650118,10.36523436298149,182,14,42.86,0.6778,33.1,10136.34,0.7134,1.2239,0.4217,3.0865,2.7287,-0.2216,-0.3895,3.3081,3.3859,3.1039,1.1368,40.0,80.0,75.0,33.71,"{'trail_stop': 12, 'ema_cross_down': 2}",92.67,171.45,7595.512,0,0.0
E5,144,14,80.87457636414447,14.181004054784207,1.848063764365581,1.9197436381868491,5.703021877132884,6.289366094763535,183,15,53.33,2.573,42.3,11874.34,2.2912,2.834,0.5752,5.7426,3.1666,1.7893,0.1516,3.9532,4.1382,1.4725,0.9521,38.46,69.23,60.0,46.93,"{'trail_stop': 14, 'ema_cross_down': 1}",72.75,97.4,23967.7454,0,0.0
E5,144,15,72.9049644347963,16.804521006751116,1.7246400213530009,1.6299730666096195,4.3384137164937435,9.186905929449912,181,16,43.75,2.011,34.4,14051.77,2.5429,2.4352,0.5046,5.3046,3.9779,1.2217,-0.1824,4.0829,4.121,5.6391,1.1057,50.0,78.57,72.73,45.5,{'trail_stop': 16},94.86,127.0,23967.7454,0,0.0
E5,144,16,12.015300410238595,12.284252792534488,0.562275930798593,0.44455814862760723,0.9781059225304005,6.156734551639318,180,14,35.71,1.3833,32.9,13804.3,1.1772,2.2317,0.4245,4.1159,3.5965,0.4763,-0.4591,3.6397,3.7885,6.331,1.2414,58.33,75.0,66.67,36.57,"{'trail_stop': 13, 'ema_cross_down': 1}",131.2,255.1,16311.567,0,0.0
E5,144,17,29.64118715552482,11.509007576009033,1.1343972915275733,1.0706944928196767,2.575477247691887,6.834086126297627,182,15,40.0,1.6843,42.6,15378.83,1.0387,2.6687,0.582,5.0028,3.3103,0.925,-0.6254,4.0778,4.0033,1.5934,1.2899,53.85,69.23,60.0,47.47,"{'trail_stop': 14, 'ema_cross_down': 1}",68.35,132.9,16311.567,0,0.0
E5,144,18,-3.7178204020451133,10.748675392607488,-0.17041988636861546,-0.09361680554212762,-0.3458863782045258,8.256761185318572,183,11,36.36,0.7275,30.2,11248.7,1.6333,1.5294,0.3007,3.9117,2.6745,-0.1617,-1.3578,4.0734,4.4033,5.3055,1.4598,57.14,85.71,83.33,45.82,"{'trail_stop': 9, 'ema_cross_down': 2}",173.66,228.1,9445.8609,0,0.0
E5,144,19,-11.070413480064367,9.13346989710121,-0.736018054540172,-0.3123694311015325,-1.212070943987882,7.219269596270123,141,8,62.5,0.5649,18.4,7956.51,-0.4348,0.5707,0.1715,2.787,1.1568,-0.6494,0.3085,3.4364,4.3279,8.404,0.8652,0.0,100.0,100.0,31.5,"{'trail_stop': 5, 'ema_cross_down': 3}",50.74,50.74,4545.8592,0,0.0
